"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
18.07;;;;;;;"Optimize Signal Quality";;
28.07;;;;;;;"Optimize Signal Quality";;
37.07;;;;;;;"Optimize Signal Quality";;
42.20;114;86;76;82;;;;;
42.94;114;86;76;82;;;;;
43.70;114;86;76;82;;;;;
44.49;114;86;76;82;;;;;
45.27;114;86;76;82;;;;;
46.06;110;86;75;78;;;;;
46.84;110;86;75;78;;;;;
47.55;110;86;75;78;;;;;
48.27;110;86;75;78;;;;;
48.98;110;86;75;78;;;;;
49.66;109;86;75;84;;;;;
50.32;109;86;75;84;;;;;
51.00;109;86;75;84;;;;;
51.72;109;86;75;84;;;;;
52.47;109;86;75;84;;;;;
53.26;108;84;73;81;;;;;
54.04;108;84;73;81;;;;;
54.81;108;84;73;81;;;;;
55.55;108;84;73;81;;;;;
56.25;108;84;73;81;;;;;
56.94;105;81;70;83;;;;;
57.68;105;81;70;83;;;;;
58.41;105;81;70;83;;;;;
59.17;105;81;70;83;;;;;
59.92;105;81;70;83;;;;;
60.62;105;81;71;82;;;;;
61.33;105;81;71;82;;;;;
62.03;105;81;71;82;;;;;
62.75;105;81;71;82;;;;;
63.50;105;81;71;82;;;;;
64.26;109;84;73;81;;;;;
65.00;109;84;73;81;;;;;
65.68;109;84;73;81;;;;;
66.38;109;84;73;81;;;;;
67.06;109;84;73;81;;;;;
67.79;108;84;72;85;;;;;
68.53;108;84;72;85;;;;;
69.26;108;84;72;85;;;;;
69.94;108;84;72;85;;;;;
70.61;108;84;72;85;;;;;
71.29;108;84;73;87;;;;;
71.99;108;84;73;87;;;;;
72.71;108;84;73;87;;;;;
73.48;108;84;73;87;;;;;
74.19;108;84;73;87;;;;;
74.94;110;85;74;82;;;;;
75.69;110;85;74;82;;;;;
76.49;110;85;74;82;;;;;
77.30;110;85;74;82;;;;;
78.07;110;85;74;82;;;;;
78.80;105;81;70;79;;;;;
79.52;105;81;70;79;;;;;
79.86;;;;;109;70;"internal";;
80.30;105;81;70;79;;;;;
81.11;105;81;70;79;;;;;
81.96;105;81;70;79;;;;;
82.82;109;84;72;73;;;;;
83.64;109;84;72;73;;;;;
84.46;109;84;72;73;;;;;
85.29;109;84;72;73;;;;;
86.12;109;84;72;73;;;;;
86.90;106;82;70;74;;;;;
87.64;106;82;70;74;;;;;
88.40;106;82;70;74;;;;;
89.19;106;82;70;74;;;;;
90.01;106;82;70;74;;;;;
90.07;;;;;;;"Optimize Signal Quality";;
90.87;106;82;70;75;;;;;
91.69;106;82;70;75;;;;;
92.48;106;82;70;75;;;;;
93.19;106;82;70;75;;;;;
93.96;106;82;70;75;;;;;
94.75;106;82;70;77;;;;;
95.49;108;84;72;77;;;;;
96.26;108;84;72;77;;;;;
97.00;108;84;72;77;;;;;
97.77;108;84;72;77;;;;;
98.55;117;88;77;77;;;;;
99.32;117;88;77;77;;;;;
100.07;117;88;77;77;;;;;
100.77;117;88;77;77;;;;;
101.50;117;88;77;77;;;;;
102.22;119;91;80;82;;;;;
102.75;;;;;;;"NBPcal";;
103.01;112;83;72;80;;;;;
103.82;112;83;72;80;;;;;
104.58;112;83;72;80;;;;;
105.30;112;83;72;80;;;;;
106.04;112;83;72;80;;;;;
106.83;112;85;74;79;;;;;
107.65;112;85;74;79;;;;;
108.47;112;85;74;79;;;;;
109.22;112;85;74;79;;;;;
109.91;112;85;74;79;;;;;
110.56;107;82;72;84;;;;;
111.23;107;82;72;84;;;;;
111.92;107;82;72;84;;;;;
112.71;107;82;72;84;;;;;
113.55;107;82;72;84;;;;;
114.34;115;90;79;77;;;;;
115.22;115;90;79;77;;;;;
116.24;115;90;79;77;;;;;
117.20;115;90;79;77;;;;;
118.04;115;90;79;77;;;;;
118.75;104;79;69;73;;;;;
119.44;104;79;69;73;;;;;
120.12;104;79;69;73;;;;;
120.80;104;79;69;73;;;;;
121.49;104;79;69;73;;;;;
122.13;96;71;62;88;;;;;
122.75;96;71;62;88;;;;;
123.38;96;71;62;88;;;;;
124.01;96;71;62;88;;;;;
124.67;96;71;62;88;;;;;
125.34;103;79;68;91;;;;;
126.04;103;79;68;91;;;;;
126.69;103;79;68;91;;;;;
127.38;103;79;68;91;;;;;
128.08;103;79;68;91;;;;;
128.83;107;82;71;85;;;;;
129.63;107;82;71;85;;;;;
130.43;107;82;71;85;;;;;
131.16;107;82;71;85;;;;;
131.90;107;82;71;85;;;;;
132.63;104;78;67;81;;;;;
133.36;104;78;67;81;;;;;
134.09;104;78;67;81;;;;;
134.77;104;78;67;81;;;;;
135.47;104;78;67;81;;;;;
136.16;103;78;68;86;;;"Custom1";;
136.86;103;78;68;86;;;;;
137.57;103;78;68;86;;;;;
138.27;103;78;68;86;;;;;
138.99;103;78;68;86;;;;;
139.78;110;84;73;81;;;;;
140.68;110;84;73;81;;;;;
141.07;;;;;;;"Optimize Signal Quality";;
141.68;110;84;73;81;;;;;
142.56;110;84;73;81;;;;;
143.34;110;84;73;81;;;;;
144.11;110;84;73;76;;;;;
144.86;110;84;73;76;;;;;
145.64;110;84;73;76;;;;;
146.38;110;84;73;76;;;;;
147.15;110;84;73;76;;;;;
147.88;108;82;72;77;;;;;
148.56;108;82;72;77;;;;;
149.23;108;82;72;77;;;;;
149.91;108;82;72;77;;;;;
150.63;108;82;72;77;;;;;
151.39;117;89;79;82;;;;;
152.17;117;89;79;82;;;;;
152.98;117;89;79;82;;;;;
153.79;117;89;79;82;;;;;
154.59;117;89;79;82;;;;;
155.33;114;88;80;78;;;;;
156.04;114;88;80;78;;;;;
156.76;114;88;80;78;;;;;
157.50;114;88;80;78;;;;;
158.19;114;88;80;78;;;;;
158.85;114;91;82;86;;;;;
159.49;114;91;82;86;;;;;
160.13;114;91;82;86;;;;;
160.86;114;91;82;86;;;;;
161.95;114;91;82;86;;;;;
162.98;120;91;81;66;;;;;
163.90;120;91;81;66;;;;;
164.77;120;91;81;66;;;;;
165.60;120;91;81;66;;;;;
166.38;120;91;81;66;;;;;
167.09;100;75;68;76;;;;;
167.74;100;75;68;76;;;;;
168.37;100;75;68;76;;;;;
168.97;100;75;68;76;;;;;
169.57;100;75;68;76;;;;;
170.23;108;84;73;93;;;;;
171.34;108;84;73;93;;;;;
172.37;108;84;73;93;;;;;
173.41;108;84;73;93;;;;;
174.43;108;84;73;93;;;;;
175.41;111;83;72;61;;;;;
176.33;111;83;72;61;;;;;
177.15;111;83;72;61;;;;;
177.85;111;83;72;61;;;;;
178.50;111;83;72;61;;;;;
179.13;98;72;63;84;;;;;
179.76;98;72;63;84;;;;;
180.38;98;72;63;84;;;;;
181.07;98;72;63;84;;;;;
181.88;98;72;63;84;;;;;
182.78;108;79;69;76;;;;;
183.67;108;79;69;76;;;;;
184.52;108;79;69;76;;;;;
185.35;108;79;69;76;;;;;
186.12;108;79;69;76;;;;;
186.86;92;67;60;76;;;;;
187.53;92;67;60;76;;;;;
188.15;92;67;60;76;;;;;
188.75;92;67;60;76;;;;;
189.35;92;67;60;76;;;;;
189.97;100;75;65;95;;;;;
190.67;100;75;65;95;;;;;
191.67;100;75;65;95;;;;;
192.65;100;75;65;95;;;;;
193.63;100;75;65;95;;;;;
194.59;106;79;69;65;;;;;
195.49;106;79;69;65;;;;;
196.29;106;79;69;65;;;;;
196.98;106;79;69;65;;;;;
197.60;106;79;69;65;;;;;
198.23;90;68;60;86;;;;;
198.86;90;68;60;86;;;;;
199.53;90;68;60;86;;;;;
200.37;90;68;60;86;;;;;
201.26;90;68;60;86;;;;;
202.11;103;76;67;74;;;;;
202.93;103;76;67;74;;;;;
203.70;103;76;67;74;;;;;
204.44;103;76;67;74;;;;;
205.10;103;76;67;74;;;;;
205.73;94;71;64;86;;;;;
206.33;94;71;64;86;;;;;
206.92;94;71;64;86;;;;;
207.52;94;71;64;86;;;;;
208.21;94;71;64;86;;;;;
209.32;115;88;76;74;;;;;
210.30;115;88;76;74;;;;;
211.24;115;88;76;74;;;;;
212.20;115;88;76;74;;;;;
213.12;115;88;76;74;;;;;
213.99;106;80;71;67;;;;;
214.78;106;80;71;67;;;;;
215.53;106;80;71;67;;;;;
216.25;106;80;71;67;;;;;
216.96;106;80;71;67;;;;;
217.65;98;73;66;82;;;;;
218.31;98;73;66;82;;;;;
218.97;98;73;66;82;;;;;
219.66;98;73;66;82;;;;;
220.35;98;73;66;82;;;;;
221.07;103;77;69;85;;;;;
221.78;103;77;69;85;;;;;
222.47;103;77;69;85;;;;;
223.17;103;77;69;85;;;;;
223.89;103;77;69;85;;;;;
224.62;103;77;69;84;;;;;
225.35;103;77;69;84;;;;;
226.06;103;77;69;84;;;;;
226.33;;;;;;;"Custom1";;
226.77;103;77;69;84;;;;;
227.47;103;77;69;84;;;;;
