"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
114.22;101;81;70;99;;;;;
114.50;101;81;70;99;;;;;
115.62;101;81;70;99;;;;;
116.00;80;63;50;98;;;;;
116.71;80;63;50;98;;;;;
117.29;80;63;50;98;;;;;
117.85;80;63;50;98;;;;;
118.40;80;63;50;98;;;;;
118.95;64;55;48;105;;;;;
119.59;64;55;48;105;;;;;
120.28;64;55;48;105;;;;;
121.01;64;55;48;105;;;;;
121.74;64;55;48;105;;;;;
122.46;59;51;45;86;;;;;
123.15;59;51;45;86;;;;;
123.79;59;51;45;86;;;;;
124.43;59;51;45;86;;;;;
125.05;59;51;45;86;;;;;
125.64;55;47;42;95;;;;;
126.26;55;47;42;95;;;;;
126.87;55;47;42;95;;;;;
127.46;55;47;42;95;;;;;
128.07;55;47;42;95;;;;;
128.70;56;48;44;98;;;;;
129.95;56;48;44;98;;;;;
130.54;56;48;44;98;;;;;
131.17;56;48;44;98;;;;;
131.83;56;48;44;98;;;;;
132.48;61;53;47;89;;;;;
133.13;61;53;47;89;;;;;
133.79;61;53;47;89;;;;;
134.44;61;53;47;89;;;;;
135.11;61;53;47;89;;;;;
135.75;62;52;46;91;;;;;
136.38;62;52;46;91;;;;;
137.03;62;52;46;91;;;;;
137.66;62;52;46;91;;;;;
138.29;62;52;46;91;;;;;
138.91;62;53;47;95;;;;;
139.53;62;53;47;95;;;;;
140.13;62;53;47;95;;;;;
140.76;62;53;47;95;;;;;
141.37;62;53;47;95;;;;;
142.00;62;53;47;95;;;;;
142.30;62;53;47;95;;;;;
143.24;59;47;38;82;;;;;
143.55;59;47;38;82;;;;;
144.40;59;47;38;82;;;;;
144.93;59;47;38;82;;;;;
146.15;59;47;38;82;;;;;
147.35;71;55;47;61;;;;;
147.96;71;55;47;61;;;;;
148.56;71;55;47;61;;;;;
148.96;;;;;;;"Custom1";;
149.17;71;55;47;61;;;;;
149.77;71;55;47;61;;;;;
150.35;61;53;49;95;;;;;
150.91;61;53;49;95;;;;;
151.50;61;53;49;95;;;;;
152.10;61;53;49;95;;;;;
152.77;61;53;49;95;;;;;
153.48;65;58;54;91;;;;;
154.15;65;58;54;91;;;;;
154.78;65;58;54;91;;;;;
155.41;65;58;54;91;;;;;
156.05;65;58;54;91;;;;;
156.67;64;58;53;95;;;;;
157.32;64;58;53;95;;;;;
158.00;64;58;53;95;;;;;
158.69;64;58;53;95;;;;;
159.36;64;58;53;95;;;;;
160.01;61;53;49;90;;;;;
160.63;61;53;49;90;;;;;
161.22;61;53;49;90;;;;;
161.79;61;53;49;90;;;;;
162.36;61;53;49;90;;;;;
162.92;61;53;48;103;;;;;
163.53;61;53;48;103;;;;;
164.15;61;53;48;103;;;;;
164.87;61;53;48;103;;;;;
165.58;61;53;48;103;;;;;
166.28;64;56;51;89;;;;;
166.91;64;56;51;89;;;;;
167.55;64;56;51;89;;;;;
168.21;64;56;51;89;;;;;
168.84;64;56;51;89;;;;;
169.52;62;54;49;91;;;;;
170.17;62;54;49;91;;;;;
170.79;62;54;49;91;;;;;
171.40;62;54;49;91;;;;;
171.98;62;54;49;91;;;;;
172.55;58;51;46;100;;;;;
173.14;58;51;46;100;;;;;
173.73;58;51;46;100;;;;;
174.40;58;51;46;100;;;;;
175.18;58;51;46;100;;;;;
176.00;61;53;48;83;;;;;
176.79;61;53;48;83;;;;;
177.54;61;53;48;83;;;;;
178.28;61;53;48;83;;;;;
178.98;61;53;48;83;;;;;
179.62;56;49;45;85;;;;;
180.26;56;49;45;85;;;;;
180.84;56;49;45;85;;;;;
181.43;56;49;45;85;;;;;
181.98;56;49;45;85;;;;;
182.53;56;49;45;104;;;;;
183.10;56;49;45;104;;;;;
183.71;56;49;45;104;;;;;
184.63;56;49;45;104;;;;;
185.53;56;49;45;104;;;;;
186.43;63;56;50;73;;;;;
187.34;63;56;50;73;;;;;
188.23;63;56;50;73;;;;;
189.10;63;56;50;73;;;;;
189.88;63;56;50;73;;;;;
190.63;58;50;45;75;;;;;
191.27;58;50;45;75;;;;;
191.89;58;50;45;75;;;;;
192.47;58;50;45;75;;;;;
193.05;58;50;45;75;;;;;
193.65;58;51;45;98;;;;;
194.26;58;51;45;98;;;;;
195.00;58;51;45;98;;;;;
195.86;58;51;45;98;;;;;
196.72;58;51;45;98;;;;;
197.53;62;53;46;75;;;;;
198.33;62;53;46;75;;;;;
199.06;62;53;46;75;;;;;
199.77;62;53;46;75;;;;;
200.44;62;53;46;75;;;;;
201.08;59;51;45;87;;;;;
201.71;59;51;45;87;;;;;
202.33;59;51;45;87;;;;;
202.89;59;51;45;87;;;;;
203.47;59;51;45;87;;;;;
204.04;63;55;49;102;;;;;
204.63;63;55;49;102;;;;;
205.25;63;55;49;102;;;;;
206.00;63;55;49;102;;;;;
206.87;63;55;49;102;;;;;
207.77;70;60;52;76;;;;;
208.63;70;60;52;76;;;;;
209.46;70;60;52;76;;;;;
210.21;70;60;52;76;;;;;
210.80;70;60;52;76;;;;;
211.68;65;53;46;78;;;;;
212.35;65;53;46;78;;;;;
213.00;65;53;46;78;;;;;
213.63;65;53;46;78;;;;;
214.24;65;53;46;78;;;;;
214.81;67;56;49;96;;;;;
215.39;67;56;49;96;;;;;
215.97;67;56;49;96;;;;;
216.54;67;56;49;96;;;;;
217.17;67;56;49;96;;;;;
217.90;76;66;58;92;;;;;
218.80;76;66;58;92;;;;;
219.68;76;66;58;92;;;;;
220.56;76;66;58;92;;;;;
220.85;76;66;58;92;;;;;
221.36;76;66;58;92;;;;;
222.12;73;62;54;83;;;;;
222.84;73;62;54;83;;;;;
223.53;73;62;54;83;;;;;
224.16;73;62;54;83;;;;;
224.78;73;62;54;83;;;;;
225.40;64;54;47;94;;;;;
226.00;64;54;47;94;;;;;
226.62;64;54;47;94;;;;;
227.24;64;54;47;94;;;;;
227.90;64;54;47;94;;;;;
228.55;71;61;54;93;;;;;
229.20;71;61;54;93;;;;;
229.85;71;61;54;93;;;;;
230.50;71;61;54;93;;;;;
231.16;71;61;54;93;;;;;
231.83;69;59;52;91;;;;;
232.49;69;59;52;91;;;;;
233.13;69;59;52;91;;;;;
233.75;69;59;52;91;;;;;
234.37;69;59;52;91;;;;;
235.00;69;59;52;95;;;;;
235.63;69;59;52;95;;;;;
236.25;69;59;52;95;;;;;
236.91;69;59;52;95;;;;;
237.58;69;59;52;95;;;;;
238.27;70;61;55;91;;;;;
238.94;70;61;55;91;;;;;
239.42;;;;;;;"Custom1";;
239.59;70;61;55;91;;;;;
240.27;70;61;55;91;;;;;
240.92;70;61;55;91;;;;;
241.58;69;59;53;91;;;;;
242.23;69;59;53;91;;;;;
242.86;69;59;53;91;;;;;
243.51;69;59;53;91;;;;;
