"Time [s]";"Pressure [mmHg]";
2.57;0.22;
2.58;0.31;
2.59;0.16;
2.60;0.06;
2.61;0.16;
2.62;0.09;
2.63;0.09;
2.64;0.05;
2.65;0.09;
2.66;0.17;
2.67;0.23;
2.68;0.30;
2.69;0.08;
2.70;0.22;
2.71;0.14;
2.72;0.17;
2.73;0.06;
2.74;0.09;
2.75;0.14;
2.76;0.03;
2.77;0.08;
2.78;0.34;
2.79;0.20;
2.80;0.11;
2.81;0.16;
2.82;0.23;
2.83;0.09;
2.84;0.06;
2.85;0.03;
2.86;0.02;
2.87;0.00;
2.88;0.11;
2.89;0.12;
2.90;0.14;
2.91;0.23;
2.92;0.00;
2.93;0.00;
2.94;0.12;
2.95;0.08;
2.96;0.11;
2.97;0.08;
2.98;0.12;
2.99;8.84;
3.00;21.81;
3.01;33.59;
3.02;43.70;
3.03;51.67;
3.04;58.30;
3.05;65.14;
3.06;71.56;
3.07;77.69;
3.08;83.22;
3.09;90.09;
3.10;96.44;
3.11;102.14;
3.12;107.67;
3.13;113.31;
3.14;118.47;
3.15;123.70;
3.16;129.05;
3.17;133.91;
3.18;138.62;
3.19;142.73;
3.20;146.50;
3.21;149.67;
3.22;152.53;
3.23;154.94;
3.24;156.89;
3.25;158.34;
3.26;159.75;
3.27;160.50;
3.28;161.17;
3.29;161.83;
3.30;162.03;
3.31;162.22;
3.32;162.38;
3.33;162.50;
3.34;162.69;
3.35;162.64;
3.36;162.84;
3.37;162.89;
3.38;162.92;
3.39;162.95;
3.40;163.05;
3.41;163.02;
3.42;163.16;
3.43;163.17;
3.44;163.14;
3.45;163.00;
3.46;163.09;
3.47;163.19;
3.48;163.09;
3.49;162.97;
3.50;163.02;
3.51;163.25;
3.52;163.17;
3.53;163.06;
3.54;163.19;
3.55;163.08;
3.56;162.98;
3.57;162.98;
3.58;162.95;
3.59;162.92;
3.60;162.98;
3.61;162.91;
3.62;162.98;
3.63;163.05;
3.64;163.11;
3.65;163.19;
3.66;163.11;
3.67;163.09;
3.68;163.11;
3.69;163.00;
3.70;162.84;
3.71;162.94;
3.72;162.80;
3.73;162.86;
3.74;162.70;
3.75;162.73;
3.76;162.66;
3.77;162.83;
3.78;162.78;
3.79;162.84;
3.80;162.67;
3.81;162.70;
3.82;162.66;
3.83;162.66;
3.84;162.66;
3.85;162.61;
3.86;162.66;
3.87;162.61;
3.88;162.70;
3.89;162.64;
3.90;162.61;
3.91;162.70;
3.92;162.47;
3.93;162.56;
3.94;162.59;
3.95;162.50;
3.96;162.39;
3.97;162.38;
3.98;162.48;
3.99;162.34;
4.00;162.38;
4.01;162.45;
4.02;162.62;
4.03;162.41;
4.04;162.52;
4.05;162.50;
4.06;162.36;
4.07;162.36;
4.08;162.38;
4.09;162.30;
4.10;162.30;
4.11;162.30;
4.12;162.36;
4.13;162.27;
4.14;162.39;
4.15;162.22;
4.16;162.33;
4.17;162.30;
4.18;162.19;
4.19;162.22;
4.20;162.16;
4.21;162.00;
4.22;162.03;
4.23;162.14;
4.24;162.06;
4.25;162.00;
4.26;162.06;
4.27;162.06;
4.28;162.22;
4.29;162.12;
4.30;162.11;
4.31;161.94;
4.32;162.03;
4.33;162.00;
4.34;161.91;
4.35;161.81;
4.36;162.02;
4.37;161.91;
4.38;161.83;
4.39;161.91;
4.40;161.95;
4.41;161.94;
4.42;161.83;
4.43;161.84;
4.44;161.81;
4.45;161.77;
4.46;161.77;
4.47;161.75;
4.48;161.75;
4.49;161.69;
4.50;161.53;
4.51;161.66;
4.52;161.45;
4.53;161.44;
4.54;161.66;
4.55;161.78;
4.56;161.70;
4.57;161.62;
4.58;161.47;
4.59;161.66;
4.60;161.41;
4.61;161.50;
4.62;161.48;
4.63;161.28;
4.64;161.36;
4.65;161.47;
4.66;161.44;
4.67;161.52;
4.68;161.52;
4.69;161.45;
4.70;161.56;
4.71;161.42;
4.72;161.44;
4.73;161.47;
4.74;161.36;
4.75;161.33;
4.76;161.41;
4.77;161.31;
4.78;161.33;
4.79;161.30;
4.80;161.22;
4.81;161.31;
4.82;161.27;
4.83;161.23;
4.84;161.12;
4.85;161.14;
4.86;161.14;
4.87;161.22;
4.88;161.25;
4.89;161.14;
4.90;161.23;
4.91;161.27;
4.92;161.19;
4.93;161.14;
4.94;161.14;
4.95;161.02;
4.96;161.16;
4.97;161.08;
4.98;161.09;
4.99;161.02;
5.00;161.03;
5.01;161.11;
5.02;161.28;
5.03;161.14;
5.04;161.12;
5.05;161.00;
5.06;161.03;
5.07;161.06;
5.08;161.00;
5.09;160.88;
5.10;160.97;
5.11;160.80;
5.12;160.95;
5.13;161.11;
5.14;161.00;
5.15;160.95;
5.16;160.92;
5.17;160.91;
5.18;160.86;
5.19;160.88;
5.20;160.83;
5.21;160.78;
5.22;160.72;
5.23;160.70;
5.24;160.67;
5.25;160.94;
5.26;160.88;
5.27;160.81;
5.28;160.77;
5.29;160.86;
5.30;160.67;
5.31;160.52;
5.32;160.64;
5.33;160.61;
5.34;160.61;
5.35;160.67;
5.36;160.80;
5.37;160.78;
5.38;160.75;
5.39;160.73;
5.40;160.67;
5.41;160.67;
5.42;160.64;
5.43;160.50;
5.44;160.66;
5.45;160.59;
5.46;160.58;
5.47;160.39;
5.48;160.75;
5.49;160.73;
5.50;160.64;
5.51;160.61;
5.52;160.59;
5.53;160.58;
5.54;160.53;
5.55;160.62;
5.56;160.58;
5.57;160.44;
5.58;160.41;
5.59;160.38;
5.60;160.48;
5.61;160.41;
5.62;160.59;
5.63;160.55;
5.64;160.48;
5.65;160.33;
5.66;160.47;
5.67;160.47;
5.68;160.47;
5.69;160.38;
5.70;160.31;
5.71;160.41;
5.72;160.31;
5.73;160.39;
5.74;160.45;
5.75;160.48;
5.76;160.39;
5.77;160.38;
5.78;160.34;
5.79;160.36;
5.80;160.19;
5.81;160.17;
5.82;160.44;
5.83;160.22;
5.84;160.39;
5.85;160.42;
5.86;160.00;
5.87;160.64;
5.88;160.48;
5.89;160.23;
5.90;159.98;
5.91;160.47;
5.92;160.73;
5.93;160.27;
5.94;159.88;
5.95;160.30;
5.96;160.75;
5.97;160.36;
5.98;159.95;
5.99;160.27;
6.00;160.31;
6.01;160.08;
6.02;160.02;
6.03;160.44;
6.04;160.28;
6.05;159.95;
6.06;160.16;
6.07;160.30;
6.08;160.25;
6.09;160.08;
6.10;160.17;
6.11;160.30;
6.12;160.25;
6.13;160.23;
6.14;160.31;
6.15;160.23;
6.16;160.23;
6.17;160.17;
6.18;160.11;
6.19;160.28;
6.20;160.30;
6.21;160.02;
6.22;160.17;
6.23;160.39;
6.24;160.38;
6.25;160.14;
6.26;160.00;
6.27;160.17;
6.28;160.41;
6.29;160.19;
6.30;159.92;
6.31;160.22;
6.32;160.55;
6.33;160.20;
6.34;160.20;
6.35;160.25;
6.36;160.23;
6.37;160.45;
6.38;160.30;
6.39;160.11;
6.40;160.20;
6.41;160.34;
6.42;160.14;
6.43;160.12;
6.44;160.25;
6.45;160.31;
6.46;160.31;
6.47;160.25;
6.48;160.09;
6.49;160.31;
6.50;160.41;
6.51;158.98;
6.52;152.34;
6.53;143.41;
6.54;135.66;
6.55;128.94;
6.56;122.42;
6.57;117.50;
6.58;117.61;
6.59;118.92;
6.60;119.23;
6.61;118.92;
6.62;118.42;
6.63;118.33;
6.64;118.44;
6.65;118.64;
6.66;118.61;
6.67;118.56;
6.68;118.56;
6.69;118.61;
6.70;118.52;
6.71;118.41;
6.72;118.61;
6.73;118.64;
6.74;118.67;
6.75;118.73;
6.76;118.66;
6.77;118.78;
6.78;118.77;
6.79;118.67;
6.80;118.75;
6.81;118.75;
6.82;118.73;
6.83;118.61;
6.84;118.75;
6.85;118.70;
6.86;118.73;
6.87;118.80;
6.88;118.70;
6.89;118.88;
6.90;118.95;
6.91;118.88;
6.92;118.94;
6.93;118.94;
6.94;118.92;
6.95;118.98;
6.96;118.84;
6.97;119.05;
6.98;118.88;
6.99;118.86;
7.00;119.00;
7.01;118.94;
7.02;119.03;
7.03;119.03;
7.04;118.97;
7.05;119.06;
7.06;119.16;
7.07;119.09;
7.08;118.98;
7.09;119.06;
7.10;119.11;
7.11;119.19;
7.12;118.91;
7.13;119.20;
7.14;119.22;
7.15;119.19;
7.16;119.09;
7.17;119.19;
7.18;119.09;
7.19;119.19;
7.20;119.14;
7.21;119.05;
7.22;119.11;
7.23;119.09;
7.24;119.19;
7.25;119.14;
7.26;119.19;
7.27;119.20;
7.28;119.27;
7.29;119.22;
7.30;119.08;
7.31;119.28;
7.32;119.22;
7.33;119.33;
7.34;119.23;
7.35;119.11;
7.36;119.25;
7.37;119.31;
7.38;119.38;
7.39;119.39;
7.40;119.36;
7.41;119.28;
7.42;119.34;
7.43;119.27;
7.44;119.34;
7.45;119.20;
7.46;119.09;
7.47;119.27;
7.48;119.12;
7.49;119.31;
7.50;119.17;
7.51;119.11;
7.52;119.23;
7.53;119.33;
7.54;119.22;
7.55;119.27;
7.56;119.12;
7.57;119.17;
7.58;119.27;
7.59;119.30;
7.60;119.20;
7.61;119.28;
7.62;119.27;
7.63;119.41;
7.64;119.33;
7.65;119.45;
7.66;119.14;
7.67;119.33;
7.68;119.14;
7.69;119.20;
7.70;119.27;
7.71;119.20;
7.72;119.36;
7.73;119.31;
7.74;119.22;
7.75;122.22;
7.76;134.48;
7.77;148.42;
7.78;156.98;
7.79;166.34;
7.80;176.50;
7.81;181.34;
7.82;178.56;
7.83;176.19;
7.84;177.52;
7.85;179.25;
7.86;178.23;
7.87;177.38;
7.88;177.23;
7.89;178.03;
7.90;178.28;
7.91;177.73;
7.92;177.38;
7.93;177.64;
7.94;178.03;
7.95;177.80;
7.96;177.56;
7.97;177.73;
7.98;177.72;
7.99;177.50;
8.00;177.75;
8.01;177.66;
8.02;177.67;
8.03;177.70;
8.04;177.45;
8.05;177.72;
8.06;177.70;
8.07;177.80;
8.08;177.66;
8.09;177.42;
8.10;177.41;
8.11;177.59;
8.12;177.83;
8.13;177.47;
8.14;177.50;
8.15;177.53;
8.16;177.45;
8.17;177.45;
8.18;177.34;
8.19;177.47;
8.20;177.36;
8.21;177.53;
8.22;177.44;
8.23;177.45;
8.24;177.53;
8.25;177.48;
8.26;177.41;
8.27;177.53;
8.28;177.48;
8.29;177.38;
8.30;177.31;
8.31;177.31;
8.32;177.59;
8.33;177.50;
8.34;177.45;
8.35;177.28;
8.36;177.20;
8.37;177.42;
8.38;177.48;
8.39;177.20;
8.40;177.41;
8.41;177.42;
8.42;177.42;
8.43;177.30;
8.44;177.25;
8.45;177.41;
8.46;177.41;
8.47;177.34;
8.48;177.34;
8.49;177.22;
8.50;177.52;
8.51;177.38;
8.52;177.45;
8.53;177.34;
8.54;177.27;
8.55;177.25;
8.56;177.31;
8.57;177.44;
8.58;177.47;
8.59;177.47;
8.60;177.30;
8.61;177.16;
8.62;177.25;
8.63;177.16;
8.64;177.25;
8.65;177.00;
8.66;177.17;
8.67;177.34;
8.68;177.36;
8.69;177.27;
8.70;177.27;
8.71;177.41;
8.72;177.20;
8.73;177.20;
8.74;177.28;
8.75;177.22;
8.76;177.25;
8.77;177.30;
8.78;177.38;
8.79;177.41;
8.80;177.34;
8.81;177.39;
8.82;177.44;
8.83;177.30;
8.84;177.30;
8.85;177.27;
8.86;177.28;
8.87;177.33;
8.88;177.31;
8.89;177.11;
8.90;177.12;
8.91;177.44;
8.92;177.42;
8.93;176.61;
8.94;171.17;
8.95;163.55;
8.96;158.23;
8.97;153.64;
8.98;148.92;
8.99;145.78;
9.00;146.00;
9.01;146.98;
9.02;147.31;
9.03;147.28;
9.04;146.89;
9.05;146.75;
9.06;146.72;
9.07;146.77;
9.08;146.83;
9.09;146.86;
9.10;146.77;
9.11;146.77;
9.12;146.95;
9.13;146.98;
9.14;146.97;
9.15;146.64;
9.16;146.89;
9.17;146.77;
9.18;146.83;
9.19;146.81;
9.20;146.73;
9.21;146.89;
9.22;146.89;
9.23;146.89;
9.24;146.77;
9.25;146.61;
9.26;146.91;
9.27;146.86;
9.28;146.91;
9.29;146.94;
9.30;146.78;
9.31;146.81;
9.32;146.95;
9.33;147.45;
9.34;147.11;
9.35;146.73;
9.36;146.81;
9.37;146.95;
9.38;147.08;
9.39;147.00;
9.40;146.84;
9.41;146.98;
9.42;147.08;
9.43;147.09;
9.44;146.91;
9.45;146.97;
9.46;146.95;
9.47;147.00;
9.48;146.97;
9.49;147.12;
9.50;147.02;
9.51;146.95;
9.52;147.12;
9.53;147.03;
9.54;147.12;
9.55;147.14;
9.56;147.20;
9.57;147.08;
9.58;146.94;
9.59;146.91;
9.60;147.05;
9.61;147.11;
9.62;146.97;
9.63;147.08;
9.64;146.98;
9.65;147.06;
9.66;147.08;
9.67;147.17;
9.68;147.09;
9.69;147.12;
9.70;147.14;
9.71;147.11;
9.72;147.11;
9.73;147.08;
9.74;147.00;
9.75;146.98;
9.76;147.00;
9.77;147.03;
9.78;147.16;
9.79;147.12;
9.80;146.95;
9.81;146.83;
9.82;147.02;
9.83;146.94;
9.84;147.03;
9.85;146.95;
9.86;146.98;
9.87;147.05;
9.88;147.05;
9.89;147.12;
9.90;147.19;
9.91;146.98;
9.92;147.14;
9.93;147.17;
9.94;147.11;
9.95;147.14;
9.96;147.06;
9.97;147.12;
9.98;147.09;
9.99;147.00;
10.00;147.05;
10.01;147.03;
10.02;147.09;
10.03;147.09;
10.04;147.00;
10.05;146.94;
10.06;147.06;
10.07;147.06;
10.08;146.00;
10.09;144.31;
10.10;142.86;
10.11;141.66;
10.12;140.81;
10.13;139.83;
10.14;139.67;
10.15;139.84;
10.16;140.19;
10.17;140.17;
10.18;140.00;
10.19;139.97;
10.20;140.03;
10.21;139.94;
10.22;140.05;
10.23;140.06;
10.24;140.09;
10.25;140.27;
10.26;140.22;
10.27;140.11;
10.28;140.12;
10.29;140.27;
10.30;140.05;
10.31;139.88;
10.32;140.09;
10.33;140.08;
10.34;140.02;
10.35;140.12;
10.36;140.03;
10.37;140.11;
10.38;140.20;
10.39;140.20;
10.40;140.08;
10.41;140.19;
10.42;140.08;
10.43;140.00;
10.44;140.09;
10.45;140.11;
10.46;140.25;
10.47;140.09;
10.48;140.09;
10.49;140.03;
10.50;140.17;
10.51;140.11;
10.52;140.17;
10.53;140.20;
10.54;140.17;
10.55;140.16;
10.56;140.16;
10.57;140.27;
10.58;140.08;
10.59;140.27;
10.60;140.31;
10.61;140.38;
10.62;140.31;
10.63;140.16;
10.64;140.03;
10.65;140.19;
10.66;140.16;
10.67;140.22;
10.68;140.09;
10.69;140.17;
10.70;140.09;
10.71;140.25;
10.72;140.12;
10.73;140.20;
10.74;140.27;
10.75;140.16;
10.76;140.08;
10.77;140.12;
10.78;140.41;
10.79;140.27;
10.80;140.27;
10.81;140.27;
10.82;140.11;
10.83;140.23;
10.84;140.11;
10.85;140.33;
10.86;140.11;
10.87;140.16;
10.88;140.09;
10.89;140.03;
10.90;140.00;
10.91;140.16;
10.92;140.28;
10.93;140.28;
10.94;140.36;
10.95;140.09;
10.96;140.02;
10.97;140.23;
10.98;140.17;
10.99;140.25;
11.00;140.17;
11.01;140.11;
11.02;140.28;
11.03;140.27;
11.04;140.12;
11.05;140.33;
11.06;140.23;
11.07;140.16;
11.08;140.22;
11.09;140.25;
11.10;140.30;
11.11;140.22;
11.12;140.25;
11.13;140.19;
11.14;140.14;
11.15;140.12;
11.16;140.14;
11.17;140.12;
11.18;140.09;
11.19;138.47;
11.20;135.86;
11.21;133.98;
11.22;132.84;
11.23;131.28;
11.24;129.98;
11.25;129.95;
11.26;130.39;
11.27;130.48;
11.28;130.44;
11.29;130.42;
11.30;130.17;
11.31;130.23;
11.32;130.22;
11.33;130.28;
11.34;130.34;
11.35;130.42;
11.36;130.45;
11.37;130.36;
11.38;130.30;
11.39;130.39;
11.40;130.42;
11.41;130.44;
11.42;130.44;
11.43;130.50;
11.44;130.27;
11.45;130.20;
11.46;130.31;
11.47;130.33;
11.48;130.31;
11.49;130.36;
11.50;130.36;
11.51;130.23;
11.52;130.27;
11.53;130.42;
11.54;130.34;
11.55;130.31;
11.56;130.58;
11.57;130.23;
11.58;130.50;
11.59;130.56;
11.60;130.52;
11.61;130.38;
11.62;130.33;
11.63;130.28;
11.64;130.34;
11.65;130.48;
11.66;130.44;
11.67;130.38;
11.68;130.52;
11.69;130.50;
11.70;130.48;
11.71;130.33;
11.72;130.42;
11.73;130.50;
11.74;130.55;
11.75;130.47;
11.76;130.66;
11.77;130.47;
11.78;130.41;
11.79;130.53;
11.80;130.36;
11.81;130.34;
11.82;130.48;
11.83;130.50;
11.84;130.39;
11.85;130.44;
11.86;130.52;
11.87;130.56;
11.88;130.42;
11.89;130.45;
11.90;130.50;
11.91;130.56;
11.92;130.38;
11.93;130.67;
11.94;130.56;
11.95;130.72;
11.96;130.34;
11.97;130.45;
11.98;130.50;
11.99;130.59;
12.00;130.55;
12.01;130.58;
12.02;130.50;
12.03;130.41;
12.04;130.62;
12.05;130.56;
12.06;130.56;
12.07;130.38;
12.08;130.36;
12.09;130.48;
12.10;130.45;
12.11;130.73;
12.12;130.42;
12.13;130.42;
12.14;130.39;
12.15;130.33;
12.16;130.41;
12.17;130.48;
12.18;130.41;
12.19;130.50;
12.20;130.48;
12.21;130.42;
12.22;130.48;
12.23;130.47;
12.24;130.59;
12.25;130.61;
12.26;130.61;
12.27;130.64;
12.28;130.52;
12.29;130.55;
12.30;130.50;
12.31;130.48;
12.32;130.42;
12.33;130.45;
12.34;130.42;
12.35;130.45;
12.36;131.12;
12.37;132.19;
12.38;133.36;
12.39;133.97;
12.40;134.70;
12.41;135.45;
12.42;135.36;
12.43;135.47;
12.44;135.52;
12.45;135.58;
12.46;135.56;
12.47;135.23;
12.48;135.41;
12.49;135.42;
12.50;135.39;
12.51;135.48;
12.52;135.44;
12.53;135.48;
12.54;135.34;
12.55;135.39;
12.56;135.45;
12.57;135.47;
12.58;135.23;
12.59;135.48;
12.60;135.52;
12.61;135.52;
12.62;135.33;
12.63;135.31;
12.64;135.39;
12.65;135.28;
12.66;135.14;
12.67;135.23;
12.68;135.22;
12.69;135.31;
12.70;135.22;
12.71;135.19;
12.72;135.31;
12.73;135.25;
12.74;135.41;
12.75;135.42;
12.76;135.25;
12.77;135.41;
12.78;135.31;
12.79;135.36;
12.80;135.27;
12.81;135.31;
12.82;135.27;
12.83;135.30;
12.84;135.48;
12.85;135.33;
12.86;135.25;
12.87;135.31;
12.88;135.27;
12.89;135.30;
12.90;135.27;
12.91;135.30;
12.92;135.33;
12.93;135.38;
12.94;135.47;
12.95;135.28;
12.96;135.23;
12.97;135.28;
12.98;135.23;
12.99;135.31;
13.00;135.23;
13.01;135.17;
13.02;135.31;
13.03;135.28;
13.04;135.31;
13.05;135.33;
13.06;135.34;
13.07;135.33;
13.08;135.19;
13.09;135.45;
13.10;135.25;
13.11;135.22;
13.12;135.33;
13.13;135.38;
13.14;135.25;
13.15;135.25;
13.16;135.27;
13.17;135.38;
13.18;135.45;
13.19;135.38;
13.20;135.30;
13.21;135.44;
13.22;135.38;
13.23;135.45;
13.24;135.14;
13.25;135.16;
13.26;135.30;
13.27;135.22;
13.28;135.31;
13.29;135.16;
13.30;135.33;
13.31;135.16;
13.32;135.33;
13.33;135.42;
13.34;135.36;
13.35;135.12;
13.36;135.14;
13.37;135.25;
13.38;135.23;
13.39;135.17;
13.40;135.23;
13.41;135.25;
13.42;135.30;
13.43;135.34;
13.44;135.28;
13.45;135.27;
13.46;135.22;
13.47;135.33;
13.48;135.41;
13.49;135.42;
13.50;135.17;
13.51;135.25;
13.52;135.30;
13.53;135.27;
13.54;135.55;
13.55;140.53;
13.56;142.69;
13.57;141.05;
13.58;139.61;
13.59;139.67;
13.60;139.92;
13.61;139.97;
13.62;140.09;
13.63;140.27;
13.64;140.33;
13.65;140.39;
13.66;140.38;
13.67;140.27;
13.68;140.22;
13.69;140.22;
13.70;140.39;
13.71;140.45;
13.72;140.48;
13.73;140.28;
13.74;140.27;
13.75;140.17;
13.76;140.28;
13.77;140.50;
13.78;140.42;
13.79;140.42;
13.80;140.20;
13.81;140.31;
13.82;140.33;
13.83;140.28;
13.84;140.16;
13.85;140.20;
13.86;140.08;
13.87;140.30;
13.88;140.33;
13.89;140.22;
13.90;140.39;
13.91;140.19;
13.92;140.14;
13.93;140.28;
13.94;140.28;
13.95;140.08;
13.96;140.28;
13.97;140.34;
13.98;140.25;
13.99;140.08;
14.00;140.14;
14.01;140.19;
14.02;140.22;
14.03;140.22;
14.04;140.27;
14.05;140.25;
14.06;140.25;
14.07;140.22;
14.08;140.38;
14.09;140.39;
14.10;140.34;
14.11;140.38;
14.12;140.20;
14.13;140.23;
14.14;140.08;
14.15;140.02;
14.16;138.09;
14.17;134.81;
14.18;133.09;
14.19;133.39;
14.20;134.53;
14.21;135.70;
14.22;135.86;
14.23;135.06;
14.24;133.39;
14.25;131.98;
14.26;131.47;
14.27;132.02;
14.28;132.67;
14.29;133.08;
14.30;132.94;
14.31;132.28;
14.32;131.80;
14.33;130.91;
14.34;130.34;
14.35;130.14;
14.36;130.19;
14.37;130.30;
14.38;130.17;
14.39;130.30;
14.40;131.28;
14.41;136.30;
14.42;145.78;
14.43;156.59;
14.44;163.05;
14.45;162.72;
14.46;160.45;
14.47;158.53;
14.48;158.28;
14.49;158.94;
14.50;159.20;
14.51;156.81;
14.52;151.30;
14.53;146.22;
14.54;143.38;
14.55;143.33;
14.56;144.88;
14.57;145.34;
14.58;143.94;
14.59;139.75;
14.60;135.48;
14.61;133.83;
14.62;135.05;
14.63;136.97;
14.64;138.31;
14.65;138.36;
14.66;137.59;
14.67;136.77;
14.68;136.75;
14.69;137.50;
14.70;138.98;
14.71;140.30;
14.72;140.78;
14.73;140.62;
14.74;139.88;
14.75;138.92;
14.76;137.98;
14.77;137.22;
14.78;136.84;
14.79;136.70;
14.80;136.61;
14.81;135.89;
14.82;134.70;
14.83;133.81;
14.84;133.00;
14.85;132.48;
14.86;132.28;
14.87;132.39;
14.88;132.23;
14.89;131.98;
14.90;131.41;
14.91;130.81;
14.92;130.27;
14.93;130.03;
14.94;130.08;
14.95;130.09;
14.96;130.09;
14.97;130.06;
14.98;129.69;
14.99;129.36;
15.00;128.86;
15.01;128.55;
15.02;128.36;
15.03;128.20;
15.04;128.20;
15.05;129.30;
15.06;134.08;
15.07;142.64;
15.08;151.62;
15.09;157.61;
15.10;158.70;
15.11;157.52;
15.12;156.28;
15.13;155.88;
15.14;155.62;
15.15;154.91;
15.16;152.77;
15.17;148.47;
15.18;144.48;
15.19;142.16;
15.20;141.69;
15.21;141.80;
15.22;141.77;
15.23;140.62;
15.24;139.05;
15.25;136.41;
15.26;134.03;
15.27;133.36;
15.28;133.55;
15.29;133.89;
15.30;134.17;
15.31;134.62;
15.32;134.75;
15.33;135.27;
15.34;135.77;
15.35;136.34;
15.36;137.06;
15.37;137.39;
15.38;86.02;
15.39;86.16;
15.40;86.42;
15.41;86.11;
15.42;85.14;
15.43;83.83;
15.44;82.12;
15.45;81.06;
15.46;80.39;
15.47;80.58;
15.48;80.59;
15.49;80.56;
15.50;80.11;
