"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
19.84;;;;;;;"Optimize Signal Quality";;
29.84;;;;;;;"Optimize Signal Quality";;
39.84;;;;;;;"Optimize Signal Quality";;
43.97;99;81;75;87;;;;;
44.25;99;81;75;87;;;;;
44.84;99;81;75;87;;;;;
45.46;99;81;75;87;;;;;
46.07;99;81;75;87;;;;;
46.67;99;81;75;87;;;;;
47.27;105;86;76;96;;;;;
47.87;105;86;76;96;;;;;
48.46;105;86;76;96;;;;;
49.05;105;86;76;96;;;;;
49.64;105;86;76;96;;;;;
50.25;102;83;75;100;;;;;
50.88;102;83;75;100;;;;;
51.55;102;83;75;100;;;;;
52.28;102;83;75;100;;;;;
53.01;102;83;75;100;;;;;
53.69;96;74;65;87;;;;;
54.34;96;74;65;87;;;;;
55.00;96;74;65;87;;;;;
55.66;96;74;65;87;;;;;
56.32;96;74;65;87;;;;;
56.95;92;70;62;92;;;;;
57.55;92;70;62;92;;;;;
58.15;92;70;62;92;;;;;
58.74;92;70;62;92;;;;;
59.35;92;70;62;92;;;;;
60.00;94;72;63;96;;;;;
60.65;94;72;63;96;;;;;
61.30;94;72;63;96;;;;;
61.94;94;72;63;96;;;;;
62.58;94;72;63;96;;;;;
63.24;91;68;59;93;;;;;
63.89;91;68;59;93;;;;;
64.54;91;68;59;93;;;;;
65.19;91;68;59;93;;;;;
65.81;91;68;59;93;;;;;
66.40;88;66;58;96;;;;;
67.00;88;66;58;96;;;;;
67.60;88;66;58;96;;;;;
68.23;88;66;58;96;;;;;
68.89;88;66;58;96;;;;;
69.57;91;69;60;93;;;;;
70.25;91;69;60;93;;;;;
70.91;91;69;60;93;;;;;
71.53;91;69;60;93;;;;;
72.13;91;69;60;93;;;;;
72.72;87;65;56;98;;;;;
73.32;87;65;56;98;;;;;
73.93;87;65;56;98;;;;;
74.56;87;65;56;98;;;;;
75.19;87;65;56;98;;;;;
75.22;;;;;121;83;"internal";;
75.83;88;66;57;95;;;;;
76.42;88;66;57;95;;;;;
76.99;88;66;57;95;;;;;
77.57;88;66;57;95;;;;;
78.15;88;66;57;95;;;;;
78.77;93;70;60;101;;;;;
79.45;93;70;60;101;;;;;
80.19;93;70;60;101;;;;;
80.93;93;70;60;101;;;;;
81.63;93;70;60;101;;;;;
82.32;92;68;59;86;;;;;
83.00;92;68;59;86;;;;;
83.66;92;68;59;86;;;;;
84.29;92;68;59;86;;;;;
84.89;92;68;59;86;;;;;
85.48;91;68;58;97;;;;;
85.84;;;;;;;"Optimize Signal Quality";;
86.08;91;68;58;97;;;;;
86.73;91;68;58;97;;;;;
87.37;91;68;58;97;;;;;
88.04;91;68;58;97;;;;;
88.74;91;68;58;90;;;;;
89.43;91;68;58;90;;;;;
89.80;91;68;58;90;;;;;
90.08;91;68;58;90;;;;;
90.67;91;68;58;90;;;;;
91.29;91;68;58;90;;;;;
91.92;94;68;58;94;;;;;
92.56;94;68;58;94;;;;;
93.22;94;68;58;94;;;;;
93.87;94;68;58;94;;;;;
94.53;94;68;58;94;;;;;
95.16;90;64;55;93;;;;;
95.76;90;64;55;93;;;;;
96.35;90;64;55;93;;;;;
96.94;121;92;82;99;;;;;
97.09;;;;;;;"NBPcal";;
97.53;121;92;82;99;;;;;
