"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
192.80;115;77;63;102;;;;;
193.38;115;77;63;102;;;;;
194.02;115;77;63;102;;;;;
194.82;115;77;63;102;;;;;
195.62;131;85;69;84;;;;;
196.39;131;85;69;84;;;;;
197.14;131;85;69;84;;;;;
197.85;131;85;69;84;;;;;
198.53;131;85;69;84;;;;;
199.16;117;77;64;88;;;;;
199.79;117;77;64;88;;;;;
200.41;117;77;64;88;;;;;
201.04;117;77;64;88;;;;;
201.68;117;77;64;88;;;;;
202.32;123;82;68;94;;;;;
202.94;123;82;68;94;;;;;
203.58;123;82;68;94;;;;;
204.23;123;82;68;94;;;;;
204.93;123;82;68;94;;;;;
205.68;131;86;70;87;;;;;
206.42;131;86;70;87;;;;;
207.15;131;86;70;87;;;;;
207.84;131;86;70;87;;;;;
208.49;131;86;70;87;;;;;
209.13;119;79;66;90;;;;;
209.78;119;79;66;90;;;;;
210.44;119;79;66;90;;;;;
210.65;;;;;;;"Optimize Signal Quality";;
211.14;119;79;66;90;;;;;
211.79;119;79;66;90;;;;;
212.46;119;79;66;90;;;;;
213.15;119;79;66;90;;;;;
213.86;119;79;66;90;;;;;
214.56;119;79;66;90;;;;;
215.23;119;79;66;90;;;;;
215.84;121;81;67;88;;;;;
216.33;;;;;;;"Custom1";;
216.50;121;81;67;88;;;;;
217.19;121;81;67;88;;;;;
217.90;121;81;67;88;;;;;
218.62;121;81;67;88;;;;;
