mxamp,std,skew,kurtosis,aimean,lasimean,aistd,lasistd,hr,patmx,patpk,patft,sbp,dbp
528.0550874741929,128.93998234780935,-0.5334213378285155,-0.6629984473786288,0.3833520057259252,0.1,0.3753521819068101,0.049999999999999996,79.47019867549669,0.23666666666666666,0.2916666666666667,0.17500000000000002,132.43,94.8725
462.9923872961798,124.58564823534392,-0.615502552210026,-0.6880093118426798,0.7270786572046425,0.05,0.031625530428092796,0.0,77.66990291262137,0.235,1.835,0.17333333333333334,130.7075,94.2675
462.9923872961798,125.51561781457985,-0.4822613560182303,-0.8921964415837285,0.48624961718188225,0.08833333333333333,0.21294555174329638,0.0473168985552613,75.70977917981072,0.2383333333333333,1.115,0.17666666666666667,129.635,94.63
462.9923872961798,114.21954265411519,-0.48465341737643985,-0.5946327199117376,0.1718319048861737,0.155,0.02221496951899135,0.0,77.41935483870968,0.24166666666666667,1.205,0.18333333333333335,124.42,93.99333333333334
414.5012502755501,98.1048940483269,-0.5422995345011129,-0.61366787004193,0.4179278699175092,0.10250000000000001,0.26831093455032684,0.0525,79.20792079207921,0.24333333333333332,1.81,0.18666666666666668,125.14999999999999,94.0425
356.92285333956386,92.95225130524031,-0.5436407790070382,-0.7709750146675556,0.26551615995786787,0.125,0.297514348452289,0.0530722777603022,78.77461706783369,0.24375,1.8125,0.18624999999999997,125.57249999999999,93.7175
356.92285333956386,95.62812422303959,-0.490713466226139,-0.8934405746220491,0.38965964473689746,0.11,0.3304398839241344,0.055,75.23510971786834,0.24,1.1975,0.18000000000000002,129.08499999999998,94.50999999999999
320.8673560719145,90.96484834658915,-0.44808192735202307,-0.9190383674558169,0.735983342101902,0.052500000000000005,0.01588381344087003,0.0024999999999999988,72.50755287009065,0.2383333333333333,1.945,0.13333333333333333,131.66666666666666,93.23
313.18740200746504,81.83712468095828,-0.6959968783102498,-0.4797949392172769,0.7162279588641349,0.052500000000000005,0.035639196678636964,0.0024999999999999988,71.8562874251497,0.24,1.965,0.10333333333333335,127.3125,91.5125
303.5116687991374,80.97202290082315,-0.7130863196416257,-0.5239594048126417,0.38350039458061486,0.1075,0.29708836760488316,0.0525,73.61963190184049,0.245,1.105,0.03833333333333334,132.64,90.8875
296.67669386128955,75.97165223498011,-0.7819400009727498,-0.29662425996201414,0.05483721632721484,0.14500000000000002,0.041009861271972835,0.009999999999999995,71.64179104477613,0.24333333333333332,1.185,-0.024999999999999998,133.35500000000002,90.65249999999999
296.67669386128955,72.72224928774038,-0.830970406737941,-0.07782244352873358,0.11633668603013302,0.135,0.02048960843094534,0.0,70.58823529411765,0.245,1.285,0.7475,133.01,89.71333333333332
284.42450356799145,60.86978342903974,-1.0527756377178659,0.7850679664332612,0.09906255645947257,0.1325,0.03776373800160578,0.0025000000000000022,72.07207207207207,0.24833333333333332,1.98,0.75,125.1125,88.76499999999999
259.1927357116801,55.46129132068341,-1.0939422356019581,0.720575363465954,-0.033425996756089975,0.14,0.09472481521395676,0.009999999999999995,75.70977917981072,0.25666666666666665,1.9,0.04,129.905,88.28750000000001
246.798849752158,55.95224856163199,-0.956121796419826,0.24789053888788848,0.27828990543036564,0.09000000000000001,0.2888849384692512,0.04242640687119285,77.92207792207792,0.25333333333333335,1.0975000000000001,-0.003333333333333332,130.3075,89.21000000000001
246.798849752158,57.08559165429367,-0.8366903604088197,-0.038413017618787126,0.252057656989051,0.1025,0.19358871247218593,0.042499999999999996,78.43137254901961,0.24833333333333332,1.2075,0.016666666666666666,131.228,92.9875
246.93665254661065,62.2152989347184,-0.6942651284549036,-0.4113919460761859,0.23174065176601433,0.11499999999999999,0.3606952516547146,0.046007245806140865,85.51068883610452,0.24625,1.7,0.8150000000000001,132.18,95.62
251.01982330130977,60.71539586610405,-0.7241761573985103,-0.4977722455772655,0.22975140925069618,0.11666666666666665,0.3616605281632915,0.04714045207910316,92.3076923076923,0.245,1.0525,0.15833333333333335,133.76600000000002,97.874
303.4270418147506,76.0350410940872,-0.40832442658145307,-0.7939310438052134,0.12493436530937907,0.14833333333333332,0.08906403363327635,0.0023570226039551605,89.10891089108911,0.24,1.65,0.1375,135.8825,99.3825
319.5602610633239,80.47027561726745,-0.5000077658530918,-0.6160708921156499,0.18434950891489885,0.14666666666666664,0.07990912867563026,0.0023570226039551605,87.27272727272727,0.2383333333333333,1.0975000000000001,0.14666666666666667,136.63250000000002,99.202
334.8768763869926,96.86303381881591,-0.3289313992551122,-1.0822632056947195,0.14199818932304328,0.1475,0.0887484584644268,0.0025000000000000022,87.27272727272727,0.24,1.675,0.14666666666666667,137.13250000000002,98.77250000000001
349.20562110532023,93.20583617105687,-0.45517482415133836,-0.7343254212558272,0.0840714488040556,0.15833333333333333,0.07189282530946464,0.015456030825826172,86.33093525179856,0.24375,1.7275,0.16125,136.64000000000001,97.3925
346.89358790947745,95.47415978794922,-0.5957809870537436,-0.7354313416822298,0.05403799698287068,0.16999999999999998,0.038462683989812105,0.009999999999999995,81.91126279863482,0.245,1.76,0.15666666666666668,136.59250000000003,94.99333333333334
343.92523193084185,90.21554012816635,-0.7038002640426501,-0.5583661077591979,0.08237312307449896,0.1625,0.010127557898183835,0.0025000000000000022,78.43137254901961,0.24166666666666667,1.82,0.09833333333333334,135.73250000000002,92.38749999999999
341.86275247469894,88.82563814994917,-0.8049605801602979,-0.48799594709641303,0.4647119033350436,0.09166666666666667,0.2853018211380653,0.052014955114424125,76.67731629392972,0.24,1.115,0.03333333333333333,134.815,91.235
315.90957604568865,80.23311365749458,-0.8760445055100142,-0.2208765476102914,0.2589451917698775,0.105,0.32092384364065474,0.045,76.67731629392972,0.24166666666666667,1.865,0.09333333333333334,133.015,89.86
310.9263076673637,70.5596515469102,-1.0148908138187418,0.1746727355277602,-0.08833704660912253,0.1825,0.02635839473834532,0.0325,78.94736842105263,0.245,1.815,0.8966666666666666,129.96249999999998,90.1525
279.8761727570056,66.18259941931866,-1.0649811164881648,0.22388051026857658,-0.025496184939655137,0.16333333333333333,0.10000176063204505,0.03659083066683357,86.33093525179856,0.2475,1.725,0.16625,129.8275,92.74000000000001
311.40695940214397,81.3771826633754,-0.6222983218015053,-0.5676645776739724,0.008159766871726438,0.14333333333333334,0.07913651413594623,0.008498365855987969,92.54498714652955,0.2425,1.59,0.18125000000000002,133.098,96.01249999999999
338.9181681312033,88.31007999425644,-0.6137346912924792,-0.5774393869014856,0.05849656562736543,0.1466666666666667,0.14832471706100378,0.006236095644623231,92.78350515463917,0.2375,1.655,0.175,137.18,98.5
414.9568021469371,107.56022762714001,-0.532006949152959,-0.8105700259334965,0.2254964529953256,0.14250000000000002,0.03966025942215225,0.0024999999999999883,88.88888888888889,0.2333333333333333,1.64,0.17166666666666666,140.31,99.73249999999999
414.9568021469371,116.69604775036139,-0.5008772418440581,-0.9469678611981065,0.16697466072766032,0.15833333333333335,0.03952220123216255,0.014337208778404368,78.94736842105262,0.23374999999999999,1.8275,0.175,142.0725,99.2475
414.9568021469371,120.53309057523687,-0.40358132679733816,-1.0863645803590858,0.537007076007561,0.10999999999999999,0.33389796997933097,0.065,73.61963190184049,0.235,1.21,0.17666666666666667,141.6225,97.9575
378.50730320602696,109.22679552360232,-0.5035975371720952,-0.926689152803009,0.8507742883836258,0.045,0.020130757603266214,0.0,73.61963190184049,0.2383333333333333,1.92,0.14333333333333334,139.13333333333333,96.38333333333334
355.46646142652287,95.88949754573018,-0.6114266382385158,-0.6943957616591163,0.7852098344220249,0.045,0.045433696358334774,0.0,75.70977917981072,0.24,1.88,0.145,131.82399999999998,95.28999999999999
333.13388932511816,88.21928560678079,-0.7191080988043946,-0.44708078883741953,0.319463175041184,0.10833333333333334,0.3053749620449076,0.04478342947514802,84.50704225352113,0.24666666666666667,1.0425,0.18666666666666668,135.5925,95.69000000000001
401.9223818686859,96.22332624784701,-0.5772613477974528,-0.6343714402531111,0.10091892039399594,0.14500000000000002,0.09431542294857814,0.0049999999999999906,87.27272727272727,0.245,1.67,0.18333333333333335,137.93400000000003,98.875
418.82303012393595,106.1442800802707,-0.39202756766532537,-0.7081868181406352,0.11251640398182768,0.15333333333333332,0.10406161813321452,0.004714045207910321,87.16707021791765,0.23875,1.6724999999999999,0.17500000000000002,140.97,100.125
448.3743751324199,118.14493871691707,-0.5341761130494764,-0.7885048506326493,0.1845269467335201,0.15166666666666664,0.07711138135902705,0.006236095644623242,82.19178082191782,0.2333333333333333,1.755,0.17166666666666666,141.69,100.32000000000001
448.3743751324199,118.70015607498323,-0.6148886770477724,-0.715731087196112,0.17901305234310844,0.15,0.043622073357386604,0.0050000000000000044,76.67731629392972,0.2333333333333333,1.86,0.17333333333333334,141.52333333333334,98.41000000000001
448.3743751324199,115.69543895815168,-0.7727420209537578,-0.6159868869785421,0.15134102212342165,0.1625,0.01595004313769982,0.007500000000000007,70.17543859649123,0.235,1.15,0.1775,140.08666666666667,95.31
380.57327748333716,101.51078418438738,-0.6503640420335853,-0.6988340319273525,0.13196510851106225,0.18,0.033838580402614594,0.0050000000000000044,71.21661721068249,0.2383333333333333,1.155,0.11333333333333333,136.8025,93.2325
360.3232884319747,82.02955396007962,-0.8572877516130556,-0.06479156061032709,0.4116764306759938,0.11249999999999999,0.31354990256754617,0.06249999999999999,75.0,0.24166666666666667,1.89,0.07333333333333332,133.0825,92.275
257.46674998304104,66.90068974116915,-0.9602575255388587,-0.10345701309109723,0.3734781314711845,0.10250000000000001,0.35174820177235533,0.0525,80.53691275167785,0.24666666666666667,1.795,0.835,130.315,94.91
260.82927675435246,66.83334556196554,-0.8641679906952505,-0.167398756638379,-0.005759530875175935,0.15166666666666664,0.0718215520291225,0.0023570226039551605,86.95652173913042,0.24375,1.6875,0.0975,131.5325,96.45666666666666
328.7951290167663,84.53661975334863,-0.6776852569585504,-0.5741840689222353,0.1408819258186867,0.1525,0.07570590490870516,0.0025000000000000022,90.22556390977444,0.23666666666666666,1.63,0.10666666666666667,132.372,99.32000000000001
341.8253101839046,91.36645164285291,-0.5014837457148533,-0.80867975825889,0.12898325313932854,0.15333333333333332,0.08979629721852582,0.0023570226039551605,86.74698795180721,0.23124999999999998,1.68,0.12125,130.35250000000002,94.65333333333332
341.8253101839046,98.48384268372487,-0.6030889346412412,-0.8385451545331999,0.08992086951833807,0.155,0.06535309777711512,0.004082482904638634,78.94736842105263,0.22666666666666668,1.81,0.08,127.345,92.725
350.08451646071126,98.52160490171912,-0.6326649580531153,-0.7973194290213987,0.21290925403812172,0.1625,0.1135085741737013,0.0025000000000000022,75.0,0.22833333333333336,1.88,0.08,122.86333333333334,85.67333333333333
340.52355204818366,96.22178396507317,-0.650059201608355,-0.7572441324885393,0.5269971865085307,0.11,0.20057935829670767,0.055,75.63025210084034,0.23374999999999999,1.905,0.8316666666666667,120.45750000000001,84.185
340.52355204818366,85.02180636247718,-0.6737732302039496,-0.40943219459251257,0.0004756077851521094,0.15500000000000003,0.05813160373342942,0.015,80.80808080808082,0.24166666666666667,1.095,0.03,119.16750000000002,83.49000000000001
316.33543480793696,80.01727217990445,-0.8163327184693863,-0.35144291454379895,0.059216336558191016,0.14250000000000002,0.11687233250646832,0.0024999999999999883,84.50704225352113,0.24333333333333332,1.725,0.81,119.654,84.8775
304.85899972693085,76.81906762955676,-0.7561123918250556,-0.3894833796100605,0.07662303797678167,0.15,0.07863069651125812,0.004082482904638634,87.8048780487805,0.24125,1.6675,0.09749999999999999,121.43,86.35749999999999
340.51366160723524,87.68453289079204,-0.7585669834357933,-0.4898843225346434,0.11688955081792259,0.14833333333333334,0.1320448362092268,0.0062360956446232295,87.27272727272727,0.2383333333333333,1.67,0.10833333333333334,123.1075,87.27
358.0011153794224,93.77001243314358,-0.5613909181591239,-0.829474862449969,0.18443296243250515,0.14250000000000002,0.11245524515557695,0.0024999999999999883,80.53691275167785,0.23374999999999999,1.735,0.08375,125.2775,87.3275
358.49036518188296,97.80165145233968,-0.6319561884264692,-0.7300744505282437,0.3538180169792562,0.11833333333333333,0.23585583069577853,0.04129837231121289,75.23510971786833,0.2316666666666667,1.145,0.09166666666666667,125.29,86.70249999999999
344.80341480701384,91.78893988837002,-0.6693742720917479,-0.6428207558649257,0.3845776632064952,0.1025,0.26464834588851893,0.042499999999999996,76.43312101910827,0.235,1.865,0.14666666666666667,123.52000000000001,86.2425
344.80341480701384,81.18560867313055,-0.7539822197025661,-0.3253416905759128,0.14024027218423846,0.1475,0.02031095486626215,0.0025000000000000022,82.75862068965517,0.24125,1.76,0.12875,116.838,84.4725
271.89748050244896,72.12779730529007,-0.8964825918777855,-0.18722812203293904,0.28919778363006815,0.10833333333333334,0.33614191923693987,0.04249182927993987,83.91608391608392,0.24333333333333332,1.075,0.09333333333333334,118.925,83.5125
269.3465704542908,70.95520505637357,-0.8471852283572981,-0.33412743043523685,0.3580373173735275,0.095,0.39181016608872576,0.045000000000000005,84.21052631578948,0.24333333333333332,1.725,0.06499999999999999,118.8575,82.14199999999998
269.3465704542908,70.04919964451112,-0.8531671570290568,-0.25978451778245937,0.08841175182078438,0.1416666666666667,0.1926371323714465,0.010274023338281625,82.37986270022883,0.2425,1.755,0.12625,118.435,81.085
264.17807481913786,65.18620271036141,-0.8773246779440337,-0.28219506298499075,0.14204467062963658,0.1416666666666667,0.17249872813366268,0.010274023338281625,78.1758957654723,0.24166666666666667,1.83,0.125,118.175,80.39999999999999
247.48807106232206,61.353639634372115,-0.9918377120076803,0.09586517526250571,-0.05758689002067478,0.2125,0.18471279773203314,0.07249999999999998,76.67731629392972,0.24166666666666667,1.855,0.10833333333333334,117.9925,82.9125
240.58361592519455,59.7978834047156,-0.9804474716655934,0.04182015980482845,-0.06976341005533024,0.2075,0.17253627769737767,0.07749999999999999,76.19047619047618,0.24166666666666667,1.875,0.9333333333333335,112.936,79.99000000000001
240.58361592519455,58.108007517085596,-0.89224353759218,0.05809895513113217,0.029005616309985188,0.135,0.061691594318532945,0.010801234497346431,78.1758957654723,0.24666666666666667,1.105,0.12666666666666668,116.79749999999999,80.74000000000001
250.140906111593,57.91070402668615,-0.9384959347345564,0.11380938812304242,-0.16237773554311452,0.21749999999999997,0.11415652741047255,0.06749999999999999,82.19178082191782,0.24833333333333332,1.77,0.14166666666666666,116.73500000000001,83.48599999999999
256.93313289785885,62.87700487645731,-0.7634573410058014,-0.23565072898314599,-0.07758784621376404,0.18166666666666664,0.17235696887796928,0.0730677007226099,87.16707021791767,0.245,1.6749999999999998,0.12,119.8075,86.98
344.1834580165355,80.38775803260737,-0.6829326086630259,-0.31988295533608113,0.05250915674584794,0.14,0.10859429056878603,0.01414213562373095,90.22556390977444,0.24,1.635,0.13999999999999999,122.84750000000001,89.70750000000001
380.1558729148155,97.53885377993268,-0.44233893245403044,-0.8978131680344115,0.15887715917437853,0.15000000000000002,0.07692908973420151,0.008164965809277256,84.90566037735849,0.23625,1.6974999999999998,0.17,126.532,91.6775
380.1558729148155,102.59084539924255,-0.5684623022318522,-0.7466767291977576,0.16497228342772507,0.14833333333333334,0.07377233137449783,0.0062360956446232295,76.19047619047618,0.2333333333333333,1.2025000000000001,0.165,128.815,90.98499999999999
379.4379348141343,101.93640574361304,-0.589260876041986,-0.7342183427502187,0.16203006626430283,0.1525,0.02998794757901438,0.0025000000000000022,72.50755287009063,0.235,1.955,0.17166666666666663,128.42000000000002,89.275
364.29721173328915,93.15157168332414,-0.8990190821627938,-0.08982706716935684,0.1315870606404319,0.155,0.060430953202885315,0.0050000000000000044,70.38123167155425,0.23666666666666666,2.0,0.17666666666666667,126.43666666666667,86.68333333333334
352.46902638357295,89.17440962575793,-1.0163750199201527,0.012120489215453834,0.061263706076876215,0.1575,0.00989240136067036,0.0025000000000000022,71.21661721068249,0.24,1.99,0.18000000000000002,120.3025,85.11
328.4894188611363,87.06725676349625,-0.8025674753304168,-0.5421976278387723,0.06852705732166259,0.15666666666666665,0.025273264130822128,0.010274023338281637,74.76635514018692,0.24166666666666667,1.0950000000000002,0.13833333333333334,124.12,84.105
325.3923957142736,85.41029687195224,-0.7470186582949564,-0.5387431427521912,0.4115465508582925,0.11000000000000001,0.30728711605739817,0.060000000000000005,74.07407407407408,0.24,1.2025000000000001,0.11,124.005,83.89500000000001
341.49624821832913,85.3917447063808,-0.8693685659025127,-0.1752637446833889,0.4027111132169091,0.11000000000000001,0.3161225536987815,0.060000000000000005,73.39449541284405,0.24,1.93,0.09833333333333334,123.65,83.56
341.49624821832913,80.97696260473548,-1.254823869103973,0.8851890004553211,0.0672627578484555,0.1625,0.01932580166967208,0.007500000000000007,73.17073170731707,0.24333333333333332,1.94,0.07,117.5325,87.51749999999998
341.49624821832913,83.17648110510764,-1.0603163896539678,0.15395732609484192,0.029777259420130448,0.14333333333333334,0.05535877398582999,0.010274023338281623,77.17041800643086,0.24333333333333332,1.0725,0.9025,118.572,83.2925
338.20209709836394,82.5867308296182,-1.0192517899505789,0.10551128772686846,0.11317718444575375,0.1475,0.026528580496506998,0.0025000000000000022,77.66990291262137,0.24166666666666667,1.17,0.14,123.91,83.89250000000001
357.30681405182304,89.13455497097847,-0.9199827500484935,-0.15920406858239877,0.09634140207734103,0.15,0.043364362864919716,0.0,76.67731629392972,0.2383333333333333,1.86,0.1366666666666667,125.1225,84.75
357.30681405182304,94.17780316980279,-1.0149973745375667,-0.0904620870809496,0.053589644813975906,0.1575,0.000612605601554593,0.007500000000000007,75.94936708860759,0.2383333333333333,1.875,0.18000000000000002,126.80333333333333,86.30666666666667
361.7524204686748,94.2657325323741,-0.9095392761454746,-0.29293897475970176,0.28265168146855824,0.12833333333333333,0.23606453210447556,0.051854497287013496,75.47169811320754,0.24166666666666667,1.105,0.13999999999999999,126.23,86.4175
339.127778904328,88.14714618366631,-0.969658169977602,-0.07815405888946758,0.28528262258779236,0.1025,0.32242033360990585,0.047499999999999994,77.41935483870968,0.24333333333333332,1.2,0.14166666666666666,126.295,86.32249999999999
345.2565569588296,82.54392820161867,-1.1084924818619064,0.45584404395162625,-0.07961194595967055,0.175,0.042474234937557045,0.02500000000000001,78.68852459016394,0.24333333333333332,1.81,0.15166666666666667,126.1175,85.94
403.7997359489516,98.01865589575725,-0.9962997897721119,-0.02724904081651003,0.24962587156006197,0.1275,0.37171205245728955,0.07250000000000001,76.27118644067797,0.23875,1.84,0.15500000000000003,127.34666666666665,86.565
403.7997359489516,100.69740715694326,-0.8619436803215814,-0.23499044108784473,0.08083624530595115,0.16,0.01562462497059184,0.0050000000000000044,73.39449541284404,0.23666666666666666,1.1725,0.17499999999999996,127.725,86.71000000000001
