"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
18.38;;;;;;;"Optimize Signal Quality";;
27.38;;;;;;;"Optimize Signal Quality";;
38.38;;;;;;;"Optimize Signal Quality";;
45.15;123;93;76;68;;;;;
46.10;123;93;76;68;;;;;
47.04;123;93;76;68;;;;;
47.92;123;93;76;68;;;;;
48.74;123;93;76;68;;;;;
49.56;123;92;78;71;;;;;
50.37;123;92;78;71;;;;;
51.17;123;92;78;71;;;;;
52.01;123;92;78;71;;;;;
52.88;123;92;78;71;;;;;
53.77;122;92;78;70;;;;;
54.60;122;92;78;70;;;;;
55.40;122;92;78;70;;;;;
56.21;122;92;78;70;;;;;
57.07;122;92;78;70;;;;;
57.98;122;91;77;69;;;;;
58.91;122;91;77;69;;;;;
59.88;122;91;77;69;;;;;
60.75;122;91;77;69;;;;;
61.62;122;91;77;69;;;;;
62.55;120;90;76;66;;;;;
63.52;120;90;76;66;;;;;
64.49;120;90;76;66;;;;;
65.37;120;90;76;66;;;;;
66.19;120;90;76;66;;;;;
67.06;116;87;72;68;;;;;
67.98;116;87;72;68;;;;;
68.94;116;87;72;68;;;;;
69.90;116;87;72;68;;;;;
70.77;116;87;72;68;;;;;
71.59;111;79;65;68;;;;;
72.43;111;79;65;68;;;;;
73.32;111;79;65;68;;;;;
74.25;111;79;65;68;;;;;
75.16;111;79;65;68;;;;;
76.13;114;81;66;65;;;;;
77.13;114;81;66;65;;;;;
78.07;114;81;66;65;;;;;
79.03;114;81;66;65;;;;;
79.99;114;81;66;65;;;;;
80.96;112;79;64;62;;;;;
81.87;112;79;64;62;;;;;
82.72;112;79;64;62;;;;;
83.59;112;79;64;62;;;;;
84.43;112;79;64;62;;;;;
85.31;113;80;66;69;;;;;
86.27;113;80;66;69;;;;;
87.19;113;80;66;69;;;;;
88.07;113;80;66;69;;;;;
89.01;113;80;66;69;;;;;
89.99;114;80;65;64;;;;;
90.98;114;80;65;64;;;;;
91.97;114;80;65;64;;;;;
92.86;114;80;65;64;;;;;
93.70;114;80;65;64;;;;;
94.58;111;77;64;67;;;;;
95.50;111;77;64;67;;;;;
96.46;111;77;64;67;;;;;
97.43;111;77;64;67;;;;;
98.32;111;77;64;67;;;;;
99.22;112;79;66;66;;;;;
100.14;112;79;66;66;;;;;
101.07;112;79;66;66;;;;;
101.94;112;79;66;66;;;;;
102.80;112;79;66;66;;;;;
103.00;;;;;106;76;"internal";;
103.74;116;83;70;66;;;;;
104.74;116;83;70;66;;;;;
105.77;116;83;70;66;;;;;
106.69;116;83;70;66;;;;;
107.54;116;83;70;66;;;;;
108.43;114;80;66;66;;;;;
109.35;114;80;66;66;;;;;
110.27;114;80;66;66;;;;;
111.11;114;80;66;66;;;;;
111.91;114;80;66;66;;;;;
112.76;114;79;65;70;;;;;
113.38;;;;;;;"Optimize Signal Quality";;
113.69;114;79;65;70;;;;;
114.63;114;79;65;70;;;;;
115.48;114;79;65;70;;;;;
116.31;114;79;65;70;;;;;
117.19;114;79;65;69;;;;;
118.12;114;79;65;69;;;;;
119.02;114;79;65;69;;;;;
119.94;114;79;65;69;;;;;
120.77;114;79;65;69;;;;;
121.58;113;78;64;71;;;;;
122.43;113;78;64;71;;;;;
123.32;113;78;64;71;;;;;
124.22;113;78;64;71;;;;;
125.05;113;78;64;71;;;;;
125.88;113;79;65;71;;;;;
126.10;;;;;;;"NBPcal";;
126.75;106;85;76;70;;;;;
127.66;106;85;76;70;;;;;
128.57;106;85;76;70;;;;;
129.40;106;85;76;70;;;;;
130.19;106;85;76;70;;;;;
131.00;106;85;76;72;;;;;
131.83;106;85;76;72;;;;;
132.68;106;85;76;72;;;;;
133.50;106;85;76;72;;;;;
134.26;106;85;76;72;;;;;
135.00;108;89;80;77;;;;;
135.77;108;89;80;77;;;;;
136.55;108;89;80;77;;;;;
137.34;108;89;80;77;;;;;
138.22;108;89;80;77;;;;;
139.07;107;87;78;72;;;;;
139.81;;;;;;;"Custom1";;
139.86;107;87;78;72;;;;;
140.60;107;87;78;72;;;;;
141.33;107;87;78;72;;;;;
142.09;107;87;78;72;;;;;
142.91;104;83;74;77;;;;;
143.79;104;83;74;77;;;;;
144.68;104;83;74;77;;;;;
145.49;104;83;74;77;;;;;
146.25;104;83;74;77;;;;;
146.98;99;80;72;77;;;;;
147.70;99;80;72;77;;;;;
148.42;99;80;72;77;;;;;
149.18;99;80;72;77;;;;;
149.96;99;80;72;77;;;;;
150.75;114;97;89;77;;;;;
151.63;114;97;89;77;;;;;
152.53;114;97;89;77;;;;;
153.41;114;97;89;77;;;;;
154.26;114;97;89;77;;;;;
155.08;118;101;94;71;;;;;
155.87;118;101;94;71;;;;;
156.61;118;101;94;71;;;;;
156.90;118;101;94;71;;;;;
157.33;118;101;94;71;;;;;
157.62;118;101;94;71;;;;;
158.01;118;101;94;71;;;;;
158.30;118;101;94;71;;;;;
158.68;94;82;77;128;;;;;
158.97;94;82;77;128;;;;;
159.32;94;82;77;128;;;;;
159.61;94;82;77;128;;;;;
159.94;94;82;77;128;;;;;
160.57;94;82;77;128;;;;;
161.70;94;82;77;128;;;;;
162.24;81;66;61;93;;;;;
162.79;81;66;61;93;;;;;
163.33;81;66;61;93;;;;;
163.89;81;66;61;93;;;;;
164.53;81;66;61;93;;;;;
165.59;109;89;80;78;;;;;
166.46;109;89;80;78;;;;;
167.34;109;89;80;78;;;;;
168.28;109;89;80;78;;;;;
169.32;109;89;80;78;;;;;
169.76;;;;;;;"Custom1";;
170.38;122;100;89;61;;;;;
171.51;122;100;89;61;;;;;
172.54;122;100;89;61;;;;;
