"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
19.67;;;;;;;"Optimize Signal Quality";;
29.67;;;;;;;"Optimize Signal Quality";;
39.67;;;;;;;"Optimize Signal Quality";;
46.53;119;92;72;66;;;;;
47.42;119;92;72;66;;;;;
48.35;119;92;72;66;;;;;
49.29;119;92;72;66;;;;;
50.19;119;92;72;66;;;;;
51.04;116;85;70;67;;;;;
51.89;116;85;70;67;;;;;
52.74;116;85;70;67;;;;;
53.61;116;85;70;67;;;;;
54.50;116;85;70;67;;;;;
55.41;116;86;71;67;;;;;
56.24;116;86;71;67;;;;;
57.04;116;86;71;67;;;;;
57.87;116;86;71;67;;;;;
58.71;116;86;71;67;;;;;
59.58;116;88;72;71;;;;;
60.46;116;88;72;71;;;;;
61.34;116;88;72;71;;;;;
62.20;116;88;72;71;;;;;
63.09;116;88;72;71;;;;;
64.00;115;85;70;68;;;;;
64.84;115;85;70;68;;;;;
65.70;115;85;70;68;;;;;
66.59;115;85;70;68;;;;;
67.48;115;85;70;68;;;;;
68.39;112;82;67;67;;;;;
69.33;112;82;67;67;;;;;
70.22;112;82;67;67;;;;;
71.10;112;82;67;67;;;;;
72.00;112;82;67;67;;;;;
72.92;111;81;66;66;;;;;
73.81;111;81;66;66;;;;;
74.66;111;81;66;66;;;;;
75.52;111;81;66;66;;;;;
76.42;111;81;66;66;;;;;
77.39;110;82;67;66;;;;;
78.36;110;82;67;66;;;;;
79.25;110;82;67;66;;;;;
80.10;110;82;67;66;;;;;
80.91;110;82;67;66;;;;;
81.73;107;79;65;71;;;;;
82.55;107;79;65;71;;;;;
82.67;;;;;;;"Optimize Signal Quality";;
83.44;107;79;65;71;;;;;
84.28;107;79;65;71;;;;;
85.09;107;79;65;71;;;;;
85.91;107;79;65;73;;;;;
86.72;107;79;65;73;;;;;
87.54;107;79;65;73;;;;;
88.37;107;79;65;73;;;;;
89.21;107;79;65;73;;;;;
90.05;108;81;67;72;;;;;
90.94;108;81;67;72;;;;;
91.84;108;81;67;72;;;;;
92.69;108;81;67;72;;;;;
93.48;108;81;67;72;;;;;
94.29;107;81;67;73;;;;;
95.11;107;81;67;73;;;;;
95.95;107;81;67;73;;;;;
96.80;107;81;67;73;;;;;
97.63;107;81;67;73;;;;;
98.45;110;83;69;72;;;;;
99.27;110;83;69;72;;;;;
100.11;110;83;69;72;;;;;
100.99;110;83;69;72;;;;;
101.89;110;83;69;72;;;;;
102.80;108;79;64;68;;;;;
103.75;108;79;64;68;;;;;
104.71;108;79;64;68;;;;;
105.66;108;79;64;68;;;;;
106.56;108;79;64;68;;;;;
107.39;104;76;62;68;;;;;
108.23;104;76;62;68;;;;;
109.12;104;76;62;68;;;;;
110.06;104;76;62;68;;;;;
110.97;104;76;62;68;;;;;
111.86;104;78;63;67;;;;;
112.80;104;78;63;67;;;;;
113.74;104;78;63;67;;;;;
114.66;104;78;63;67;;;;;
115.61;104;78;63;67;;;;;
116.57;102;75;61;64;;;;;
117.48;102;75;61;64;;;;;
118.37;102;75;61;64;;;;;
119.24;102;75;61;64;;;;;
120.15;102;75;61;64;;;;;
121.03;105;79;65;67;;;;;
121.93;105;79;65;67;;;;;
122.84;105;79;65;67;;;;;
123.67;;;;;;;"Optimize Signal Quality";;
123.77;105;79;65;67;;;;;
124.74;105;79;65;67;;;;;
125.69;105;79;65;64;;;;;
126.67;105;79;65;64;;;;;
127.64;105;79;65;64;;;;;
128.56;105;79;65;64;;;;;
129.37;105;79;64;64;;;;;
130.17;110;81;65;64;;;;;
130.97;110;81;65;64;;;;;
131.77;110;81;65;64;;;;;
132.60;110;81;65;64;;;;;
133.47;110;81;65;64;;;;;
134.39;117;86;69;68;;;;;
135.34;117;86;69;68;;;;;
136.23;117;86;69;68;;;;;
137.08;117;86;69;68;;;;;
137.91;117;86;69;68;;;;;
138.73;115;82;67;71;;;;;
139.56;115;82;67;71;;;;;
140.41;115;82;67;71;;;;;
141.30;115;82;67;71;;;;;
142.19;115;82;67;71;;;;;
143.05;117;86;71;69;;;;;
143.92;117;86;71;69;;;;;
144.84;117;86;71;69;;;;;
145.75;117;86;71;69;;;;;
146.69;117;86;71;69;;;;;
147.61;116;83;68;65;;;;;
148.44;116;83;68;65;;;;;
149.22;116;83;68;65;;;;;
150.00;116;83;68;65;;;;;
150.79;116;83;68;65;;;;;
151.67;118;87;72;72;;;;;
152.56;118;87;72;72;;;;;
153.46;118;87;72;72;;;;;
154.36;118;87;72;72;;;;;
155.27;118;87;72;72;;;;;
156.21;119;84;69;66;;;;;
157.14;119;84;69;66;;;;;
158.08;119;84;69;66;;;;;
159.02;119;84;69;66;;;;;
159.93;119;84;69;66;;;;;
160.79;115;81;67;66;;;;;
161.67;115;81;67;66;;;;;
162.57;115;81;67;66;;;;;
163.50;115;81;67;66;;;;;
164.45;115;81;67;66;;;;;
164.67;;;;;;;"Optimize Signal Quality";;
165.41;115;81;67;65;;;;;
166.30;115;81;67;65;;;;;
167.16;115;81;67;65;;;;;
168.05;115;81;67;65;;;;;
169.00;115;81;67;65;;;;;
169.90;115;81;67;66;;;;;
170.77;115;82;66;66;;;;;
171.67;115;82;66;66;;;;;
172.60;115;82;66;66;;;;;
173.56;115;82;66;66;;;;;
174.53;122;84;68;64;;;;;
175.48;122;84;68;64;;;;;
176.45;122;84;68;64;;;;;
177.38;122;84;68;64;;;;;
178.31;122;84;68;64;;;;;
179.22;115;80;66;65;;;;;
180.14;115;80;66;65;;;;;
181.08;115;80;66;65;;;;;
182.03;115;80;66;65;;;;;
182.96;115;80;66;65;;;;;
183.90;118;85;70;64;;;;;
184.85;118;85;70;64;;;;;
185.77;118;85;70;64;;;;;
186.71;118;85;70;64;;;;;
187.66;118;85;70;64;;;;;
188.63;120;85;71;63;;;;;
189.59;120;85;71;63;;;;;
190.54;120;85;71;63;;;;;
191.51;120;85;71;63;;;;;
192.48;120;85;71;63;;;;;
193.39;120;87;73;64;;;;;
194.27;120;87;73;64;;;;;
195.21;120;87;73;64;;;;;
196.19;120;87;73;64;;;;;
197.19;120;87;73;64;;;;;
198.13;121;87;72;63;;;;;
199.06;121;87;72;63;;;;;
200.01;121;87;72;63;;;;;
200.90;121;87;72;63;;;;;
201.75;121;87;72;63;;;;;
202.64;120;87;73;67;;;;;
203.55;120;87;73;67;;;;;
204.42;120;87;73;67;;;;;
205.25;120;87;73;67;;;;;
206.10;120;87;73;67;;;;;
207.02;126;91;76;68;;;;;
207.93;126;91;76;68;;;;;
208.81;126;91;76;68;;;;;
209.72;126;91;76;68;;;;;
210.62;126;91;76;68;;;;;
211.48;122;88;74;68;;;;;
212.33;122;88;74;68;;;;;
213.22;122;88;74;68;;;;;
214.11;122;88;74;68;;;;;
214.94;122;88;74;68;;;;;
215.75;124;89;74;71;;;;;
216.59;124;89;74;71;;;;;
217.47;124;89;74;71;;;;;
218.33;124;89;74;71;;;;;
219.18;124;89;74;71;;;;;
220.07;128;93;77;69;;;;;
220.95;;;;;130;89;"internal";;
220.99;128;93;77;69;;;;;
221.85;128;93;77;69;;;;;
222.71;128;93;77;69;;;;;
223.56;128;93;77;69;;;;;
224.43;125;90;74;69;;;;;
225.29;125;90;74;69;;;;;
226.18;125;90;74;69;;;;;
227.09;125;90;74;69;;;;;
228.02;125;90;74;69;;;;;
228.86;123;86;71;68;;;;;
229.68;123;86;71;68;;;;;
230.51;123;86;71;68;;;;;
231.34;123;86;71;68;;;;;
231.67;;;;;;;"Optimize Signal Quality";;
232.17;123;86;71;68;;;;;
232.93;123;86;71;73;;;;;
233.70;123;86;71;73;;;;;
234.54;123;86;71;73;;;;;
235.43;123;86;71;73;;;;;
236.33;123;86;71;73;;;;;
237.22;117;82;66;68;;;;;
238.07;117;82;66;68;;;;;
238.88;117;82;66;68;;;;;
239.73;117;82;66;68;;;;;
240.61;117;82;66;68;;;;;
241.54;113;78;61;67;;;;;
242.46;113;78;61;67;;;;;
243.33;113;78;61;67;;;;;
244.20;113;78;61;67;;;;;
244.59;;;;;;;"NBPman";;
245.11;130;103;89;67;;;;;
246.04;130;103;89;67;;;;;
246.97;130;103;89;67;;;;;
247.85;130;103;89;67;;;;;
248.72;130;103;89;67;;;;;
249.57;129;102;89;68;;;;;
250.38;129;102;89;68;;;;;
251.19;129;102;89;68;;;;;
252.04;129;102;89;68;;;;;
252.94;129;102;89;68;;;;;
253.89;135;109;95;67;;;;;
254.88;135;109;95;67;;;;;
255.87;135;109;95;67;;;;;
256.78;135;109;95;67;;;;;
257.63;135;109;95;67;;;;;
258.49;132;103;90;67;;;;;
259.34;132;103;90;67;;;;;
260.17;132;103;90;67;;;;;
261.00;132;103;90;67;;;;;
261.82;132;103;90;67;;;;;
262.60;131;104;91;73;;;;;
263.40;131;104;91;73;;;;;
264.22;131;104;91;73;;;;;
265.04;131;104;91;73;;;;;
265.89;131;104;91;73;;;;;
266.74;134;108;95;72;;;;;
267.53;134;108;95;72;;;;;
268.30;134;108;95;72;;;;;
269.09;134;108;95;72;;;;;
269.89;134;108;95;72;;;;;
270.37;;;;;;;"Custom1";;
270.70;135;108;94;75;;;;;
271.52;135;108;94;75;;;;;
272.38;135;108;94;75;;;;;
272.67;;;;;;;"Optimize Signal Quality";;
273.27;135;108;94;75;;;;;
274.09;135;108;94;75;;;;;
274.90;135;108;94;74;;;;;
275.76;135;108;94;74;;;;;
276.66;135;108;94;74;;;;;
277.54;135;108;94;74;;;;;
278.36;136;109;95;74;;;;;
279.19;141;113;99;72;;;;;
280.01;141;113;99;72;;;;;
280.83;141;113;99;72;;;;;
281.67;141;113;99;72;;;;;
282.50;141;113;99;72;;;;;
283.28;144;116;103;74;;;;;
284.03;144;116;103;74;;;;;
284.79;144;116;103;74;;;;;
285.60;144;116;103;74;;;;;
286.46;144;116;103;74;;;;;
287.37;144;115;101;71;;;;;
288.29;144;115;101;71;;;;;
289.13;144;115;101;71;;;;;
289.96;144;115;101;71;;;;;
290.79;144;115;101;71;;;;;
291.63;143;115;101;71;;;;;
292.49;143;115;101;71;;;;;
293.30;143;115;101;71;;;;;
294.07;143;115;101;71;;;;;
294.88;143;115;101;71;;;;;
295.78;145;117;103;72;;;;;
296.68;145;117;103;72;;;;;
297.57;145;117;103;72;;;;;
298.44;145;117;103;72;;;;;
299.25;145;117;103;72;;;;;
299.99;137;110;98;74;;;;;
300.72;137;110;98;74;;;;;
301.44;137;110;98;74;;;;;
302.22;137;110;98;74;;;;;
303.07;137;110;98;74;;;;;
303.96;145;116;102;72;;;;;
304.86;145;116;102;72;;;;;
305.74;145;116;102;72;;;;;
306.54;145;116;102;72;;;;;
307.32;145;116;102;72;;;;;
308.10;142;112;100;75;;;;;
308.92;142;112;100;75;;;;;
309.78;142;112;100;75;;;;;
310.66;142;112;100;75;;;;;
311.53;142;112;100;75;;;;;
312.39;139;110;97;70;;;;;
313.19;139;110;97;70;;;;;
313.67;;;;;;;"Optimize Signal Quality";;
313.94;139;110;97;70;;;;;
314.69;139;110;97;70;;;;;
315.40;139;110;97;70;;;;;
316.13;139;110;97;79;;;;;
316.93;139;110;97;79;;;;;
317.78;139;110;97;79;;;;;
318.69;139;110;97;79;;;;;
319.56;136;108;96;79;;;;;
320.42;130;105;92;74;;;;;
321.26;130;105;92;74;;;;;
