"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
19.61;;;;;;;"Optimize Signal Quality";;
29.61;;;;;;;"Optimize Signal Quality";;
39.61;;;;;;;"Optimize Signal Quality";;
46.20;99;89;81;69;;;;;
47.00;99;89;81;69;;;;;
47.83;99;89;81;69;;;;;
48.69;99;89;81;69;;;;;
49.57;99;89;81;69;;;;;
50.47;99;86;79;68;;;;;
51.31;99;86;79;68;;;;;
52.16;99;86;79;68;;;;;
52.99;99;86;79;68;;;;;
53.79;99;86;79;68;;;;;
54.57;94;82;75;74;;;;;
55.33;94;82;75;74;;;;;
56.07;94;82;75;74;;;;;
56.85;94;82;75;74;;;;;
57.64;94;82;75;74;;;;;
58.52;96;85;78;74;;;;;
59.37;96;85;78;74;;;;;
60.27;96;85;78;74;;;;;
61.18;96;85;78;74;;;;;
62.16;96;85;78;74;;;;;
63.15;93;81;74;63;;;;;
64.05;93;81;74;63;;;;;
64.90;93;81;74;63;;;;;
65.78;93;81;74;63;;;;;
66.68;93;81;74;63;;;;;
67.57;91;79;71;67;;;;;
68.42;91;79;71;67;;;;;
69.30;91;79;71;67;;;;;
70.22;91;79;71;67;;;;;
71.16;91;79;71;67;;;;;
72.03;90;77;70;67;;;;;
72.90;90;77;70;67;;;;;
73.81;90;77;70;67;;;;;
74.69;90;77;70;67;;;;;
75.53;90;77;70;67;;;;;
76.36;89;76;69;70;;;;;
77.25;89;76;69;70;;;;;
78.17;89;76;69;70;;;;;
79.05;89;76;69;70;;;;;
79.90;89;76;69;70;;;;;
80.79;89;76;68;68;;;;;
81.72;89;76;68;68;;;;;
82.58;89;76;68;68;;;;;
83.42;89;76;68;68;;;;;
84.28;89;76;68;68;;;;;
85.18;88;75;67;68;;;;;
86.05;88;75;67;68;;;;;
86.88;88;75;67;68;;;;;
87.71;88;75;67;68;;;;;
88.58;88;75;67;68;;;;;
89.47;89;75;68;69;;;;;
90.29;89;75;68;69;;;;;
91.09;89;75;68;69;;;;;
91.91;89;75;68;69;;;;;
92.07;;;;;117;80;"internal";;
92.79;89;75;68;69;;;;;
93.70;89;76;68;69;;;;;
94.57;89;76;68;69;;;;;
95.40;89;76;68;69;;;;;
96.27;89;76;68;69;;;;;
97.17;89;76;68;69;;;;;
98.08;89;76;69;68;;;;;
98.92;89;76;69;68;;;;;
99.74;89;76;69;68;;;;;
100.61;89;76;69;68;;;;;
101.49;89;76;69;68;;;;;
102.34;88;76;69;70;;;;;
102.61;;;;;;;"Optimize Signal Quality";;
103.19;88;76;69;70;;;;;
104.02;88;76;69;70;;;;;
104.86;88;76;69;70;;;;;
105.73;88;76;69;70;;;;;
106.54;88;76;69;72;;;;;
107.35;88;76;69;72;;;;;
108.15;88;76;69;72;;;;;
109.06;88;76;69;72;;;;;
109.94;88;76;69;72;;;;;
110.77;92;79;72;71;;;;;
111.62;92;79;72;71;;;;;
112.51;92;79;72;71;;;;;
113.33;92;79;72;71;;;;;
114.17;92;79;72;71;;;;;
115.07;92;78;71;69;;;;;
115.25;;;;;;;"NBPcal";;
116.02;117;92;80;67;;;;;
116.95;117;92;80;67;;;;;
117.81;117;92;80;67;;;;;
118.68;117;92;80;67;;;;;
119.55;117;92;80;67;;;;;
120.41;115;92;81;69;;;;;
121.22;115;92;81;69;;;;;
122.04;115;92;81;69;;;;;
122.90;115;92;81;69;;;;;
123.82;115;92;81;69;;;;;
124.73;115;92;81;68;;;;;
125.59;115;92;81;68;;;;;
126.47;115;92;81;68;;;;;
127.39;115;92;81;68;;;;;
128.31;115;92;81;68;;;;;
129.17;115;92;81;68;;;;;
130.02;115;92;81;68;;;;;
130.89;115;92;81;68;;;;;
131.77;115;92;81;68;;;;;
132.59;115;92;81;68;;;;;
133.42;115;92;81;71;;;;;
134.30;115;92;81;71;;;;;
135.23;115;92;81;71;;;;;
136.12;115;92;81;71;;;;;
136.95;115;92;81;71;;;;;
137.82;115;92;80;69;;;;;
138.70;115;92;80;69;;;;;
139.62;115;92;80;69;;;;;
140.48;115;92;80;69;;;;;
141.29;115;92;80;69;;;;;
142.13;114;91;80;71;;;;;
142.99;114;91;80;71;;;;;
143.61;;;;;;;"Optimize Signal Quality";;
143.85;114;91;80;71;;;;;
144.72;114;91;80;71;;;;;
145.55;114;91;80;71;;;;;
146.45;114;91;80;69;;;;;
147.38;114;91;80;69;;;;;
148.28;114;91;80;69;;;;;
149.11;114;92;80;69;;;;;
150.02;114;92;80;69;;;;;
150.96;109;88;75;69;;;;;
151.82;109;88;75;69;;;;;
152.63;109;88;75;69;;;;;
153.46;109;88;75;69;;;;;
154.34;109;88;75;69;;;;;
155.24;109;88;76;69;;;;;
156.09;109;88;76;69;;;;;
156.94;109;88;76;69;;;;;
157.83;109;88;76;69;;;;;
158.77;109;88;76;69;;;;;
159.70;109;87;76;66;;;;;
160.56;109;87;76;66;;;;;
161.41;109;87;76;66;;;;;
162.29;109;87;76;66;;;;;
163.21;109;87;76;66;;;;;
164.07;108;87;75;68;;;;;
164.88;108;87;75;68;;;;;
165.73;108;87;75;68;;;;;
166.62;108;87;75;68;;;;;
167.53;108;87;75;68;;;;;
168.40;109;88;77;68;;;;;
169.25;109;88;77;68;;;;;
170.14;109;88;77;68;;;;;
171.07;109;88;77;68;;;;;
171.96;109;88;77;68;;;;;
172.80;110;88;76;69;;;;;
173.66;110;88;76;69;;;;;
174.55;110;88;76;69;;;;;
175.43;110;88;76;69;;;;;
176.26;110;88;76;69;;;;;
177.11;111;89;78;70;;;;;
178.00;111;89;78;70;;;;;
178.93;111;89;78;70;;;;;
179.80;111;89;78;70;;;;;
180.60;111;89;78;70;;;;;
181.40;114;91;80;72;;;;;
182.18;114;91;80;72;;;;;
182.97;114;91;80;72;;;;;
183.80;114;91;80;72;;;;;
184.61;;;;;;;"Optimize Signal Quality";;
184.64;114;91;80;72;;;;;
185.48;114;91;80;72;;;;;
186.32;114;91;80;72;;;;;
187.16;114;91;80;72;;;;;
188.02;114;91;80;72;;;;;
188.81;114;91;80;72;;;;;
189.56;117;95;83;73;;;;;
190.38;117;95;83;73;;;;;
191.26;117;95;83;73;;;;;
192.15;117;95;83;73;;;;;
192.98;117;95;83;73;;;;;
193.83;121;96;85;71;;;;;
194.71;121;96;85;71;;;;;
195.61;121;96;85;71;;;;;
196.41;121;96;85;71;;;;;
197.20;121;96;85;71;;;;;
198.02;121;97;85;73;;;;;
198.90;121;97;85;73;;;;;
199.78;121;97;85;73;;;;;
200.60;121;97;85;73;;;;;
201.45;121;97;85;73;;;;;
202.34;121;96;85;70;;;;;
203.25;121;96;85;70;;;;;
204.12;121;96;85;70;;;;;
204.93;121;96;85;70;;;;;
205.78;121;96;85;70;;;;;
206.64;116;92;82;70;;;;;
207.45;116;92;82;70;;;;;
208.21;116;92;82;70;;;;;
208.99;116;92;82;70;;;;;
209.80;116;92;82;70;;;;;
210.66;116;93;81;73;;;;;
211.48;116;93;81;73;;;;;
212.30;116;93;81;73;;;;;
213.16;116;93;81;73;;;;;
214.05;116;93;81;73;;;;;
214.96;114;91;79;68;;;;;
215.81;114;91;79;68;;;;;
216.61;114;91;79;68;;;;;
217.43;114;91;79;68;;;;;
218.27;114;91;79;68;;;;;
219.07;112;89;79;73;;;;;
219.82;112;89;79;73;;;;;
220.59;112;89;79;73;;;;;
221.38;112;89;79;73;;;;;
222.24;112;89;79;73;;;;;
223.12;113;90;79;71;;;;;
223.95;113;90;79;71;;;;;
224.79;113;90;79;71;;;;;
225.61;;;;;;;"Optimize Signal Quality";;
225.65;113;90;79;71;;;;;
226.56;113;90;79;71;;;;;
227.36;113;90;79;71;;;;;
228.14;113;90;79;71;;;;;
228.94;113;90;79;71;;;;;
229.79;113;90;79;71;;;;;
230.68;113;90;79;71;;;;;
231.48;114;90;79;71;;;;;
232.29;114;90;79;71;;;;;
233.12;114;90;79;71;;;;;
233.98;114;90;79;71;;;;;
234.68;;;;;;;"Custom1";;
234.84;114;90;79;71;;;;;
235.61;115;91;81;73;;;;;
236.36;115;91;81;73;;;;;
237.11;115;91;81;73;;;;;
237.91;115;91;81;73;;;;;
238.79;115;91;81;73;;;;;
239.72;116;93;80;69;;;;;
240.66;116;93;80;69;;;;;
241.49;116;93;80;69;;;;;
242.25;116;93;80;69;;;;;
243.00;116;93;80;69;;;;;
243.74;114;92;81;77;;;;;
244.50;114;92;81;77;;;;;
245.29;114;92;81;77;;;;;
246.10;114;92;81;77;;;;;
246.93;114;92;81;77;;;;;
247.77;113;97;87;73;;;;;
248.59;113;97;87;73;;;;;
249.38;113;97;87;73;;;;;
250.16;113;97;87;73;;;;;
250.91;113;97;87;73;;;;;
251.64;105;85;78;79;;;;;
252.34;105;85;78;79;;;;;
252.64;105;85;78;79;;;;;
253.02;105;85;78;79;;;;;
253.30;105;85;78;79;;;;;
253.69;105;85;78;79;;;;;
254.34;105;85;78;79;;;;;
254.96;100;86;79;102;;;;;
255.24;100;86;79;102;;;;;
255.63;100;86;79;102;;;;;
256.25;100;86;79;102;;;;;
256.85;100;86;79;102;;;;;
257.42;100;86;79;102;;;;;
258.02;100;86;79;102;;;;;
258.62;99;85;77;101;;;;;
259.25;99;85;77;101;;;;;
259.98;99;85;77;101;;;;;
261.11;99;85;77;101;;;;;
262.04;99;85;77;101;;;;;
262.93;104;89;78;69;;;;;
263.91;104;89;78;69;;;;;
264.90;;;;;;;"Custom1";;
264.94;104;89;78;69;;;;;
265.90;104;89;78;69;;;;;
266.83;104;89;78;69;;;;;
267.85;106;88;75;62;;;;;
268.87;106;88;75;62;;;;;
269.87;106;88;75;62;;;;;
270.77;106;88;75;62;;;;;
271.57;106;88;75;62;;;;;
272.42;108;90;77;68;;;;;
273.27;108;90;77;68;;;;;
274.17;108;90;77;68;;;;;
275.30;108;90;77;68;;;;;
276.38;108;90;77;68;;;;;
277.35;110;89;75;60;;;;;
278.32;110;89;75;60;;;;;
279.33;110;89;75;60;;;;;
280.34;110;89;75;60;;;;;
281.36;110;89;75;60;;;;;
282.36;109;86;72;60;;;;;
