"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
17.45;;;;;;;"Optimize Signal Quality";;
27.45;;;;;;;"Optimize Signal Quality";;
36.45;;;;;;;"Optimize Signal Quality";;
40.86;105;90;80;88;;;;;
41.53;105;90;80;88;;;;;
42.20;105;90;80;88;;;;;
42.88;105;90;80;88;;;;;
43.57;105;90;80;88;;;;;
44.28;106;90;84;86;;;;;
44.98;106;90;84;86;;;;;
45.64;106;90;84;86;;;;;
46.34;106;90;84;86;;;;;
47.08;106;90;84;86;;;;;
47.89;109;92;85;81;;;;;
48.66;109;92;85;81;;;;;
49.40;109;92;85;81;;;;;
50.19;109;92;85;81;;;;;
50.91;109;92;85;81;;;;;
51.66;107;90;83;80;;;;;
52.43;107;90;83;80;;;;;
53.20;107;90;83;80;;;;;
53.92;107;90;83;80;;;;;
54.57;107;90;83;80;;;;;
55.25;102;87;80;85;;;;;
55.97;102;87;80;85;;;;;
56.73;102;87;80;85;;;;;
57.50;102;87;80;85;;;;;
58.19;102;87;80;85;;;;;
58.94;105;89;83;82;;;;;
59.73;105;89;83;82;;;;;
60.57;105;89;83;82;;;;;
61.33;105;89;83;82;;;;;
62.07;105;89;83;82;;;;;
62.82;102;87;80;79;;;;;
63.56;102;87;80;79;;;;;
64.23;102;87;80;79;;;;;
64.88;102;87;80;79;;;;;
65.53;102;87;80;79;;;;;
66.21;102;88;81;88;;;;;
66.98;102;88;81;88;;;;;
67.79;102;88;81;88;;;;;
68.66;102;88;81;88;;;;;
69.43;102;88;81;88;;;;;
70.16;100;86;80;78;;;;;
70.95;100;86;80;78;;;;;
71.76;100;86;80;78;;;;;
72.57;100;86;80;78;;;;;
73.35;100;86;80;78;;;;;
74.04;97;84;78;79;;;;;
74.75;97;84;78;79;;;;;
75.04;;;;;124;71;"internal";;
75.50;97;84;78;79;;;;;
76.27;97;84;78;79;;;;;
77.08;97;84;78;79;;;;;
77.87;102;89;82;77;;;;;
78.72;102;89;82;77;;;;;
79.61;102;89;82;77;;;;;
80.43;102;89;82;77;;;;;
81.21;102;89;82;77;;;;;
81.99;99;86;79;74;;;;;
82.79;99;86;79;74;;;;;
83.53;99;86;79;74;;;;;
84.30;99;86;79;74;;;;;
85.14;99;86;79;74;;;;;
