"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
99.02;97;79;70;79;;;;;
99.73;97;79;70;79;;;;;
100.47;97;79;70;79;;;;;
101.24;98;80;72;80;;;;;
102.00;98;80;72;80;;;;;
102.72;98;80;72;80;;;;;
103.44;;;;;117;63;"internal";;
103.47;98;80;72;80;;;;;
104.24;98;80;72;80;;;;;
105.05;99;81;72;78;;;;;
105.80;99;81;72;78;;;;;
106.53;99;81;72;78;;;;;
107.24;99;81;72;78;;;;;
108.01;99;81;72;78;;;;;
108.79;100;80;71;79;;;;;
109.58;100;80;71;79;;;;;
110.32;100;80;71;79;;;;;
111.02;100;80;71;79;;;;;
111.73;100;80;71;79;;;;;
112.44;96;76;67;83;;;;;
113.13;96;76;67;83;;;;;
113.81;96;76;67;83;;;;;
113.94;;;;;;;"Optimize Signal Quality";;
114.56;96;76;67;83;;;;;
115.25;96;76;67;83;;;;;
115.94;96;76;67;86;;;;;
116.65;96;76;67;86;;;;;
117.38;96;76;67;86;;;;;
118.15;96;76;67;86;;;;;
118.92;94;75;67;86;;;;;
119.76;97;80;71;84;;;;;
120.54;97;80;71;84;;;;;
121.34;97;80;71;84;;;;;
122.12;97;80;71;84;;;;;
122.86;97;80;71;84;;;;;
123.61;100;83;74;79;;;;;
124.34;100;83;74;79;;;;;
125.07;100;83;74;79;;;;;
125.82;100;83;74;79;;;;;
126.03;;;;;;;"NBPcal";;
126.64;119;84;65;78;;;;;
127.46;119;84;65;78;;;;;
128.29;119;84;65;78;;;;;
129.12;119;84;65;78;;;;;
129.97;119;84;65;78;;;;;
130.80;117;84;66;72;;;;;
131.59;117;84;66;72;;;;;
132.39;117;84;66;72;;;;;
133.21;117;84;66;72;;;;;
134.03;117;84;66;72;;;;;
134.79;118;86;68;76;;;;;
135.55;118;86;68;76;;;;;
136.34;118;86;68;76;;;;;
137.11;118;86;68;76;;;;;
137.83;118;86;68;76;;;;;
138.58;125;91;71;80;;;;;
139.38;125;91;71;80;;;;;
139.54;;;;;;;"Custom1";;
140.25;125;91;71;80;;;;;
141.06;125;91;71;80;;;;;
141.83;125;91;71;80;;;;;
142.63;135;90;68;75;;;;;
143.47;135;90;68;75;;;;;
144.28;135;90;68;75;;;;;
144.99;135;90;68;75;;;;;
145.69;135;90;68;75;;;;;
146.41;128;83;63;82;;;;;
147.14;128;83;63;82;;;;;
147.90;128;83;63;82;;;;;
148.68;128;83;63;82;;;;;
149.41;128;83;63;82;;;;;
150.10;123;83;64;83;;;;;
150.84;123;83;64;83;;;;;
151.57;123;83;64;83;;;;;
152.36;123;83;64;83;;;;;
153.21;123;83;64;83;;;;;
153.98;122;86;67;76;;;;;
154.68;122;86;67;76;;;;;
155.41;122;86;67;76;;;;;
156.14;122;86;67;76;;;;;
156.81;122;86;67;76;;;;;
157.49;132;91;70;86;;;;;
158.21;132;91;70;86;;;;;
158.95;132;91;70;86;;;;;
159.64;132;91;70;86;;;;;
160.31;132;91;70;86;;;;;
160.96;132;84;64;88;;;;;
161.59;132;84;64;88;;;;;
162.23;132;84;64;88;;;;;
162.89;132;84;64;88;;;;;
163.71;132;84;64;88;;;;;
164.66;130;81;58;75;;;;;
165.53;130;81;58;75;;;;;
166.34;130;81;58;75;;;;;
167.10;130;81;58;75;;;;;
167.82;130;81;58;75;;;;;
168.53;102;67;52;80;;;;;
169.18;102;67;52;80;;;;;
169.82;102;67;52;80;;;;;
170.44;102;67;52;80;;;;;
171.04;102;67;52;80;;;;;
171.65;98;72;58;95;;;;;
172.33;98;72;58;95;;;;;
173.26;98;72;58;95;;;;;
174.29;98;72;58;95;;;;;
175.31;98;72;58;95;;;;;
176.32;104;74;56;63;;;;;
177.24;104;74;56;63;;;;;
178.01;104;74;56;63;;;;;
178.68;104;74;56;63;;;;;
179.34;104;74;56;63;;;;;
180.00;103;72;55;84;;;;;
180.71;103;72;55;84;;;;;
181.54;103;72;55;84;;;;;
182.41;103;72;55;84;;;;;
183.27;103;72;55;84;;;;;
184.14;114;73;54;72;;;;;
184.97;114;73;54;72;;;;;
185.76;114;73;54;72;;;;;
186.46;114;73;54;72;;;;;
187.11;114;73;54;72;;;;;
187.74;110;70;54;87;;;;;
188.36;110;70;54;87;;;;;
188.99;110;70;54;87;;;;;
189.71;110;70;54;87;;;;;
190.57;110;70;54;87;;;;;
191.50;124;79;58;74;;;;;
192.42;124;79;58;74;;;;;
193.33;124;79;58;74;;;;;
194.22;124;79;58;74;;;;;
195.06;124;79;58;74;;;;;
195.82;116;72;54;73;;;;;
196.52;116;72;54;73;;;;;
197.16;116;72;54;73;;;;;
197.77;116;72;54;73;;;;;
198.37;116;72;54;73;;;;;
198.99;123;83;63;94;;;;;
199.71;123;83;63;94;;;;;
200.77;123;83;63;94;;;;;
201.73;123;83;63;94;;;;;
202.65;123;83;63;94;;;;;
203.59;131;82;59;66;;;;;
204.51;131;82;59;66;;;;;
205.38;131;82;59;66;;;;;
206.18;131;82;59;66;;;;;
206.89;131;82;59;66;;;;;
207.53;116;75;56;80;;;;;
208.15;116;75;56;80;;;;;
208.75;116;75;56;80;;;;;
209.37;116;75;56;80;;;;;
210.07;116;75;56;80;;;;;
211.09;138;87;64;76;;;;;
212.05;138;87;64;76;;;;;
212.98;138;87;64;76;;;;;
213.90;138;87;64;76;;;;;
214.77;138;87;64;76;;;;;
215.60;125;77;57;69;;;;;
216.38;125;77;57;69;;;;;
217.09;125;77;57;69;;;;;
217.80;125;77;57;69;;;;;
218.52;125;77;57;69;;;;;
219.23;122;78;59;82;;;;;
219.91;122;78;59;82;;;;;
220.63;122;78;59;82;;;;;
221.41;122;78;59;82;;;;;
222.23;122;78;59;82;;;;;
223.09;125;81;61;75;;;;;
223.94;125;81;61;75;;;;;
224.81;125;81;61;75;;;;;
225.69;125;81;61;75;;;;;
226.55;125;81;61;75;;;;;
227.38;117;76;57;71;;;;;
228.18;117;76;57;71;;;;;
228.93;117;76;57;71;;;;;
229.63;117;76;57;71;;;"Custom1";;
230.36;117;76;57;71;;;;;
231.11;120;82;63;80;;;;;
231.92;120;82;63;80;;;;;
232.74;120;82;63;80;;;;;
233.51;120;82;63;80;;;;;
