"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
99.64;134;96;81;95;;;;;
100.24;133;96;80;96;;;;;
100.86;133;96;80;96;;;;;
101.49;133;96;80;96;;;;;
102.11;133;96;80;96;;;;;
102.73;133;96;80;96;;;;;
103.34;134;98;83;97;;;;;
103.96;134;98;83;97;;;;;
104.57;134;98;83;97;;;;;
105.21;134;98;83;97;;;;;
105.92;134;98;83;97;;;;;
106.64;128;95;78;88;;;;;
107.28;128;95;78;88;;;;;
107.88;128;95;78;88;;;;;
108.46;128;95;78;88;;;;;
109.07;128;95;78;88;;;;;
109.65;119;83;67;100;;;;;
110.23;119;83;67;100;;;;;
110.82;119;83;67;100;;;;;
111.41;119;83;67;100;;;;;
111.99;119;83;67;100;;;;;
112.55;122;81;63;103;;;;;
113.12;122;81;63;103;;;;;
113.67;122;81;63;103;;;;;
114.22;122;81;63;103;;;;;
114.77;122;81;63;103;;;;;
115.32;121;86;69;109;;;;;
115.86;121;86;69;109;;;;;
116.41;121;86;69;109;;;;;
116.98;121;86;69;109;;;;;
117.51;121;86;69;109;;;;;
118.04;104;83;69;111;;;;;
118.60;104;83;69;111;;;;;
119.15;104;83;69;111;;;;;
119.70;104;83;69;111;;;;;
120.27;104;83;69;111;;;;;
120.83;100;84;72;107;;;;;
121.38;100;84;72;107;;;;;
121.94;100;84;72;107;;;;;
122.52;100;84;72;107;;;;;
123.12;100;84;72;107;;;;;
123.71;87;72;62;103;;;;;
124.31;87;72;62;103;;;;;
124.90;87;72;62;103;;;;;
125.49;87;72;62;103;;;"Optimize Signal Quality";;
125.82;87;72;62;103;;;;;
126.64;87;72;62;89;;;;;
127.77;87;72;62;89;;;;;
128.83;87;72;62;89;;;;;
129.96;87;72;62;89;;;;;
130.33;;;;;;;"Custom1";;
130.61;83;67;57;89;;;;;
131.33;83;67;57;89;;;;;
132.10;81;69;60;75;;;;;
132.89;81;69;60;75;;;;;
133.67;81;69;60;75;;;;;
134.37;81;69;60;75;;;;;
135.04;81;69;60;75;;;;;
135.68;75;64;56;87;;;;;
136.28;75;64;56;87;;;;;
136.89;75;64;56;87;;;;;
137.48;75;64;56;87;;;;;
138.07;75;64;56;87;;;;;
138.64;78;67;59;100;;;;;
139.23;78;67;59;100;;;;;
139.80;78;67;59;100;;;;;
140.35;78;67;59;100;;;;;
140.94;78;67;59;100;;;;;
141.62;93;84;76;97;;;;;
142.43;93;84;76;97;;;;;
143.25;93;84;76;97;;;;;
143.99;93;84;76;97;;;;;
144.71;93;84;76;97;;;;;
145.39;95;86;80;84;;;;;
145.67;95;86;80;84;;;;;
146.08;95;86;80;84;;;;;
146.72;95;86;80;84;;;;;
147.30;95;86;80;84;;;;;
147.88;95;86;80;84;;;;;
148.46;80;71;68;103;;;;;
148.94;80;71;68;103;;;;;
149.52;80;71;68;103;;;;;
150.09;80;71;68;103;;;;;
150.56;80;71;68;103;;;;;
151.07;80;71;68;103;;;;;
151.60;70;57;54;115;;;;;
152.09;70;57;54;115;;;;;
152.58;70;57;54;115;;;;;
153.06;70;57;54;115;;;;;
153.56;70;57;54;115;;;;;
154.06;79;70;62;123;;;;;
154.58;79;70;62;123;;;;;
155.21;79;70;62;123;;;;;
156.27;79;70;62;123;;;;;
157.18;79;70;62;123;;;;;
158.03;101;89;76;73;;;;;
158.90;101;89;76;73;;;;;
159.82;101;89;76;73;;;;;
160.08;;;;;;;"Custom1";;
160.69;101;89;76;73;;;;;
161.56;101;89;76;73;;;;;
