"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
158.40;105;87;76;80;;;;;
159.38;105;87;76;80;;;;;
160.39;112;92;79;67;;;;;
161.36;112;92;79;67;;;;;
162.28;112;92;79;67;;;;;
163.15;112;92;79;67;;;;;
164.00;112;92;79;67;;;;;
164.79;102;83;72;70;;;;;
165.54;102;83;72;70;;;;;
166.26;102;83;72;70;;;;;
166.96;102;83;72;70;;;;;
167.67;102;83;72;70;;;;;
168.43;109;91;79;81;;;;;
169.39;109;91;79;81;;;;;
170.38;109;91;79;81;;;;;
171.37;109;91;79;81;;;;;
172.34;109;91;79;81;;;;;
173.26;106;87;75;64;;;;;
174.11;106;87;75;64;;;;;
174.93;106;87;75;64;;;;;
175.72;106;87;75;64;;;;;
176.46;106;87;75;64;;;;;
177.18;101;83;72;78;;;;;
177.88;101;83;72;78;;;;;
178.59;101;83;72;78;;;;;
179.34;101;83;72;78;;;;;
180.17;101;83;72;78;;;;;
181.07;104;84;71;73;;;;;
181.97;104;84;71;73;;;;;
182.83;104;84;71;73;;;;;
183.64;104;84;71;73;;;;;
184.40;104;84;71;73;;;;;
185.15;96;75;65;76;;;;;
185.87;96;75;65;76;;;;;
186.57;96;75;65;76;;;;;
187.25;96;75;65;76;;;;;
187.90;96;75;65;76;;;;;
188.55;101;84;74;88;;;;;
189.22;101;84;74;88;;;;;
189.94;101;84;74;88;;;;;
190.83;101;84;74;88;;;;;
191.72;101;84;74;88;;;;;
192.62;107;88;75;71;;;;;
193.51;107;88;75;71;;;;;
194.34;107;88;75;71;;;;;
195.13;107;88;75;71;;;;;
195.90;107;88;75;71;;;;;
196.66;104;83;71;76;;;;;
197.41;104;83;71;76;;;;;
198.14;104;83;71;76;;;;;
198.90;104;83;71;76;;;;;
199.71;104;83;71;76;;;;;
200.59;111;89;76;74;;;;;
201.50;111;89;76;74;;;;;
202.40;111;89;76;74;;;;;
203.25;111;89;76;74;;;;;
204.03;111;89;76;74;;;;;
204.80;108;86;74;74;;;;;
205.60;108;86;74;74;;;;;
206.43;108;86;74;74;;;;;
207.29;108;86;74;74;;;;;
208.14;108;86;74;74;;;;;
208.93;108;86;74;73;;;;;
209.70;108;86;74;73;;;;;
210.48;108;86;74;73;;;;;
211.29;108;86;74;73;;;;;
212.11;108;86;74;73;;;;;
212.82;;;;;;;"Custom1";;
212.92;111;89;77;74;;;;;
213.68;111;89;77;74;;;;;
214.42;111;89;77;74;;;;;
215.16;111;89;77;74;;;;;
