"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
76.82;106;81;69;95;;;;;
77.40;106;81;69;95;;;;;
78.02;106;81;69;95;;;;;
78.62;106;81;69;95;;;;;
79.25;106;81;69;95;;;;;
79.88;105;80;68;96;;;;;
80.49;105;80;68;96;;;;;
81.10;105;80;68;96;;;;;
81.71;105;80;68;96;;;;;
82.36;105;80;68;96;;;;;
83.01;109;85;72;95;;;;;
83.66;109;85;72;95;;;;;
84.38;109;85;72;95;;;;;
85.15;109;85;72;95;;;;;
85.86;;;;;;;"Optimize Signal Quality";;
85.90;109;85;72;95;;;;;
86.69;109;85;72;83;;;;;
87.37;109;85;72;83;;;;;
88.05;109;85;72;83;;;;;
88.71;109;85;72;83;;;;;
89.38;109;85;72;83;;;;;
90.07;109;85;72;88;;;;;
90.67;112;87;74;88;;;;;
91.31;112;87;74;88;;;;;
91.96;112;87;74;88;;;;;
92.60;112;87;74;88;;;;;
93.22;124;96;84;94;;;;;
93.84;124;96;84;94;;;;;
94.44;124;96;84;94;;;;;
95.04;124;96;84;94;;;;;
95.67;124;96;84;94;;;;;
96.33;127;97;84;95;;;;;
97.01;127;97;84;95;;;;;
97.67;127;97;84;95;;;;;
98.03;;;;;;;"NBPcal";;
98.29;110;82;72;93;;;;;
98.89;110;82;72;93;;;;;
99.49;110;82;72;93;;;;;
100.09;110;82;72;93;;;;;
100.69;110;82;72;93;;;;;
101.31;108;82;71;98;;;;;
101.93;108;82;71;98;;;;;
102.53;108;82;71;98;;;;;
103.14;108;82;71;98;;;;;
103.77;108;82;71;98;;;;;
104.40;110;85;74;96;;;;;
105.05;110;85;74;96;;;;;
105.70;110;85;74;96;;;;;
106.33;110;85;74;96;;;;;
106.97;110;85;74;96;;;;;
107.62;110;85;75;93;;;;;
108.24;110;85;75;93;;;;;
108.84;110;85;75;93;;;;;
109.43;110;85;75;93;;;;;
110.03;110;85;75;93;;;;;
110.63;113;90;78;99;;;;;
111.28;113;90;78;99;;;;;
111.93;113;90;78;99;;;;;
112.57;113;90;78;99;;;;;
113.18;113;90;78;99;;;;;
113.79;112;86;75;97;;;;;
114.39;112;86;75;97;;;;;
115.02;112;86;75;97;;;;;
115.66;112;86;75;97;;;;;
116.31;112;86;75;97;;;;;
116.98;107;79;68;93;;;;;
117.64;107;79;68;93;;;;;
118.25;107;79;68;93;;;;;
118.85;107;79;68;93;;;;;
119.45;107;79;68;93;;;;;
120.04;98;71;60;99;;;;;
120.64;98;71;60;99;;;;;
121.24;98;71;60;99;;;;;
121.85;98;71;60;99;;;;;
122.47;98;71;60;99;;;;;
123.07;101;76;66;99;;;;;
123.68;101;76;66;99;;;;;
124.33;101;76;66;99;;;;;
125.01;101;76;66;99;;;;;
125.70;101;76;66;99;;;;;
126.39;104;79;69;89;;;;;
127.07;104;79;69;89;;;;;
127.74;104;79;69;89;;;;;
128.41;104;79;69;89;;;;;
129.05;104;79;69;89;;;;;
129.66;100;74;64;93;;;;;
130.27;100;74;64;93;;;;;
130.89;100;74;64;93;;;;;
131.53;100;74;64;93;;;;;
132.19;100;74;64;93;;;;;
132.85;104;79;68;92;;;;;
133.48;104;79;68;92;;;;;
134.12;104;79;68;92;;;;;
134.79;104;79;68;92;;;;;
135.50;104;79;68;92;;;;;
136.23;103;78;67;87;;;;;
136.91;103;78;67;87;;;;;
137.56;103;78;67;87;;;;;
138.20;103;78;67;87;;;;;
138.83;103;78;67;87;;;;;
139.46;100;74;64;93;;;;;
140.07;100;74;64;93;;;;;
140.68;100;74;64;93;;;;;
140.86;;;;;;;"Optimize Signal Quality";;
141.32;100;74;64;93;;;;;
141.91;100;74;64;93;;;;;
142.52;100;74;64;98;;;;;
143.18;100;74;64;98;;;;;
143.92;100;74;64;98;;;;;
144.68;100;74;64;98;;;;;
145.40;100;74;64;98;;;;;
145.86;99;77;61;87;;;;;
146.63;99;77;61;87;;;;;
147.27;99;77;61;87;;;;;
147.92;99;77;61;87;;;;;
148.60;99;77;61;87;;;;;
149.32;105;77;66;87;;;;;
150.03;105;77;66;87;;;;;
150.74;105;77;66;87;;;;;
151.41;105;77;66;87;;;;;
152.08;105;77;66;87;;;;;
152.40;;;;;;;"Custom1";;
152.72;103;78;67;90;;;;;
153.36;103;78;67;90;;;;;
153.99;103;78;67;90;;;;;
154.67;103;78;67;90;;;;;
155.39;103;78;67;90;;;;;
156.25;111;86;73;80;;;;;
157.11;111;86;73;80;;;;;
157.84;111;86;73;80;;;;;
158.55;111;86;73;80;;;;;
159.26;111;86;73;80;;;;;
159.95;107;79;68;83;;;;;
160.65;107;79;68;83;;;;;
161.35;107;79;68;83;;;;;
162.02;107;79;68;83;;;;;
162.64;107;79;68;83;;;;;
163.25;105;78;67;93;;;;;
163.88;105;78;67;93;;;;;
164.50;105;78;67;93;;;;;
165.12;105;78;67;93;;;;;
165.78;105;78;67;93;;;;;
166.47;108;84;73;91;;;;;
167.19;108;84;73;91;;;;;
167.92;108;84;73;91;;;;;
168.60;108;84;73;91;;;;;
169.29;108;84;73;91;;;;;
169.99;107;81;70;86;;;;;
170.70;107;81;70;86;;;;;
171.42;107;81;70;86;;;;;
172.11;107;81;70;86;;;;;
172.77;107;81;70;86;;;;;
173.38;99;73;63;91;;;;;
173.96;99;73;63;91;;;;;
174.53;99;73;63;91;;;;;
175.09;99;73;63;91;;;;;
175.67;99;73;63;91;;;;;
176.27;105;82;69;101;;;;;
177.02;105;82;69;101;;;;;
177.92;105;82;69;101;;;;;
178.80;105;82;69;101;;;;;
179.63;105;82;69;101;;;;;
180.45;105;79;67;74;;;;;
181.23;105;79;67;74;;;;;
181.94;105;79;67;74;;;;;
182.58;105;79;67;74;;;;;
183.19;105;79;67;74;;;;;
183.77;92;67;57;93;;;;;
184.34;92;67;57;93;;;;;
184.91;92;67;57;93;;;;;
185.48;92;67;57;93;;;;;
186.07;92;67;57;93;;;;;
186.70;101;76;64;100;;;;;
187.49;101;76;64;100;;;;;
188.37;101;76;64;100;;;;;
189.28;101;76;64;100;;;;;
190.11;101;76;64;100;;;;;
190.87;91;64;54;75;;;;;
191.59;91;64;54;75;;;;;
192.26;91;64;54;75;;;;;
192.92;91;64;54;75;;;;;
193.56;91;64;54;75;;;;;
194.18;86;62;52;91;;;;;
194.79;86;62;52;91;;;;;
195.39;86;62;52;91;;;;;
195.99;86;62;52;91;;;;;
196.60;86;62;52;91;;;;;
197.20;92;70;59;99;;;;;
197.80;92;70;59;99;;;;;
198.41;92;70;59;99;;;;;
199.03;92;70;59;99;;;;;
199.66;92;70;59;99;;;;;
200.31;99;77;66;95;;;;;
200.99;99;77;66;95;;;;;
201.72;99;77;66;95;;;;;
202.52;99;77;66;95;;;;;
203.38;99;77;66;95;;;;;
204.19;100;74;61;76;;;;;
204.95;100;74;61;76;;;;;
205.69;100;74;61;76;;;;;
206.38;100;74;61;76;;;;;
207.04;100;74;61;76;;;;;
207.67;89;65;55;88;;;;;
208.27;89;65;55;88;;;;;
208.86;89;65;55;88;;;;;
209.44;89;65;55;88;;;;;
210.00;89;65;55;88;;;;;
210.55;91;68;57;104;;;;;
211.10;91;68;57;104;;;;;
211.65;91;68;57;104;;;;;
212.24;91;68;57;104;;;;;
213.10;91;68;57;104;;;;;
213.97;105;81;68;80;;;;;
214.86;105;81;68;80;;;;;
215.70;105;81;68;80;;;;;
216.48;105;81;68;80;;;;;
217.20;105;81;68;80;;;;;
217.89;97;71;60;81;;;;;
218.54;97;71;60;81;;;;;
219.17;97;71;60;81;;;;;
219.78;97;71;60;81;;;;;
220.38;97;71;60;81;;;;;
220.96;90;66;55;98;;;;;
221.52;90;66;55;98;;;;;
222.08;90;66;55;98;;;;;
222.63;90;66;55;98;;;;;
223.19;90;66;55;98;;;;;
223.78;102;80;67;104;;;;;
224.72;102;80;67;104;;;;;
225.64;102;80;67;104;;;;;
226.52;102;80;67;104;;;;;
227.38;102;80;67;104;;;;;
228.20;102;75;62;72;;;;;
228.96;102;75;62;72;;;;;
229.67;102;75;62;72;;;;;
230.34;102;75;62;72;;;;;
230.99;102;75;62;72;;;;;
231.62;89;63;53;89;;;;;
232.22;89;63;53;89;;;;;
232.81;89;63;53;89;;;;;
233.40;89;63;53;89;;;;;
233.98;89;63;53;89;;;;;
234.57;89;63;52;100;;;;;
235.18;89;63;52;100;;;;;
235.77;89;63;52;100;;;;;
236.35;89;63;52;100;;;;;
236.95;89;63;52;100;;;;;
237.55;91;67;56;101;;;;;
238.15;91;67;56;101;;;;;
238.79;91;67;56;101;;;;;
239.46;91;67;56;101;;;;;
240.13;91;67;56;101;;;;;
240.80;94;70;59;92;;;;;
241.46;94;70;59;92;;;;;
242.08;94;70;59;92;;;;;
242.68;94;70;59;92;;;;;
242.92;;;;;;;"Custom1";;
243.27;94;70;59;92;;;;;
243.84;89;65;55;100;;;;;
244.42;89;65;55;100;;;;;
244.99;89;65;55;100;;;;;
