"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
81.78;90;78;72;98;;;;;
82.45;91;79;73;93;;;;;
82.50;;;;;133;67;"internal";;
83.09;91;79;73;93;;;;;
83.71;91;79;73;93;;;;;
84.31;91;79;73;93;;;;;
84.89;91;79;73;93;;;;;
85.48;90;78;71;100;;;;;
86.05;90;78;71;100;;;;;
86.62;90;78;71;100;;;;;
87.19;90;78;71;100;;;;;
87.78;90;78;71;100;;;;;
88.44;92;80;74;99;;;;;
89.11;92;80;74;99;;;;;
89.78;92;80;74;99;;;;;
90.43;92;80;74;99;;;;;
91.08;92;80;74;99;;;;;
91.68;83;73;67;95;;;;;
92.27;83;73;67;95;;;;;
92.85;83;73;67;95;;;;;
93.08;;;;;;;"Optimize Signal Quality";;
93.47;83;73;67;95;;;;;
94.06;83;73;67;95;;;;;
95.26;83;73;67;73;;;;;
96.47;83;73;67;73;;;;;
97.81;83;73;67;73;;;;;
99.16;81;71;65;73;;;;;
99.85;81;71;65;73;;;;;
100.48;84;73;66;80;;;;;
101.11;84;73;66;80;;;;;
101.75;84;73;66;80;;;;;
102.35;84;73;66;80;;;;;
102.94;84;73;66;80;;;;;
103.53;88;76;69;97;;;;;
104.13;88;76;69;97;;;;;
104.74;88;76;69;97;;;;;
105.39;88;76;69;97;;;;;
106.12;88;76;69;97;;;;;
106.92;140;97;72;84;;;;;
107.70;140;97;72;84;;;;;
108.42;140;97;72;84;;;;;
109.10;140;97;72;84;;;;;
109.77;140;97;72;84;;;;;
110.43;148;104;78;88;;;;;
111.08;148;104;78;88;;;;;
111.74;148;104;78;88;;;;;
112.37;148;104;78;88;;;;;
113.01;148;104;78;88;;;;;
113.64;148;105;80;93;;;;;
114.25;148;105;80;93;;;;;
114.86;148;105;80;93;;;;;
115.47;148;105;80;93;;;;;
116.07;148;105;80;93;;;;;
116.67;152;114;90;99;;;;;
117.29;152;114;90;99;;;;;
117.97;152;114;90;99;;;;;
118.69;152;114;90;99;;;;;
119.52;152;114;90;99;;;;;
120.28;153;112;84;81;;;;;
120.96;153;112;84;81;;;;;
121.61;153;112;84;81;;;;;
122.26;153;112;84;81;;;;;
122.90;153;112;84;81;;;;;
123.53;151;106;80;92;;;;;
124.16;151;106;80;92;;;;;
124.79;151;106;80;92;;;;;
125.43;151;106;80;92;;;;;
126.05;151;106;80;92;;;;;
126.22;;;;;;;"NBPcal";;
126.63;139;96;73;98;;;;;
127.22;139;96;73;98;;;;;
127.81;139;96;73;98;;;;;
128.40;139;96;73;98;;;;;
128.97;139;96;73;98;;;;;
129.55;144;104;80;103;;;;;
130.14;144;104;80;103;;;;;
130.75;144;104;80;103;;;;;
131.38;144;104;80;103;;;;;
132.00;144;104;80;103;;;;;
132.60;138;100;80;99;;;;;
133.17;138;100;80;99;;;;;
133.76;138;100;80;99;;;;;
134.36;138;100;80;99;;;;;
134.95;138;100;80;99;;;;;
135.54;146;108;85;101;;;;;
136.15;146;108;85;101;;;;;
136.79;146;108;85;101;;;;;
137.49;146;108;85;101;;;;;
138.22;146;108;85;101;;;;;
138.92;141;104;82;88;;;;;
139.61;141;104;82;88;;;;;
140.29;141;104;82;88;;;;;
140.92;141;104;82;88;;;;;
141.53;141;104;82;88;;;;;
142.12;135;99;75;96;;;;;
142.70;135;99;75;96;;;;;
143.29;135;99;75;96;;;;;
143.87;135;99;75;96;;;;;
144.45;135;99;75;96;;;;;
145.06;137;104;83;101;;;;;
145.67;137;104;83;101;;;;;
146.29;137;104;83;101;;;;;
146.92;137;104;83;101;;;;;
147.55;137;104;83;101;;;;;
148.16;132;98;79;97;;;;;
148.73;132;98;79;97;;;;;
149.32;132;98;79;97;;;;;
149.91;132;98;79;97;;;;;
150.49;132;98;79;97;;;;;
151.11;137;105;84;101;;;;;
151.72;137;105;84;101;;;;;
152.36;137;105;84;101;;;;;
153.02;137;105;84;101;;;;;
153.67;137;105;84;101;;;;;
154.32;134;101;81;93;;;;;
154.97;134;101;81;93;;;;;
155.58;134;101;81;93;;;;;
156.20;134;101;81;93;;;;;
156.82;134;101;81;93;;;;;
157.45;132;97;75;95;;;;;
158.10;132;97;75;95;;;;;
158.74;132;97;75;95;;;;;
159.36;132;97;75;95;;;;;
159.98;132;97;75;95;;;;;
160.60;131;95;74;97;;;;;
161.19;131;95;74;97;;;;;
161.78;131;95;74;97;;;;;
162.37;131;95;74;97;;;;;
162.98;131;95;74;97;;;;;
163.61;138;106;85;98;;;;;
164.27;138;106;85;98;;;;;
164.95;138;106;85;98;;;;;
165.67;138;106;85;98;;;;;
166.40;138;106;85;98;;;;;
167.11;137;104;83;86;;;;;
167.76;137;104;83;86;;;;;
168.42;137;104;83;86;;;;;
169.08;137;104;83;86;;;;;
169.72;137;104;83;86;;;;;
170.39;142;104;77;90;;;;;
171.09;142;104;77;90;;;;;
171.79;142;104;77;90;;;;;
172.46;142;104;77;90;;;;;
172.75;;;;;124;74;"internal";;
173.11;142;104;77;90;;;;;
173.74;139;94;71;92;;;;;
174.34;139;94;71;92;;;;;
174.94;139;94;71;92;;;;;
175.53;139;94;71;92;;;;;
176.13;139;94;71;92;;;;;
176.75;148;109;84;99;;;;;
177.42;148;109;84;99;;;;;
178.11;148;109;84;99;;;;;
178.83;148;109;84;99;;;;;
179.55;148;109;84;99;;;;;
180.26;146;106;81;86;;;;;
180.88;146;106;81;86;;;;;
181.50;146;106;81;86;;;;;
182.13;146;106;81;86;;;;;
182.75;146;106;81;86;;;;;
183.08;;;;;;;"Optimize Signal Quality";;
183.43;146;106;81;91;;;;;
184.06;146;106;81;91;;;;;
184.71;146;106;81;91;;;;;
185.90;146;106;81;91;;;;;
187.04;146;106;81;91;;;;;
187.61;146;106;81;74;;;;;
188.16;151;107;80;74;;;;;
188.78;151;107;80;74;;;;;
189.43;151;107;80;74;;;;;
190.08;151;107;80;74;;;;;
190.76;168;114;86;82;;;;;
191.36;168;114;86;82;;;;;
191.97;168;114;86;82;;;;;
192.58;168;114;86;82;;;;;
193.18;168;114;86;82;;;;;
193.79;169;115;89;96;;;;;
194.40;169;115;89;96;;;;;
195.00;169;115;89;96;;;;;
195.21;;;;;;;"NBPman";;
195.60;124;91;74;99;;;;;
196.20;124;91;74;99;;;;;
196.83;124;91;74;99;;;;;
197.49;124;91;74;99;;;;;
198.15;124;91;74;99;;;;;
198.80;119;87;73;94;;;;;
199.43;119;87;73;94;;;;;
200.05;119;87;73;94;;;;;
200.65;119;87;73;94;;;;;
201.27;119;87;73;94;;;;;
201.90;119;88;73;97;;;;;
202.55;119;88;73;97;;;;;
203.21;119;88;73;97;;;;;
203.89;119;88;73;97;;;;;
204.56;119;88;73;97;;;;;
205.23;115;86;73;90;;;;;
205.91;115;86;73;90;;;;;
206.55;115;86;73;90;;;;;
207.18;115;86;73;90;;;;;
207.79;115;86;73;90;;;;;
208.41;113;87;72;95;;;;;
209.05;113;87;72;95;;;;;
209.70;113;87;72;95;;;;;
210.36;113;87;72;95;;;;;
211.03;113;87;72;95;;;;;
211.69;113;87;73;92;;;;;
212.35;113;87;73;92;;;;;
212.98;113;87;73;92;;;;;
213.63;113;87;73;92;;;;;
214.28;113;87;73;92;;;;;
214.97;114;87;72;91;;;;;
215.66;114;87;72;91;;;;;
216.34;114;87;72;91;;;;;
216.98;114;87;72;91;;;;;
217.61;114;87;72;91;;;;;
218.23;113;86;70;94;;;;;
218.86;113;86;70;94;;;;;
219.50;113;86;70;94;;;;;
220.15;113;86;70;94;;;;;
220.80;113;86;70;94;;;;;
221.45;113;87;72;93;;;;;
222.05;113;87;72;93;;;;;
222.68;113;87;72;93;;;;;
223.32;113;87;72;93;;;;;
223.99;113;87;72;93;;;;;
224.63;93;72;58;93;;;;;
225.24;93;72;58;93;;;;;
225.87;93;72;58;93;;;;;
227.07;93;72;58;93;;;;;
227.55;93;72;58;93;;;;;
228.26;92;71;55;84;;;;;
228.83;92;71;55;84;;;;;
229.41;92;71;55;84;;;;;
229.97;92;71;55;84;;;;;
230.55;92;71;55;84;;;;;
231.15;98;79;66;100;;;;;
231.44;;;;;;;"Custom1";;
231.78;98;79;66;100;;;;;
232.44;98;79;66;100;;;;;
233.11;98;79;66;100;;;;;
233.78;98;79;66;100;;;;;
234.47;95;76;64;90;;;;;
235.13;95;76;64;90;;;;;
235.73;95;76;64;90;;;;;
236.32;95;76;64;90;;;;;
236.91;95;76;64;90;;;;;
237.51;92;72;58;99;;;;;
238.10;92;72;58;99;;;;;
238.70;92;72;58;99;;;;;
239.30;92;72;58;99;;;;;
239.88;92;72;58;99;;;;;
240.44;88;66;55;103;;;;;
240.76;;;;;;;"Custom2";;
241.01;88;66;55;103;;;;;
241.57;88;66;55;103;;;;;
242.15;88;66;55;103;;;;;
242.73;88;66;55;103;;;;;
243.34;94;75;62;102;;;;;
243.99;94;75;62;102;;;;;
244.63;94;75;62;102;;;;;
245.31;94;75;62;102;;;;;
245.99;94;75;62;102;;;;;
246.69;95;75;63;89;;;;;
247.39;95;75;63;89;;;;;
248.09;95;75;63;89;;;;;
248.76;95;75;63;89;;;"Optimize Signal Quality";;
248.77;95;75;63;89;;;;;
249.42;95;75;63;90;;;;;
250.05;95;75;63;90;;;;;
250.67;95;75;63;90;;;;;
251.29;95;75;63;90;;;;;
251.92;95;75;63;90;;;;;
252.57;95;75;63;94;;;;;
253.19;93;72;59;94;;;;;
253.85;93;72;59;94;;;;;
254.49;93;72;59;94;;;;;
255.18;93;72;59;94;;;;;
255.88;94;75;60;89;;;;;
256.56;94;75;60;89;;;;;
257.17;94;75;60;89;;;;;
257.78;94;75;60;89;;;;;
258.40;94;75;60;89;;;;;
259.02;90;70;57;96;;;;;
259.62;90;70;57;96;;;;;
260.18;90;70;57;96;;;;;
260.77;90;70;57;96;;;;;
261.36;90;70;57;96;;;;;
261.95;93;72;59;102;;;;;
262.52;93;72;59;102;;;;;
263.10;93;72;59;102;;;;;
263.67;93;72;59;102;;;;;
264.22;93;72;59;102;;;;;
264.77;96;76;63;106;;;;;
265.35;96;76;63;106;;;;;
265.95;96;76;63;106;;;;;
266.82;96;76;63;106;;;;;
267.67;96;76;63;106;;;;;
268.53;95;72;55;76;;;;;
269.34;95;72;55;76;;;;;
270.09;95;72;55;76;;;;;
270.78;95;72;55;76;;;;;
271.44;95;72;55;76;;;;;
272.07;87;63;50;87;;;;;
272.68;87;63;50;87;;;;;
273.27;87;63;50;87;;;;;
273.84;87;63;50;87;;;;;
274.39;87;63;50;87;;;;;
274.93;85;65;52;106;;;;;
275.46;85;65;52;106;;;;;
275.99;85;65;52;106;;;;;
276.53;85;65;52;106;;;;;
277.11;85;65;52;106;;;;;
277.86;98;79;64;96;;;;;
278.71;98;79;64;96;;;;;
279.61;98;79;64;96;;;;;
280.46;98;79;64;96;;;;;
281.27;98;79;64;96;;;;;
282.05;96;71;54;75;;;;;
282.79;96;71;54;75;;;;;
283.50;96;71;54;75;;;;;
284.19;96;71;54;75;;;;;
284.84;96;71;54;75;;;;;
285.46;89;62;48;89;;;;;
286.06;89;62;48;89;;;;;
286.63;89;62;48;89;;;;;
287.19;89;62;48;89;;;;;
287.76;89;62;48;89;;;;;
288.32;96;75;59;104;;;;;
288.92;96;75;59;104;;;;;
289.75;96;75;59;104;;;;;
290.67;96;75;59;104;;;;;
291.58;96;75;59;104;;;;;
292.48;102;76;57;71;;;;;
293.35;102;76;57;71;;;;;
294.20;102;76;57;71;;;;;
295.01;102;76;57;71;;;;;
295.74;102;76;57;71;;;;;
296.42;96;67;51;79;;;;;
297.04;96;67;51;79;;;;;
297.63;96;67;51;79;;;;;
298.21;96;67;51;79;;;;;
298.79;96;67;51;79;;;;;
299.38;98;74;57;99;;;;;
300.03;98;74;57;99;;;;;
300.96;98;74;57;99;;;;;
301.84;98;74;57;99;;;;;
302.72;98;74;57;99;;;;;
303.57;101;74;55;72;;;;;
304.35;101;74;55;72;;;;;
305.08;;;;;;;"Optimize Signal Quality";;
305.10;101;74;55;72;;;;;
305.83;101;74;55;72;;;;;
306.49;101;74;55;72;;;;;
307.12;101;74;55;86;;;;;
307.74;101;74;55;86;;;;;
308.35;101;74;55;86;;;;;
308.94;101;74;55;86;;;;;
309.48;100;72;54;86;;;;;
310.02;102;76;56;86;;;;;
310.57;102;76;56;86;;;;;
311.12;102;76;56;86;;;;;
311.72;102;76;56;86;;;;;
312.64;102;76;56;86;;;;;
313.56;103;78;60;74;;;;;
314.44;103;78;60;74;;;;;
315.29;103;78;60;74;;;;;
316.11;103;78;60;74;;;;;
316.88;103;78;60;74;;;;;
317.58;99;71;54;77;;;;;
318.23;99;71;54;77;;;;;
318.86;99;71;54;77;;;;;
319.49;99;71;54;77;;;;;
320.09;99;71;54;77;;;;;
320.71;96;69;54;95;;;;;
321.30;96;69;54;95;;;;;
321.90;96;69;54;95;;;;;
322.50;96;69;54;95;;;;;
323.09;96;69;54;95;;;;;
323.72;98;74;59;98;;;;;
324.38;98;74;59;98;;;;;
325.07;98;74;59;98;;;;;
325.76;98;74;59;98;;;;;
326.41;98;74;59;98;;;;;
327.09;98;73;58;90;;;;;
327.76;98;73;58;90;;;;;
328.41;98;73;58;90;;;;;
329.06;98;73;58;90;;;;;
329.69;98;73;58;90;;;;;
330.32;98;72;58;93;;;;;
330.95;98;72;58;93;;;;;
331.01;;;;;;;"Custom2";;
331.58;98;72;58;93;;;;;
332.22;98;72;58;93;;;;;
332.85;98;72;58;93;;;;;
