mxamp,std,skew,kurtosis,aimean,lasimean,aistd,lasistd,hr,patmx,patpk,patft,sbp,dbp
1927.1881273688648,538.144567233011,0.02252946322944059,-1.2974790223612174,0.7567108168490859,0.0475,0.033187140542335625,0.0025000000000000022,72.07207207207207,0.275,0.33499999999999996,0.21666666666666665,107.89999999999999,81.2975
1927.1881273688648,566.9260685925491,0.09308362811553045,-1.3625025897689516,0.7525565999957133,0.055,0.0,0.0,68.18181818181819,0.26666666666666666,1.29,0.20666666666666667,107.81,80.745
1927.1881273688648,576.559502589703,0.302253738400885,-1.3115644297076157,0.7836170598222485,0.05,0.00568583469941758,0.0,65.57377049180327,0.26833333333333337,1.3425,0.20833333333333334,108.01749999999998,79.92
1857.453208484222,516.2407732334298,0.23632036196217188,-1.1688782969646667,0.7881493658352996,0.0475,0.0011535286863664784,0.0025000000000000022,68.57142857142857,0.27666666666666667,1.345,0.21666666666666667,104.59499999999998,79.71666666666665
1833.106311346722,506.28546704574535,0.0627706004191689,-1.2403684230891372,0.7599498432879381,0.0475,0.027045993860994988,0.0025000000000000022,73.17073170731707,0.2783333333333333,1.965,0.21666666666666667,105.65666666666668,79.02
1910.4291767401874,535.980218480665,-0.009079133800151214,-1.2492756585399474,0.7594257710963823,0.05,0.026521921669439175,0.0,71.8562874251497,0.2733333333333334,1.99,0.21166666666666667,106.27,79.35
1910.4291767401874,591.1916575749802,-0.05880467491963611,-1.4302441297008945,0.7941619941346816,0.0475,0.008214301368860089,0.0025000000000000022,65.93406593406593,0.2625,1.23,0.2,108.15000000000002,79.74
1878.4490123054115,578.2491763455596,0.14848686705586905,-1.3897253057483427,0.8105369534578412,0.045,0.0,0.0,68.18181818181819,0.27499999999999997,1.25,0.21166666666666667,108.27,80.375
1854.0774707744595,530.0906638023157,0.2861989125121085,-1.2261996943564906,0.787795708051357,0.045,0.022637087008739565,0.0,73.17073170731707,0.28,1.2025000000000001,0.21833333333333335,106.955,80.48499999999999
1841.0504806897543,508.74558759364817,0.300388110633209,-1.135419366133646,0.7668869571367396,0.0475,0.001728336094122207,0.0025000000000000022,73.39449541284404,0.27499999999999997,1.2925,0.21666666666666667,106.88000000000001,80.53000000000002
1926.8403899549862,546.7625075507576,0.21080517009275826,-1.171924855769364,0.792655628214235,0.05,0.024040334983373046,0.0,69.164265129683,0.26833333333333337,2.055,0.20833333333333334,104.4825,83.1875
1987.7482934188301,597.7884843937813,0.10454736154166291,-1.302025695826371,0.8380964074589197,0.0475,0.021400444261311657,0.0025000000000000022,63.6604774535809,0.26333333333333336,2.21,0.20166666666666666,108.32666666666667,81.46666666666668
1987.7482934188301,601.7217420636204,0.06584439415078065,-1.3659757435194513,0.8386343222653837,0.045,0.020862529454847567,0.0,61.855670103092784,0.2725,1.31,0.20750000000000002,107.72666666666667,82.66000000000001
1980.3568365982685,566.5085147711674,-0.07681056948531133,-1.3394795870523932,0.8192347703107354,0.045,0.0014629775001992473,0.0,68.57142857142857,0.2875,1.23,0.2225,104.27,82.07000000000001
1889.2949150476359,555.4677550293044,-0.07564591567104702,-1.3719916409388495,0.8046896840621025,0.045,0.01600806374883218,0.0,71.42857142857143,0.28500000000000003,1.175,0.2225,104.68,82.43666666666667
1942.5813183238859,576.2150947573558,0.01353982327755161,-1.4024048729168985,0.8188616380561229,0.05,0.0,0.0,67.22689075630251,0.27,1.225,0.20833333333333334,104.60333333333334,82.2925
1942.5813183238859,570.1174218823423,0.2961171481219047,-1.2839648388533191,0.8284088802956291,0.05,0.008511563107990838,0.0,68.76790830945558,0.27166666666666667,1.2625000000000002,0.21,108.63750000000002,84.23
1930.325814297812,570.1523979169359,0.3730255629229408,-1.197533653895562,0.8180837256217453,0.0475,0.0018135915658930024,0.0025000000000000022,68.76790830945558,0.27,1.33,0.20833333333333334,110.90500000000002,86.39999999999999
1920.375065761953,515.7796888584727,0.3483305262978814,-1.0233687132746423,0.8424540286416193,0.045,0.026183894585767142,0.0,67.60563380281691,0.27499999999999997,1.4075,0.21333333333333335,113.86333333333333,87.53333333333335
1920.375065761953,504.2433997482485,0.11502313065604056,-1.0970314408270474,0.8382030340775419,0.045,0.030434889149844546,0.0,69.76744186046511,0.27999999999999997,2.075,0.215,111.88666666666666,86.22000000000001
1676.720429954253,460.1860699947457,0.08909128349179955,-1.2244281578690128,0.7950025860467315,0.0475,0.012765558880965977,0.0025000000000000022,80.80808080808082,0.295,1.12,0.23166666666666666,109.73333333333335,86.4575
1594.6618809508277,447.4230379036727,0.07804548309671885,-1.2454865598050335,0.8593320471801947,0.04,0.0717210454387833,0.008164965809277263,83.04498269896195,0.28833333333333333,1.1775,0.22999999999999998,111.9375,88.03
1612.6794607925772,474.5084147886311,0.1329083965194333,-1.2452149571310065,0.6667468606915161,0.0625,0.2882127363958363,0.0325,82.75862068965517,0.2733333333333334,1.87,0.215,114.98750000000001,90.765
2207.694259680872,563.8722980879116,0.024669066815422757,-1.0723959995049,0.5361438014853137,0.0925,0.15760967718963376,0.0025000000000000022,67.98866855524079,0.265,2.085,0.205,119.00666666666666,91.81333333333333
2207.694259680872,630.6332219214191,0.027153310957639447,-1.3306743516696324,0.7812531040939218,0.0675,0.08749962541897438,0.0225,62.5,0.26,1.275,0.195,118.60666666666667,89.55000000000001
2207.694259680872,644.6627217894717,0.02344195218501724,-1.3839215951079444,0.8378468060668995,0.0475,0.03090592344599663,0.0025000000000000022,65.21739130434783,0.26,1.24,0.1975,117.15999999999998,87.11333333333334
1983.7956747936594,561.8153324968769,0.19055683997032946,-1.2729148024635728,0.7920584039531011,0.05,0.0,0.0,70.38123167155425,0.27666666666666667,1.215,0.21333333333333335,114.56,85.55
1868.2075227390574,496.79353019024825,0.2154704688599036,-1.142062346935274,0.68527787890774,0.052500000000000005,0.027142828817097175,0.0024999999999999988,75.0,0.28,1.1775,0.21666666666666667,111.17750000000001,83.125
1773.6502153173842,452.6671191834429,0.025844457274786743,-1.163915400009683,0.6842031879496964,0.052500000000000005,0.026068137859053653,0.0024999999999999988,78.68852459016394,0.27499999999999997,1.85,0.215,110.685,82.945
1773.6502153173842,473.37453853514467,0.08361367136471752,-1.2000795834473832,0.7741806958428219,0.05,0.06390937003407182,0.005000000000000001,80.35714285714285,0.2575,1.8,0.20124999999999998,112.305,86.94749999999999
1866.8044026702642,511.3821388684521,0.12824965830835372,-1.2893778942714245,0.839551837146037,0.04666666666666667,0.028031111619514507,0.0023570226039551605,73.84615384615384,0.24833333333333332,1.1675,0.19166666666666665,118.60749999999999,90.57000000000001
1866.8044026702642,529.3449408830328,0.3334692726863364,-1.2088289874789007,0.8057089405590312,0.05,0.000266170143409572,0.0,67.22689075630251,0.245,1.315,0.18666666666666668,119.9225,91.22749999999999
1866.8044026702642,514.6775958516012,0.33170885936411326,-1.1254117506226966,0.7793204431593421,0.05,0.026122327256279443,0.0,65.75342465753424,0.24666666666666667,1.3775,0.18833333333333332,119.58,89.75333333333333
1797.139803348743,473.80523997559726,0.178811992778172,-1.0945070316537844,0.7388684611396996,0.052500000000000005,0.01432965476336312,0.0024999999999999988,68.18181818181819,0.25333333333333335,2.08,0.19666666666666666,114.6525,88.52333333333333
1741.4700883842877,455.3201102850432,-0.06119799944827339,-1.1638834380971903,0.7182289344764266,0.055,0.006309871899910002,0.0,71.8562874251497,0.26333333333333336,1.995,0.20666666666666667,113.69,86.40333333333335
