"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
17.91;;;;;;;"Optimize Signal Quality";;
27.91;;;;;;;"Optimize Signal Quality";;
36.91;;;;;;;"Optimize Signal Quality";;
41.31;97;84;73;82;;;;;
42.03;97;84;73;82;;;;;
42.79;97;84;73;82;;;;;
43.56;97;84;73;82;;;;;
44.33;97;84;73;82;;;;;
45.10;95;84;76;79;;;;;
45.84;95;84;76;79;;;;;
46.59;95;84;76;79;;;;;
47.35;95;84;76;79;;;;;
48.09;95;84;76;79;;;;;
48.84;92;82;74;81;;;;;
49.50;92;82;74;81;;;;;
50.15;92;82;74;81;;;;;
50.85;92;82;74;81;;;;;
51.56;92;82;74;81;;;;;
52.27;94;85;77;84;;;;;
53.06;94;85;77;84;;;;;
53.87;94;85;77;84;;;;;
54.66;94;85;77;84;;;;;
55.40;94;85;77;84;;;;;
56.15;90;80;73;80;;;;;
56.85;90;80;73;80;;;;;
57.57;90;80;73;80;;;;;
58.30;90;80;73;80;;;;;
59.08;90;80;73;80;;;;;
59.91;90;81;72;78;;;;;
60.76;90;81;72;78;;;;;
61.61;90;81;72;78;;;;;
62.44;90;81;72;78;;;;;
63.21;90;81;72;78;;;;;
63.93;87;77;69;78;;;;;
64.62;87;77;69;78;;;;;
65.31;87;77;69;78;;;;;
66.05;87;77;69;78;;;;;
66.80;87;77;69;78;;;;;
67.52;88;79;70;82;;;;;
68.28;88;79;70;82;;;;;
68.99;88;79;70;82;;;;;
69.72;88;79;70;82;;;;;
70.50;88;79;70;82;;;;;
71.24;87;77;70;80;;;;;
72.01;87;77;70;80;;;;;
72.80;87;77;70;80;;;;;
73.60;87;77;70;80;;;;;
74.36;87;77;70;80;;;;;
75.09;82;73;65;79;;;;;
75.81;82;73;65;79;;;;;
76.52;82;73;65;79;;;;;
76.91;;;;;;;"Optimize Signal Quality";;
77.14;82;73;65;79;;;;;
77.78;82;73;65;79;;;;;
78.63;82;73;65;79;;;;;
79.53;82;73;65;79;;;;;
80.37;82;73;65;79;;;;;
81.22;82;73;65;79;;;;;
82.07;83;74;66;79;;;;;
82.83;89;78;67;76;;;;;
83.59;89;78;67;76;;;;;
84.39;89;78;67;76;;;;;
85.16;89;78;67;76;;;;;
85.94;89;78;67;76;;;;;
86.72;92;80;72;78;;;;;
87.46;92;80;72;78;;;;;
88.23;92;80;72;78;;;;;
89.07;92;80;72;78;;;;;
89.92;92;80;72;78;;;;;
90.76;94;82;73;73;;;;;
91.56;94;82;73;73;;;;;
92.40;94;82;73;73;;;;;
93.21;94;82;73;73;;;;;
93.98;94;82;73;73;;;;;
94.75;91;79;70;77;;;;;
95.46;91;79;70;77;;;;;
96.24;91;79;70;77;;;;;
97.00;91;79;70;77;;;;;
97.79;91;79;70;77;;;;;
98.53;92;80;72;78;;;;;
99.26;92;80;72;78;;;;;
100.00;92;80;72;78;;;;;
100.79;92;80;72;78;;;;;
101.58;92;80;72;78;;;;;
102.36;92;80;71;77;;;;;
103.15;92;80;71;77;;;;;
103.93;92;80;71;77;;;;;
104.71;92;80;71;77;;;;;
105.48;92;80;71;77;;;;;
106.21;89;75;66;79;;;;;
106.76;;;;;118;80;"external";;
106.91;;;;;;;"Optimize Signal Quality";;
107.70;89;75;66;79;;;;;
108.46;89;75;66;79;;;;;
109.22;89;75;66;79;;;;;
109.96;89;75;66;79;;;;;
110.68;89;75;66;81;;;;;
111.48;89;75;66;81;;;;;
112.28;89;75;66;81;;;;;
113.03;89;75;66;81;;;;;
113.77;89;75;66;81;;;;;
114.51;102;86;77;81;;;;;
115.24;102;86;77;81;;;;;
116.01;102;86;77;81;;;;;
116.79;102;86;77;81;;;;;
117.57;102;86;77;81;;;;;
118.34;105;89;80;78;;;;;
119.11;105;89;80;78;;;;;
119.34;;;;;;;"BPman";;
119.87;117;93;79;79;;;;;
120.63;117;93;79;79;;;;;
121.42;117;93;79;79;;;;;
122.19;117;93;79;79;;;;;
122.92;117;93;79;79;;;;;
123.62;114;90;78;81;;;;;
124.33;114;90;78;81;;;;;
125.03;114;90;78;81;;;;;
125.75;114;90;78;81;;;;;
126.51;114;90;78;81;;;;;
127.29;118;94;82;80;;;;;
128.05;118;94;82;80;;;;;
128.78;118;94;82;80;;;;;
129.51;118;94;82;80;;;;;
130.20;118;94;82;80;;;;;
130.93;116;93;81;84;;;;;
131.65;116;93;81;84;;;;;
132.47;116;93;81;84;;;;;
133.25;116;93;81;84;;;;;
134.02;116;93;81;84;;;;;
134.82;118;93;80;76;;;;;
135.62;118;93;80;76;;;;;
136.41;118;93;80;76;;;;;
137.23;118;93;80;76;;;;;
138.06;118;93;80;76;;;;;
138.83;118;92;79;75;;;;;
139.59;118;92;79;75;;;;;
140.35;118;92;79;75;;;;;
141.12;118;92;79;75;;;;;
141.91;118;92;79;75;;;;;
142.70;117;93;80;77;;;;;
143.49;117;93;80;77;;;;;
144.34;117;93;80;77;;;;;
145.18;117;93;80;77;;;;;
146.01;117;93;80;77;;;;;
146.78;115;90;77;75;;;;;
147.54;115;90;77;75;;;;;
147.91;;;;;;;"Optimize Signal Quality";;
148.27;115;90;77;75;;;;;
149.13;115;90;77;75;;;;;
149.86;115;90;77;75;;;;;
150.62;115;90;77;77;;;;;
151.41;115;90;77;77;;;;;
152.19;115;90;77;77;;;;;
152.97;115;90;77;77;;;;;
153.73;115;90;77;77;;;;;
154.55;110;88;73;77;;;;;
155.36;110;88;73;77;;;;;
156.20;110;88;73;77;;;;;
157.00;110;88;73;77;;;;;
157.75;110;88;73;77;;;;;
158.49;107;83;70;78;;;;;
159.24;107;83;70;78;;;;;
160.02;107;83;70;78;;;;;
160.79;107;83;70;78;;;;;
161.54;107;83;70;78;;;;;
162.30;108;86;72;79;;;;;
163.06;108;86;72;79;;;;;
163.85;108;86;72;79;;;;;
164.63;108;86;72;79;;;;;
165.42;108;86;72;79;;;;;
166.18;107;86;72;78;;;;;
166.89;107;86;72;78;;;;;
167.62;107;86;72;78;;;;;
168.32;107;86;72;78;;;;;
169.08;107;86;72;78;;;;;
169.83;113;93;79;80;;;;;
170.59;113;93;79;80;;;;;
171.38;113;93;79;80;;;;;
172.20;113;93;79;80;;;;;
173.00;113;93;79;80;;;;;
173.78;113;91;76;77;;;;;
174.53;113;91;76;77;;;;;
175.27;113;91;76;77;;;;;
176.03;113;91;76;77;;;;;
176.76;113;91;76;77;;;;;
177.45;112;89;75;82;;;;;
178.14;112;89;75;82;;;;;
178.86;112;89;75;82;;;;;
179.59;112;89;75;82;;;;;
180.30;112;89;75;82;;;;;
181.01;111;90;76;84;;;;;
181.70;111;90;76;84;;;;;
182.41;111;90;76;84;;;;;
183.12;111;90;76;84;;;;;
183.81;111;90;76;84;;;;;
184.53;109;87;72;85;;;;;
185.25;109;87;72;85;;;;;
185.97;109;87;72;85;;;;;
186.66;109;87;72;85;;;;;
187.31;109;87;72;85;;;;;
187.94;104;82;70;91;;;;;
188.52;104;82;70;91;;;;;
188.91;;;;;;;"Optimize Signal Quality";;
189.10;104;82;70;91;;;;;
189.73;104;82;70;91;;;;;
190.92;104;82;70;91;;;;;
191.69;104;82;70;74;;;;;
192.45;104;82;70;74;;;;;
193.21;104;82;70;74;;;;;
193.98;104;82;70;74;;;;;
194.73;104;83;70;74;;;;;
195.44;105;85;68;78;;;;;
196.13;105;85;68;78;;;;;
196.81;105;85;68;78;;;;;
197.48;105;85;68;78;;;;;
198.15;105;85;68;78;;;;;
198.82;110;87;72;87;;;;;
199.48;110;87;72;87;;;;;
200.15;110;87;72;87;;;;;
200.75;110;87;72;87;;;;;
201.36;110;87;72;87;;;;;
202.02;111;90;75;95;;;;;
202.64;111;90;75;95;;;;;
203.35;111;90;75;95;;;;;
204.02;111;90;75;95;;;;;
204.70;111;90;75;95;;;;;
205.41;112;90;75;88;;;;;
206.09;112;90;75;88;;;;;
206.81;112;90;75;88;;;;;
207.45;112;90;75;88;;;;;
208.13;112;90;75;88;;;;;
208.80;108;86;71;89;;;;;
209.49;108;86;71;89;;;;;
210.15;108;86;71;89;;;;;
210.83;108;86;71;89;;;;;
