"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
17.79;;;;;;;"Optimize Signal Quality";;
27.79;;;;;;;"Optimize Signal Quality";;
37.79;;;;;;;"Optimize Signal Quality";;
42.75;113;94;73;72;;;;;
43.53;113;94;73;72;;;;;
44.37;113;94;73;72;;;;;
45.28;113;94;73;72;;;;;
46.18;113;94;73;72;;;;;
47.06;110;86;72;68;;;;;
47.97;110;86;72;68;;;;;
48.89;110;86;72;68;;;;;
49.82;110;86;72;68;;;;;
50.76;110;86;72;68;;;;;
51.65;106;79;65;66;;;;;
52.51;106;79;65;66;;;;;
53.38;106;79;65;66;;;;;
54.22;106;79;65;66;;;;;
55.07;106;79;65;66;;;;;
55.93;102;79;66;70;;;;;
56.76;102;79;66;70;;;;;
57.54;102;79;66;70;;;;;
58.37;102;79;66;70;;;;;
59.21;102;79;66;70;;;;;
60.08;102;81;67;71;;;;;
61.02;102;81;67;71;;;;;
61.93;102;81;67;71;;;;;
62.82;102;81;67;71;;;;;
63.61;102;81;67;71;;;;;
64.42;100;78;65;72;;;;;
65.24;100;78;65;72;;;;;
66.08;100;78;65;72;;;;;
66.97;100;78;65;72;;;;;
67.87;100;78;65;72;;;;;
68.78;101;78;65;68;;;;;
69.61;101;78;65;68;;;;;
70.42;101;78;65;68;;;;;
71.24;101;78;65;68;;;;;
72.09;101;78;65;68;;;;;
73.00;102;79;65;70;;;;;
73.92;102;79;65;70;;;;;
74.86;102;79;65;70;;;;;
75.76;102;79;65;70;;;;;
76.62;102;79;65;70;;;;;
77.48;101;77;63;68;;;;;
78.37;101;77;63;68;;;;;
78.79;;;;;;;"Optimize Signal Quality";;
79.18;101;77;63;68;;;;;
79.98;101;77;63;68;;;;;
80.77;101;77;63;68;;;;;
81.62;101;77;63;72;;;;;
82.49;101;77;63;72;;;;;
83.38;101;77;63;72;;;;;
84.23;100;76;62;72;;;;;
85.11;100;76;62;72;;;;;
85.99;109;79;65;71;;;;;
86.88;109;79;65;71;;;;;
87.79;109;79;65;71;;;;;
88.71;109;79;65;71;;;;;
89.58;109;79;65;71;;;;;
90.46;109;77;64;68;;;;;
91.34;109;77;64;68;;;;;
92.22;109;77;64;68;;;;;
93.04;109;77;64;68;;;;;
93.84;109;77;64;68;;;;;
94.66;109;78;66;72;;;;;
95.50;109;78;66;72;;;;;
96.38;109;78;66;72;;;;;
97.28;109;78;66;72;;;;;
98.15;109;78;66;72;;;;;
98.96;107;77;65;71;;;;;
99.74;107;77;65;71;;;;;
100.53;107;77;65;71;;;;;
101.35;107;77;65;71;;;;;
102.20;107;77;65;71;;;;;
103.08;112;82;68;71;;;;;
103.97;112;82;68;71;;;;;
104.85;112;82;68;71;;;;;
105.68;112;82;68;71;;;;;
106.56;112;82;68;71;;;;;
107.48;110;79;65;68;;;;;
108.40;110;79;65;68;;;;;
109.33;110;79;65;68;;;;;
110.20;110;79;65;68;;;;;
110.99;110;79;65;68;;;;;
111.73;108;77;65;73;;;;;
112.47;108;77;65;73;;;;;
113.25;108;77;65;73;;;;;
114.05;108;77;65;73;;;;;
114.97;108;77;65;73;;;;;
115.91;111;79;65;68;;;;;
116.81;111;79;65;68;;;;;
117.72;111;79;65;68;;;;;
118.62;111;79;65;68;;;;;
119.43;111;79;65;68;;;;;
119.79;;;;;;;"Optimize Signal Quality";;
120.29;111;79;65;69;;;;;
121.12;111;79;65;69;;;;;
122.01;111;79;65;69;;;;;
122.87;111;79;65;69;;;;;
123.75;111;79;65;69;;;;;
124.64;111;79;65;68;;;;;
125.53;111;79;65;68;;;;;
126.35;108;76;63;68;;;;;
127.16;108;76;63;68;;;;;
127.97;108;76;63;68;;;;;
128.82;105;77;62;69;;;;;
129.69;105;77;62;69;;;;;
130.56;105;77;62;69;;;;;
131.43;105;77;62;69;;;;;
132.24;105;77;62;69;;;;;
133.04;102;74;61;72;;;;;
133.85;102;74;61;72;;;;;
134.69;102;74;61;72;;;;;
135.53;102;74;61;72;;;;;
136.32;102;74;61;72;;;;;
137.10;101;75;61;74;;;;;
137.84;101;75;61;74;;;;;
138.54;101;75;61;74;;;;;
139.26;101;75;61;74;;;;;
139.99;101;75;61;74;;;;;
140.76;100;73;60;80;;;;;
141.56;100;73;60;80;;;;;
142.38;100;73;60;80;;;;;
143.22;100;73;60;80;;;;;
144.04;100;73;60;80;;;;;
144.82;98;72;59;75;;;;;
145.60;98;72;59;75;;;;;
146.38;98;72;59;75;;;;;
147.18;98;72;59;75;;;;;
148.00;98;72;59;75;;;;;
148.87;100;76;62;73;;;;;
149.76;100;76;62;73;;;;;
150.61;100;76;62;73;;;;;
151.41;100;76;62;73;;;;;
152.24;100;76;62;73;;;;;
153.06;100;73;60;72;;;;;
153.87;100;73;60;72;;;;;
154.62;100;73;60;72;;;;;
155.35;100;73;60;72;;;;;
156.11;100;73;60;72;;;;;
156.85;100;74;61;79;;;;;
157.66;100;74;61;79;;;;;
158.46;100;74;61;79;;;;;
159.29;100;74;61;79;;;;;
160.10;100;74;61;79;;;;;
160.94;101;75;61;74;;;;;
161.77;101;75;61;74;;;;;
161.79;;;;;;;"Optimize Signal Quality";;
162.68;101;75;61;74;;;;;
163.53;101;75;61;74;;;;;
164.31;101;75;61;74;;;;;
165.09;101;75;61;75;;;;;
165.88;101;75;61;75;;;;;
166.69;101;75;61;75;;;;;
167.47;101;75;61;75;;;;;
168.32;101;75;61;75;;;;;
169.18;103;75;61;75;;;;;
169.97;103;75;61;75;;;;;
170.74;103;75;61;75;;;;;
171.52;103;75;61;75;;;;;
172.30;103;75;61;75;;;;;
173.13;107;77;63;75;;;;;
173.98;107;77;63;75;;;;;
174.83;107;77;63;75;;;;;
175.68;107;77;63;75;;;;;
176.56;107;77;63;75;;;;;
177.47;106;77;63;69;;;;;
178.39;106;77;63;69;;;;;
179.29;106;77;63;69;;;;;
180.18;106;77;63;69;;;;;
181.04;106;77;63;69;;;;;
181.81;101;71;59;71;;;;;
182.58;101;71;59;71;;;;;
183.36;101;71;59;71;;;;;
184.16;101;71;59;71;;;;;
184.93;101;71;59;71;;;;;
185.69;104;78;65;77;;;;;
186.45;104;78;65;77;;;;;
187.25;104;78;65;77;;;;;
188.11;104;78;65;77;;;;;
189.00;104;78;65;77;;;;;
189.91;105;78;63;69;;;;;
190.81;105;78;63;69;;;;;
191.64;105;78;63;69;;;;;
192.46;105;78;63;69;;;;;
193.26;105;78;63;69;;;;;
194.07;102;73;59;73;;;;;
194.87;102;73;59;73;;;;;
195.67;102;73;59;73;;;;;
196.48;102;73;59;73;;;;;
197.30;102;73;59;73;;;;;
198.08;101;73;60;75;;;;;
198.82;101;73;60;75;;;;;
199.59;101;73;60;75;;;;;
200.39;101;73;60;75;;;;;
201.23;101;73;60;75;;;;;
202.07;102;76;62;74;;;;;
202.89;102;76;62;74;;;;;
203.74;102;76;62;74;;;;;
204.61;102;76;62;74;;;;;
205.47;102;76;62;74;;;;;
206.28;100;73;60;72;;;;;
207.03;100;73;60;72;;;;;
207.75;100;73;60;72;;;;;
208.49;100;73;60;72;;;;;
209.24;100;73;60;72;;;;;
210.00;105;79;66;79;;;;;
210.75;105;79;66;79;;;;;
211.50;105;79;66;79;;;;;
212.28;105;79;66;79;;;;;
213.13;105;79;66;79;;;;;
214.01;105;78;63;72;;;;;
214.92;105;78;63;72;;;;;
215.78;105;78;63;72;;;;;
216.63;105;78;63;72;;;;;
217.51;105;78;63;72;;;;;
218.39;103;75;60;69;;;;;
219.23;103;75;60;69;;;;;
220.05;103;75;60;69;;;;;
220.90;103;75;60;69;;;;;
221.77;103;75;60;69;;;;;
222.66;103;76;62;69;;;;;
223.51;103;76;62;69;;;;;
224.31;103;76;62;69;;;;;
225.13;103;76;62;69;;;;;
225.99;103;76;62;69;;;;;
226.83;102;74;60;71;;;;;
227.68;102;74;60;71;;;;;
228.46;102;74;60;71;;;;;
229.23;102;74;60;71;;;;;
230.05;102;74;60;71;;;;;
230.90;100;74;60;73;;;;;
231.77;100;74;60;73;;;;;
232.54;100;74;60;73;;;;;
233.31;100;74;60;73;;;;;
234.08;100;74;60;73;;;;;
234.85;100;74;61;77;;;;;
235.60;100;74;61;77;;;;;
236.34;100;74;61;77;;;;;
237.11;100;74;61;77;;;;;
237.94;100;74;61;77;;;;;
238.81;103;79;64;73;;;;;
239.71;103;79;64;73;;;;;
240.63;103;79;64;73;;;;;
241.53;103;79;64;73;;;;;
242.35;103;79;64;73;;;;;
243.11;96;71;58;73;;;;;
243.84;96;71;58;73;;;;;
244.61;96;71;58;73;;;;;
245.37;96;71;58;73;;;;;
246.15;96;71;58;73;;;;;
246.40;;;;;141;91;"internal";;
246.89;99;74;60;78;;;;;
247.61;99;74;60;78;;;;;
248.32;99;74;60;78;;;;;
249.04;99;74;60;78;;;;;
249.77;99;74;60;78;;;;;
250.55;99;75;62;80;;;;;
251.38;99;75;62;80;;;;;
252.20;99;75;62;80;;;;;
253.00;99;75;62;80;;;;;
253.80;99;75;62;80;;;;;
254.63;97;72;58;74;;;;;
255.45;97;72;58;74;;;;;
256.28;97;72;58;74;;;;;
256.79;;;;;;;"Optimize Signal Quality";;
257.11;97;72;58;74;;;;;
257.93;97;72;58;74;;;;;
258.67;97;72;58;76;;;;;
259.45;97;72;58;76;;;;;
260.27;97;72;58;76;;;;;
261.14;97;72;58;76;;;;;
262.00;98;72;58;76;;;;;
262.86;109;78;63;75;;;;;
263.72;109;78;63;75;;;;;
264.59;109;78;63;75;;;;;
265.46;109;78;63;75;;;;;
266.33;109;78;63;75;;;;;
267.21;122;82;68;69;;;;;
268.08;122;82;68;69;;;;;
268.91;122;82;68;69;;;;;
269.07;;;;;;;"NBPman";;
269.75;142;105;92;71;;;;;
270.62;142;105;92;71;;;;;
271.51;142;105;92;71;;;;;
272.39;142;105;92;71;;;;;
273.29;142;105;92;71;;;;;
274.19;140;106;94;68;;;;;
275.09;140;106;94;68;;;;;
275.98;140;106;94;68;;;;;
276.89;140;106;94;68;;;;;
277.75;140;106;94;68;;;;;
278.62;135;105;94;68;;;;;
279.50;135;105;94;68;;;;;
280.39;135;105;94;68;;;;;
281.23;135;105;94;68;;;;;
282.06;135;105;94;68;;;;;
282.90;136;109;97;71;;;;;
283.76;136;109;97;71;;;;;
284.64;136;109;97;71;;;;;
285.54;136;109;97;71;;;;;
286.39;136;109;97;71;;;;;
287.24;135;108;97;70;;;;;
288.11;135;108;97;70;;;;;
288.96;135;108;97;70;;;;;
289.82;135;108;97;70;;;;;
290.65;135;108;97;70;;;;;
291.49;135;108;97;71;;;;;
292.35;135;108;97;71;;;;;
293.24;135;108;97;71;;;;;
294.15;135;108;97;71;;;;;
295.00;135;108;97;71;;;;;
295.86;136;109;98;70;;;;;
296.74;136;109;98;70;;;;;
297.63;136;109;98;70;;;;;
297.79;;;;;;;"Optimize Signal Quality";;
298.51;136;109;98;70;;;;;
299.32;136;109;98;70;;;;;
300.11;136;109;98;72;;;;;
300.94;136;109;98;72;;;;;
301.82;136;109;98;72;;;;;
302.75;135;108;97;72;;;;;
303.72;135;108;97;72;;;;;
304.71;127;105;92;67;;;;;
305.73;127;105;92;67;;;;;
306.71;127;105;92;67;;;;;
307.66;127;105;92;67;;;;;
308.54;127;105;92;67;;;;;
309.41;121;96;84;66;;;;;
310.26;121;96;84;66;;;;;
311.05;121;96;84;66;;;;;
311.80;121;96;84;66;;;;;
312.57;121;96;84;66;;;;;
313.40;124;102;90;74;;;;;
314.27;124;102;90;74;;;;;
315.10;124;102;90;74;;;;;
315.87;124;102;90;74;;;;;
316.38;;;;;;;"Custom1";;
316.65;124;102;90;74;;;;;
317.48;124;102;89;74;;;;;
318.33;124;102;89;74;;;;;
319.20;124;102;89;74;;;;;
320.02;124;102;89;74;;;;;
320.78;124;102;89;74;;;;;
321.54;123;101;88;76;;;;;
322.33;123;101;88;76;;;;;
323.15;123;101;88;76;;;;;
324.03;123;101;88;76;;;;;
324.90;123;101;88;76;;;;;
325.71;124;102;90;72;;;;;
326.51;124;102;90;72;;;;;
327.34;124;102;90;72;;;;;
328.19;124;102;90;72;;;;;
329.05;124;102;90;72;;;;;
329.88;124;102;89;72;;;;;
330.66;124;102;89;72;;;;;
331.43;124;102;89;72;;;;;
332.19;124;102;89;72;;;;;
332.95;124;102;89;72;;;;;
333.68;127;108;95;79;;;;;
334.44;127;108;95;79;;;;;
335.21;127;108;95;79;;;;;
335.99;127;108;95;79;;;;;
336.80;127;108;95;79;;;;;
337.60;127;105;92;76;;;;;
338.35;127;105;92;76;;;"Optimize Signal Quality";;
339.08;127;105;92;76;;;;;
339.78;127;105;92;76;;;;;
340.49;127;105;92;76;;;;;
341.26;127;105;92;80;;;;;
342.08;127;105;92;80;;;;;
342.89;125;104;92;80;;;;;
343.74;125;104;92;80;;;;;
344.58;125;104;92;80;;;;;
345.36;127;103;91;76;;;;;
346.07;127;103;91;76;;;;;
346.75;127;103;91;76;;;;;
347.43;127;103;91;76;;;;;
348.12;127;103;91;76;;;;;
348.88;136;111;98;83;;;;;
349.72;136;111;98;83;;;;;
