"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
105.62;123;88;68;94;;;;;
106.21;123;88;68;94;;;;;
106.80;120;88;69;101;;;;;
107.42;120;88;69;101;;;;;
108.03;120;88;69;101;;;;;
108.69;120;88;69;101;;;;;
109.34;120;88;69;101;;;;;
109.97;114;85;68;94;;;;;
110.63;114;85;68;94;;;;;
111.27;114;85;68;94;;;;;
112.09;114;85;68;94;;;;;
112.76;114;85;68;94;;;;;
113.74;70;56;46;76;;;;;
114.25;70;56;46;76;;;;;
114.87;70;56;46;76;;;;;
115.38;70;56;46;76;;;;;
115.98;70;56;46;76;;;;;
116.49;66;53;43;104;;;;;
117.07;66;53;43;104;;;;;
117.66;66;53;43;104;;;;;
118.26;66;53;43;104;;;;;
118.87;66;53;43;104;;;;;
119.46;74;62;55;101;;;;;
120.04;74;62;55;101;;;;;
120.62;74;62;55;101;;;;;
121.21;74;62;55;101;;;;;
121.82;74;62;55;101;;;;;
122.45;74;62;55;99;;;;;
123.07;74;62;55;99;;;;;
123.42;;;;;;;"Custom1";;
123.68;74;62;55;99;;;;;
124.27;74;62;55;99;;;;;
124.84;74;62;55;99;;;;;
125.40;73;60;53;103;;;;;
125.96;73;60;53;103;;;;;
126.53;73;60;53;103;;;;;
127.09;73;60;53;103;;;;;
127.68;73;60;53;103;;;;;
128.29;77;65;57;103;;;;;
128.88;77;65;57;103;;;;;
129.46;77;65;57;103;;;;;
130.05;77;65;57;103;;;;;
130.63;77;65;57;103;;;;;
131.22;69;54;48;103;;;;;
131.80;69;54;48;103;;;;;
132.40;69;54;48;103;;;;;
133.01;69;54;48;103;;;;;
133.63;69;54;48;103;;;;;
134.29;70;57;49;95;;;;;
134.96;70;57;49;95;;;;;
135.65;70;57;49;95;;;;;
136.30;70;57;49;95;;;;;
136.95;70;57;49;95;;;;;
137.59;71;60;54;93;;;;;
138.18;71;60;54;93;;;;;
138.78;71;60;54;93;;;;;
145.38;63;63;63;-0;;;;;
147.54;81;71;61;127;;;;;
148.17;81;71;61;127;;;;;
149.07;81;71;61;127;;;;;
149.71;81;71;61;127;;;;;
150.56;81;71;61;127;;;;;
151.41;81;68;58;78;;;;;
152.28;81;68;58;78;;;;;
153.19;81;68;58;78;;;;;
153.76;;;;;;;"Custom1";;
154.09;81;68;58;78;;;;;
154.46;81;68;58;78;;;;;
154.99;81;68;58;78;;;;;
