"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
22.16;;;;;;;"Optimize Signal Quality";;
32.16;;;;;;;"Optimize Signal Quality";;
42.16;;;;;;;"Optimize Signal Quality";;
46.85;119;93;82;67;;;;;
47.55;119;93;82;67;;;;;
48.24;119;93;82;67;;;;;
48.90;119;93;82;67;;;;;
49.56;119;93;82;67;;;;;
50.18;112;88;78;81;;;;;
50.78;112;88;78;81;;;;;
51.36;112;88;78;81;;;;;
51.94;112;88;78;81;;;;;
52.52;112;88;78;81;;;;;
53.13;115;92;82;99;;;;;
53.75;115;92;82;99;;;;;
54.38;115;92;82;99;;;;;
55.02;115;92;82;99;;;;;
55.63;115;92;82;99;;;;;
56.23;117;92;82;98;;;;;
56.84;117;92;82;98;;;;;
57.48;117;92;82;98;;;;;
58.15;117;92;82;98;;;;;
58.83;117;92;82;98;;;;;
59.51;117;90;79;90;;;;;
60.14;117;90;79;90;;;;;
60.74;117;90;79;90;;;;;
61.32;117;90;79;90;;;;;
61.89;117;90;79;90;;;;;
62.46;113;87;76;102;;;;;
63.04;113;87;76;102;;;;;
63.66;113;87;76;102;;;;;
64.33;113;87;76;102;;;;;
65.04;113;87;76;102;;;;;
65.77;117;89;77;88;;;;;
66.49;117;89;77;88;;;;;
67.17;117;89;77;88;;;;;
67.80;117;89;77;88;;;;;
68.42;117;89;77;88;;;;;
69.02;103;79;69;95;;;;;
69.61;103;79;69;95;;;;;
70.19;103;79;69;95;;;;;
70.76;103;79;69;95;;;;;
71.33;103;79;69;95;;;;;
71.94;111;86;74;101;;;;;
72.59;111;86;74;101;;;;;
73.28;111;86;74;101;;;;;
73.97;111;86;74;101;;;;;
74.65;111;86;74;101;;;;;
75.32;109;84;73;90;;;;;
75.98;109;84;73;90;;;;;
76.52;;;;;113;89;"internal";;
76.63;109;84;73;90;;;;;
77.30;109;84;73;90;;;;;
77.89;109;84;73;90;;;;;
78.49;103;80;70;96;;;;;
79.09;103;80;70;96;;;;;
79.69;103;80;70;96;;;;;
80.30;103;80;70;96;;;;;
81.00;103;80;70;96;;;;;
81.76;109;88;77;88;;;;;
82.53;109;88;77;88;;;;;
83.23;109;88;77;88;;;;;
83.89;109;88;77;88;;;;;
84.56;109;88;77;88;;;;;
85.22;103;82;73;89;;;;;
85.87;103;82;73;89;;;;;
86.50;103;82;73;89;;;;;
87.11;103;82;73;89;;;;;
87.16;;;;;;;"Optimize Signal Quality";;
87.74;103;82;73;89;;;;;
88.30;103;82;73;97;;;;;
89.42;103;82;73;97;;;;;
90.67;103;82;73;97;;;;;
92.16;103;82;73;97;;;;;
93.49;100;80;71;97;;;;;
94.11;96;74;63;91;;;;;
94.71;96;74;63;91;;;;;
95.29;96;74;63;91;;;;;
95.86;96;74;63;91;;;;;
96.44;96;74;63;91;;;;;
97.03;104;76;63;101;;;;;
97.65;104;76;63;101;;;;;
98.30;104;76;63;101;;;;;
98.95;104;76;63;101;;;;;
99.62;104;76;63;101;;;;;
100.29;103;75;63;92;;;;;
100.57;;;;;;;"NBPcal";;
100.95;111;95;88;91;;;;;
101.58;111;95;88;91;;;;;
102.19;111;95;88;91;;;;;
102.79;111;95;88;91;;;;;
103.37;111;95;88;91;;;;;
103.94;103;88;82;101;;;;;
104.50;103;88;82;101;;;;;
105.05;103;88;82;101;;;;;
105.61;103;88;82;101;;;;;
106.18;103;88;82;101;;;;;
106.80;115;100;92;102;;;;;
107.44;115;100;92;102;;;;;
108.20;115;100;92;102;;;;;
108.95;115;100;92;102;;;;;
109.69;115;100;92;102;;;;;
110.37;113;98;90;86;;;;;
110.98;113;98;90;86;;;;;
111.59;113;98;90;86;;;;;
112.20;113;98;90;86;;;;;
112.81;113;98;90;86;;;;;
113.40;112;98;93;98;;;;;
113.98;112;98;93;98;;;;;
114.55;112;98;93;98;;;;;
115.14;112;98;93;98;;;;;
115.72;112;98;93;98;;;;;
116.29;112;98;93;98;;;;;
116.85;101;86;80;105;;;;;
117.40;101;86;80;105;;;;;
117.98;101;86;80;105;;;;;
118.54;101;86;80;105;;;;;
119.09;101;86;80;105;;;;;
119.65;93;80;72;107;;;;;
120.21;93;80;72;107;;;;;
120.78;93;80;72;107;;;;;
121.36;93;80;72;107;;;;;
121.95;93;80;72;107;;;;;
122.53;91;78;72;104;;;;;
123.09;91;78;72;104;;;;;
123.64;91;78;72;104;;;;;
124.19;91;78;72;104;;;;;
124.75;91;78;72;104;;;;;
125.30;90;78;71;107;;;;;
125.86;90;78;71;107;;;;;
126.41;90;78;71;107;;;;;
126.94;90;78;71;107;;;;;
127.47;90;78;71;107;;;;;
128.02;92;82;75;111;;;;;
128.59;92;82;75;111;;;;;
129.25;92;82;75;111;;;;;
129.99;92;82;75;111;;;;;
130.81;92;82;75;111;;;;;
131.54;96;84;77;83;;;;;
132.23;96;84;77;83;;;;;
132.91;96;84;77;83;;;;;
133.55;96;84;77;83;;;;;
134.20;96;84;77;83;;;;;
134.82;91;78;71;92;;;;;
135.44;91;78;71;92;;;;;
136.02;91;78;71;92;;;;;
136.61;91;78;71;92;;;;;
137.15;91;78;71;92;;;;;
137.77;95;83;74;103;;;;;
138.35;95;83;74;103;;;;;
138.96;95;83;74;103;;;;;
139.58;95;83;74;103;;;;;
140.18;95;83;74;103;;;;;
140.83;98;88;82;97;;;;;
141.48;98;88;82;97;;;;;
142.16;98;88;82;97;;;;;
142.84;98;88;82;97;;;;;
143.50;98;88;82;97;;;;;
144.09;96;86;79;94;;;;;
144.69;96;86;79;94;;;"Optimize Signal Quality";;
145.34;96;86;79;94;;;;;
146.50;96;86;79;94;;;;;
147.62;96;86;79;94;;;;;
148.72;96;86;79;60;;;;;
149.30;96;86;79;60;;;;;
149.62;96;84;77;60;;;;;
149.96;96;84;77;60;;;;;
150.75;96;84;77;60;;;;;
151.50;97;89;84;64;;;;;
152.20;97;89;84;64;;;;;
152.91;97;89;84;64;;;;;
153.62;97;89;84;64;;;;;
154.26;97;89;84;64;;;;;
154.91;89;82;77;84;;;;;
155.58;89;82;77;84;;;;;
156.24;89;82;77;84;;;;;
156.85;89;82;77;84;;;;;
157.49;89;82;77;84;;;;;
158.10;83;75;70;94;;;;;
158.70;83;75;70;94;;;;;
159.28;83;75;70;94;;;;;
159.83;83;75;70;94;;;;;
160.42;83;75;70;94;;;;;
161.00;83;75;71;103;;;;;
161.58;83;75;71;103;;;;;
162.24;83;75;71;103;;;;;
162.87;83;75;71;103;;;;;
163.60;83;75;71;103;;;;;
164.37;88;80;75;86;;;;;
165.10;88;80;75;86;;;;;
165.79;88;80;75;86;;;;;
166.42;88;80;75;86;;;;;
167.04;88;80;75;86;;;;;
167.65;83;75;70;94;;;;;
168.23;83;75;70;94;;;;;
168.79;83;75;70;94;;;;;
169.36;83;75;70;94;;;;;
169.92;83;75;70;94;;;;;
169.97;;;;;;;"Custom1";;
170.52;89;82;77;103;;;;;
171.12;89;82;77;103;;;;;
171.76;89;82;77;103;;;;;
172.44;89;82;77;103;;;;;
173.17;89;82;77;103;;;;;
173.88;94;86;80;87;;;;;
174.54;94;86;80;87;;;;;
175.16;94;86;80;87;;;;;
175.77;94;86;80;87;;;;;
176.39;94;86;80;87;;;;;
177.01;91;83;77;97;;;;;
177.62;91;83;77;97;;;;;
178.24;91;83;77;97;;;;;
178.89;91;83;77;97;;;;;
179.48;91;83;77;97;;;;;
180.06;88;79;74;100;;;;;
180.62;88;79;74;100;;;;;
181.19;88;79;74;100;;;;;
181.77;88;79;74;100;;;;;
182.37;88;79;74;100;;;;;
183.01;95;86;80;99;;;;;
183.72;95;86;80;99;;;;;
184.42;95;86;80;99;;;;;
185.13;95;86;80;99;;;;;
185.78;95;86;80;99;;;"Optimize Signal Quality";;
186.48;95;86;80;92;;;;;
187.12;95;86;80;92;;;;;
187.74;95;86;80;92;;;;;
188.91;95;86;80;92;;;;;
190.08;95;86;80;92;;;;;
190.71;95;86;80;72;;;;;
191.30;94;85;79;72;;;;;
191.93;94;85;79;72;;;;;
192.54;94;85;79;72;;;;;
193.13;94;85;79;72;;;;;
193.72;102;92;85;82;;;;;
194.35;102;92;85;82;;;;;
195.00;102;92;85;82;;;;;
195.69;102;92;85;82;;;;;
196.38;102;92;85;82;;;;;
197.06;96;86;79;88;;;;;
197.68;96;86;79;88;;;;;
198.26;96;86;79;88;;;;;
198.82;96;86;79;88;;;;;
199.36;96;86;79;88;;;;;
199.91;86;77;70;106;;;;;
200.46;86;77;70;106;;;;;
201.03;86;77;70;106;;;;;
201.63;86;77;70;106;;;;;
202.33;86;77;70;106;;;;;
203.04;93;84;77;91;;;;;
203.74;93;84;77;91;;;;;
204.40;93;84;77;91;;;;;
205.00;93;84;77;91;;;;;
205.57;93;84;77;91;;;;;
206.12;85;75;70;101;;;;;
206.65;85;75;70;101;;;;;
207.19;85;75;70;101;;;;;
207.74;85;75;70;101;;;;;
208.33;85;75;70;101;;;;;
208.97;91;82;76;102;;;;;
209.65;91;82;76;102;;;;;
210.35;91;82;76;102;;;;;
211.05;91;82;76;102;;;;;
211.73;91;82;76;102;;;;;
212.31;87;77;71;92;;;;;
212.90;87;77;71;92;;;;;
213.45;87;77;71;92;;;;;
213.98;87;77;71;92;;;;;
214.51;87;77;71;92;;;;;
215.04;86;78;71;109;;;;;
215.60;86;78;71;109;;;;;
216.21;86;78;71;109;;;;;
216.86;86;78;71;109;;;;;
217.56;86;78;71;109;;;;;
218.28;94;84;78;90;;;;;
218.99;94;84;78;90;;;;;
219.66;94;84;78;90;;;;;
220.29;94;84;78;90;;;;;
220.89;94;84;78;90;;;;;
221.45;83;73;67;99;;;;;
221.99;83;73;67;99;;;;;
222.52;83;73;67;99;;;;;
223.03;83;73;67;99;;;;;
223.60;83;73;67;99;;;;;
224.17;89;81;74;107;;;;;
224.82;89;81;74;107;;;;;
225.55;89;81;74;107;;;;;
226.32;89;81;74;107;;;;;
227.06;89;81;74;107;;;;;
227.16;;;;;;;"Optimize Signal Quality";;
227.76;89;81;74;92;;;;;
228.42;89;81;74;92;;;;;
229.59;89;81;74;92;;;;;
230.66;89;81;74;92;;;;;
231.73;89;81;74;92;;;;;
232.90;94;83;77;73;;;;;
233.60;94;83;77;73;;;;;
234.36;94;83;77;73;;;;;
235.10;94;83;77;73;;;;;
235.82;94;83;77;73;;;;;
236.45;87;77;71;83;;;;;
237.04;87;77;71;83;;;;;
237.62;87;77;71;83;;;;;
238.16;87;77;71;83;;;;;
238.73;87;77;71;83;;;;;
239.29;85;76;70;103;;;;;
239.89;85;76;70;103;;;;;
240.51;85;76;70;103;;;;;
241.16;85;76;70;103;;;;;
241.82;85;76;70;103;;;;;
242.45;86;76;69;94;;;;;
243.09;86;76;69;94;;;;;
243.70;86;76;69;94;;;;;
244.30;86;76;69;94;;;;;
244.89;86;76;69;94;;;;;
245.47;77;68;62;100;;;;;
246.04;77;68;62;100;;;;;
246.60;77;68;62;100;;;;;
247.16;77;68;62;100;;;;;
247.71;77;68;62;100;;;;;
248.30;85;77;71;104;;;;;
248.94;85;77;71;104;;;;;
249.59;85;77;71;104;;;;;
250.28;85;77;71;104;;;;;
250.99;85;77;71;104;;;;;
251.69;90;81;75;88;;;;;
252.40;90;81;75;88;;;;;
253.04;90;81;75;88;;;;;
253.65;90;81;75;88;;;;;
254.27;90;81;75;88;;;;;
254.87;85;76;70;97;;;;;
255.47;85;76;70;97;;;;;
256.10;85;76;70;97;;;;;
256.70;85;76;70;97;;;;;
257.31;85;76;70;97;;;;;
257.93;86;76;71;98;;;;;
258.52;86;76;71;98;;;;;
259.12;86;76;71;98;;;;;
259.69;86;76;71;98;;;;;
260.22;;;;;;;"Custom1";;
260.27;86;76;71;98;;;;;
260.84;84;74;69;103;;;;;
261.40;84;74;69;103;;;;;
261.97;84;74;69;103;;;;;
262.55;84;74;69;103;;;;;
