"Time [s]";"Pressure [mmHg]";
0.00;0.00;
0.01;0.00;
0.02;0.00;
0.03;0.00;
0.04;0.00;
0.05;0.00;
0.06;0.00;
0.07;0.00;
0.08;0.00;
0.09;0.00;
0.10;0.00;
0.11;0.00;
0.12;0.00;
0.13;0.00;
0.14;0.00;
0.15;0.00;
0.16;0.00;
0.17;0.00;
0.18;0.00;
0.19;0.00;
0.20;0.00;
0.21;0.00;
0.22;0.00;
0.23;0.00;
0.24;0.00;
0.25;0.00;
0.26;0.00;
0.27;0.00;
0.28;0.00;
0.29;0.00;
0.30;0.00;
0.31;0.00;
0.32;0.00;
0.33;0.00;
0.34;0.00;
0.35;0.00;
0.36;0.00;
0.37;0.00;
0.38;0.00;
0.39;0.00;
0.40;0.00;
0.41;0.00;
0.42;0.00;
0.43;0.00;
0.44;0.00;
0.45;0.00;
0.46;0.00;
0.47;0.00;
0.48;0.00;
0.49;0.00;
0.50;0.00;
0.51;0.00;
0.52;0.00;
0.53;0.00;
0.54;0.00;
0.55;0.00;
0.56;0.00;
0.57;0.00;
0.58;0.00;
0.59;0.00;
0.60;0.00;
0.61;0.00;
0.62;0.00;
0.63;0.00;
0.64;0.00;
0.65;0.00;
0.66;0.00;
0.67;0.00;
0.68;0.00;
0.69;0.00;
0.70;0.00;
0.71;0.00;
0.72;0.00;
0.73;0.00;
0.74;0.00;
0.75;0.00;
0.76;0.00;
0.77;0.00;
0.78;0.00;
0.79;0.00;
0.80;0.00;
0.81;0.00;
0.82;0.00;
0.83;0.00;
0.84;0.00;
0.85;0.00;
0.86;0.00;
0.87;0.00;
0.88;0.00;
0.89;0.00;
0.90;0.00;
0.91;0.00;
0.92;0.00;
0.93;0.00;
0.94;0.00;
0.95;0.00;
0.96;0.00;
0.97;0.00;
0.98;0.00;
0.99;0.00;
1.00;0.00;
1.01;0.00;
1.02;0.00;
1.03;0.00;
1.04;0.00;
1.05;0.00;
1.06;0.45;
1.07;1.11;
1.08;1.94;
1.09;2.75;
1.10;3.52;
1.11;4.33;
1.12;5.19;
1.13;6.02;
1.14;7.06;
1.15;7.94;
1.16;8.97;
1.17;9.94;
1.18;11.03;
1.19;12.14;
1.20;13.30;
1.21;14.11;
1.22;15.17;
1.23;16.34;
1.24;17.22;
1.25;18.06;
1.26;19.12;
1.27;20.00;
1.28;21.19;
1.29;22.02;
1.30;23.03;
1.31;23.80;
1.32;24.52;
1.33;25.31;
1.34;26.12;
1.35;27.08;
1.36;27.50;
1.37;28.17;
1.38;29.14;
1.39;30.27;
1.40;31.03;
1.41;32.00;
1.42;32.88;
1.43;33.52;
1.44;34.53;
1.45;35.41;
1.46;36.55;
1.47;37.56;
1.48;38.47;
1.49;39.64;
1.50;40.61;
1.51;41.41;
1.52;42.27;
1.53;43.14;
1.54;44.11;
1.55;45.08;
1.56;45.94;
1.57;47.06;
1.58;47.92;
1.59;48.86;
1.60;49.48;
1.61;50.19;
1.62;50.33;
1.63;51.36;
1.64;52.39;
1.65;53.55;
1.66;54.44;
1.67;55.31;
1.68;55.73;
1.69;57.06;
1.70;58.27;
1.71;59.39;
1.72;60.36;
1.73;61.48;
1.74;62.45;
1.75;63.39;
1.76;64.64;
1.77;65.42;
1.78;66.38;
1.79;67.39;
1.80;63.08;
1.81;56.48;
1.82;51.67;
1.83;48.06;
1.84;45.14;
1.85;42.70;
1.86;40.64;
1.87;38.67;
1.88;37.02;
1.89;35.72;
1.90;34.33;
1.91;33.14;
1.92;31.98;
1.93;31.05;
1.94;30.12;
1.95;29.22;
1.96;28.52;
1.97;27.78;
1.98;27.03;
1.99;26.30;
2.00;25.75;
2.01;25.33;
2.02;24.75;
2.03;24.11;
2.04;23.59;
2.05;23.12;
2.06;22.61;
2.07;22.17;
2.08;21.81;
2.09;21.28;
2.10;20.98;
2.11;20.38;
2.12;20.06;
2.13;19.70;
2.14;19.41;
2.15;18.95;
2.16;18.69;
2.17;18.22;
2.18;18.02;
2.19;17.58;
2.20;17.41;
2.21;17.02;
2.22;16.89;
2.23;16.55;
2.24;16.22;
2.25;15.92;
2.26;15.58;
2.27;15.36;
2.28;15.06;
2.29;14.81;
2.30;14.50;
2.31;14.36;
2.32;14.06;
2.33;13.80;
2.34;13.61;
2.35;13.33;
2.36;13.14;
2.37;12.81;
2.38;12.70;
2.39;12.59;
2.40;12.39;
2.41;12.14;
2.42;11.89;
2.43;11.62;
2.44;11.44;
2.45;11.36;
2.46;11.14;
2.47;10.94;
2.48;10.81;
2.49;10.70;
2.50;10.42;
2.51;10.11;
2.52;10.05;
2.53;9.92;
2.54;9.73;
2.55;9.59;
2.56;9.31;
2.57;9.34;
2.58;9.06;
2.59;8.78;
2.60;8.69;
2.61;8.62;
2.62;8.44;
2.63;8.36;
2.64;8.03;
2.65;8.05;
2.66;7.86;
2.67;7.67;
2.68;7.61;
2.69;7.64;
2.70;7.61;
2.71;7.47;
2.72;7.34;
2.73;7.20;
2.74;6.92;
2.75;6.94;
2.76;6.62;
2.77;6.62;
2.78;6.41;
2.79;6.38;
2.80;6.27;
2.81;6.14;
2.82;5.95;
2.83;5.81;
2.84;5.81;
2.85;5.81;
2.86;5.59;
2.87;5.41;
2.88;5.55;
2.89;5.23;
2.90;5.11;
2.91;5.03;
2.92;4.97;
2.93;4.89;
2.94;4.88;
2.95;4.77;
2.96;4.58;
2.97;4.42;
2.98;4.38;
2.99;4.36;
3.00;4.27;
3.01;4.39;
3.02;4.05;
3.03;3.86;
3.04;3.97;
3.05;3.91;
3.06;3.73;
3.07;3.73;
3.08;3.64;
3.09;3.70;
3.10;3.55;
3.11;3.42;
3.12;3.42;
3.13;3.30;
3.14;3.14;
3.15;3.12;
3.16;2.97;
3.17;3.02;
3.18;2.88;
3.19;2.89;
3.20;2.77;
3.21;2.77;
3.22;2.80;
3.23;2.47;
3.24;2.52;
3.25;2.42;
3.26;2.55;
3.27;2.38;
3.28;2.17;
3.29;2.33;
3.30;2.25;
3.31;1.97;
3.32;2.05;
3.33;1.97;
3.34;1.84;
3.35;1.77;
3.36;1.78;
3.37;1.59;
3.38;0.88;
3.39;0.31;
3.40;0.00;
3.41;0.00;
3.42;0.00;
3.43;0.00;
3.44;0.00;
3.45;0.00;
3.46;0.00;
3.47;0.00;
3.48;0.00;
3.49;0.00;
3.50;0.00;
3.51;0.00;
3.52;0.00;
3.53;0.00;
3.54;0.00;
3.55;0.00;
3.56;0.00;
3.57;0.00;
3.58;0.00;
3.59;0.00;
3.60;0.00;
3.61;0.00;
3.62;0.00;
3.63;0.00;
3.64;0.00;
3.65;0.00;
3.66;0.00;
3.67;0.00;
3.68;0.00;
3.69;0.00;
3.70;0.00;
3.71;0.00;
3.72;0.00;
3.73;0.00;
3.74;0.00;
3.75;0.00;
3.76;0.00;
3.77;0.00;
3.78;0.00;
3.79;0.00;
3.80;0.00;
3.81;0.00;
3.82;0.00;
3.83;0.00;
3.84;0.00;
3.85;0.00;
3.86;0.00;
3.87;0.00;
3.88;0.00;
3.89;0.00;
3.90;0.00;
3.91;0.00;
3.92;0.00;
3.93;0.00;
3.94;0.00;
3.95;0.00;
3.96;0.00;
3.97;0.00;
3.98;0.00;
3.99;0.00;
4.00;0.00;
