"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
13.33;;;;;;;"Changed Finger";;
29.58;;;;;;;"Optimize Signal Quality";;
41.58;;;;;;;"Optimize Signal Quality";;
52.58;;;;;;;"Optimize Signal Quality";;
58.31;116;87;69;66;;;;;
59.24;116;87;69;66;;;;;
60.18;116;87;69;66;;;;;
61.02;116;87;69;66;;;;;
61.85;116;87;69;66;;;;;
62.73;118;88;73;69;;;;;
63.68;118;88;73;69;;;;;
64.65;118;88;73;69;;;;;
65.62;118;88;73;69;;;;;
66.48;118;88;73;69;;;;;
67.32;116;85;71;68;;;;;
68.18;116;85;71;68;;;;;
69.07;116;85;71;68;;;;;
70.00;116;85;71;68;;;;;
70.98;116;85;71;68;;;;;
71.90;116;86;72;65;;;;;
72.79;116;86;72;65;;;;;
73.71;116;86;72;65;;;;;
74.66;116;86;72;65;;;;;
75.62;116;86;72;65;;;;;
76.57;115;85;71;64;;;;;
77.47;115;85;71;64;;;;;
78.32;115;85;71;64;;;;;
79.13;115;85;71;64;;;;;
79.91;115;85;71;64;;;;;
80.69;113;85;71;74;;;;;
81.46;113;85;71;74;;;;;
82.27;113;85;71;74;;;;;
83.07;113;85;71;74;;;;;
83.88;113;85;71;74;;;;;
84.77;116;87;73;72;;;;;
85.73;116;87;73;72;;;;;
86.70;116;87;73;72;;;;;
87.64;116;87;73;72;;;;;
88.56;116;87;73;72;;;;;
89.41;112;82;68;67;;;;;
90.22;112;82;68;67;;;;;
91.01;112;82;68;67;;;;;
91.83;112;82;68;67;;;;;
92.72;112;82;68;67;;;;;
93.70;115;84;69;67;;;;;
94.72;115;84;69;67;;;;;
95.70;115;84;69;67;;;;;
96.66;115;84;69;67;;;;;
97.62;115;84;69;67;;;;;
98.50;112;82;69;64;;;;;
99.40;112;82;69;64;;;;;
100.34;112;82;69;64;;;;;
101.31;112;82;69;64;;;;;
102.31;112;82;69;64;;;;;
103.23;113;83;70;63;;;;;
104.12;113;83;70;63;;;;;
105.10;113;83;70;63;;;;;
105.97;;;;;124;82;"internal";;
106.10;113;83;70;63;;;;;
107.10;113;83;70;63;;;;;
108.09;112;81;68;61;;;;;
109.00;112;81;68;61;;;;;
109.93;112;81;68;61;;;;;
110.88;112;81;68;61;;;;;
111.84;112;81;68;61;;;;;
112.80;113;83;70;63;;;;;
113.70;113;83;70;63;;;;;
114.52;113;83;70;63;;;;;
115.34;113;83;70;63;;;;;
116.14;113;83;70;63;;;;;
116.58;;;;;;;"Optimize Signal Quality";;
117.06;113;83;70;68;;;;;
118.03;113;83;70;68;;;;;
118.94;113;83;70;68;;;;;
119.85;113;83;70;68;;;;;
120.82;113;83;70;68;;;;;
121.83;113;83;70;62;;;;;
122.85;113;83;70;62;;;;;
123.81;115;88;74;62;;;;;
124.71;115;88;74;62;;;;;
125.56;115;88;74;62;;;;;
126.45;122;89;75;64;;;;;
127.37;122;89;75;64;;;;;
128.33;122;89;75;64;;;;;
129.29;122;89;75;64;;;;;
130.26;122;89;75;64;;;;;
131.14;;;;;;;"NBPcal";;
131.20;123;94;82;63;;;;;
132.07;123;94;82;63;;;;;
132.97;123;94;82;63;;;;;
133.91;123;94;82;63;;;;;
134.87;123;94;82;63;;;;;
135.80;123;95;83;64;;;;;
136.67;123;95;83;64;;;;;
137.54;123;95;83;64;;;;;
138.04;;;;;;;"Custom1";;
138.47;123;95;83;64;;;;;
139.41;123;95;83;64;;;;;
140.29;123;94;83;66;;;;;
141.11;123;94;83;66;;;;;
141.99;123;94;83;66;;;;;
142.92;123;94;83;66;;;;;
143.83;123;94;83;66;;;;;
144.64;121;91;80;69;;;;;
145.42;121;91;80;69;;;;;
146.16;121;91;80;69;;;;;
146.88;121;91;80;69;;;;;
147.58;121;91;80;69;;;;;
148.30;130;101;91;82;;;;;
149.08;130;101;91;82;;;;;
150.03;130;101;91;82;;;;;
150.91;130;101;91;82;;;;;
151.78;130;101;91;82;;;;;
152.63;132;104;92;70;;;;;
153.45;132;104;92;70;;;;;
154.25;132;104;92;70;;;;;
155.02;132;104;92;70;;;;;
155.78;132;104;92;70;;;;;
156.50;122;95;87;79;;;;;
157.20;122;95;87;79;;;;;
157.88;122;95;87;79;;;;;
158.55;122;95;87;79;;;;;
159.21;122;95;87;79;;;;;
159.88;120;93;85;88;;;;;
160.54;120;93;85;88;;;;;
161.20;120;93;85;88;;;;;
161.85;120;93;85;88;;;;;
162.54;120;93;85;88;;;;;
163.20;119;94;84;89;;;;;
163.89;119;94;84;89;;;;;
164.57;119;94;84;89;;;;;
165.27;119;94;84;89;;;;;
165.96;119;94;84;89;;;;;
166.76;126;97;81;83;;;;;
167.69;126;97;81;83;;;;;
167.80;;;;;;;"Custom1";;
168.70;126;97;81;83;;;;;
169.65;126;97;81;83;;;;;
170.43;126;97;81;83;;;;;
