"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
98.19;116;84;68;76;;;;;
99.04;116;84;68;76;;;;;
99.92;116;84;68;76;;;;;
100.75;116;84;68;76;;;;;
101.54;116;84;68;76;;;;;
102.33;115;82;68;74;;;;;
103.15;115;82;68;74;;;;;
104.02;115;82;68;74;;;;;
104.94;115;82;68;74;;;;;
105.87;115;82;68;74;;;;;
106.75;119;86;71;68;;;;;
107.63;119;86;71;68;;;;;
108.53;119;86;71;68;;;;;
109.45;119;86;71;68;;;;;
110.40;119;86;71;68;;;;;
111.34;117;84;68;65;;;;;
112.24;117;84;68;65;;;;;
113.07;117;84;68;65;;;;;
113.91;117;84;68;65;;;;;
114.78;117;84;68;65;;;;;
115.70;119;86;70;67;;;;;
116.67;119;86;70;67;;;;;
117.64;119;86;70;67;;;;;
118.56;119;86;70;67;;;;;
119.41;119;86;70;67;;;;;
120.25;114;81;66;68;;;;;
121.11;114;81;66;68;;;;;
122.00;114;81;66;68;;;;;
122.92;114;81;66;68;;;;;
123.87;114;81;66;68;;;;;
124.81;114;81;66;65;;;;;
125.69;114;81;66;65;;;;;
126.55;114;81;66;65;;;;;
127.43;114;81;66;65;;;;;
128.33;114;81;66;65;;;;;
129.28;116;81;66;66;;;;;
130.26;116;81;66;66;;;;;
131.18;116;81;66;66;;;;;
132.04;116;81;66;66;;;;;
132.88;116;81;66;66;;;;;
133.75;112;79;64;69;;;;;
134.59;112;79;64;69;;;;;
135.44;112;79;64;69;;;;;
136.28;112;79;64;69;;;;;
137.07;112;79;64;69;;;;;
137.85;115;84;70;74;;;;;
138.63;115;84;70;74;;;;;
138.68;;;;;133;85;"internal";;
139.38;115;84;70;74;;;;;
140.16;115;84;70;74;;;;;
141.03;115;84;70;74;;;;;
141.95;120;88;73;70;;;;;
142.83;120;88;73;70;;;;;
143.65;120;88;73;70;;;;;
144.50;120;88;73;70;;;;;
145.34;120;88;73;70;;;;;
146.16;116;82;68;72;;;;;
146.93;116;82;68;72;;;;;
147.71;116;82;68;72;;;;;
148.54;116;82;68;72;;;;;
149.32;;;;;;;"Optimize Signal Quality";;
149.44;116;82;68;72;;;;;
150.41;116;82;68;69;;;;;
151.31;116;82;68;69;;;;;
152.20;116;82;68;69;;;;;
153.10;116;82;68;69;;;;;
154.03;116;82;68;69;;;;;
154.98;116;82;68;65;;;;;
155.87;120;87;72;65;;;;;
156.73;120;87;72;65;;;;;
157.60;120;87;72;65;;;;;
158.48;120;87;72;65;;;;;
159.39;130;91;76;67;;;;;
160.32;130;91;76;67;;;;;
161.23;130;91;76;67;;;;;
162.09;130;91;76;67;;;;;
162.94;133;99;85;68;;;"NBPman";;
163.81;133;99;85;68;;;;;
164.67;133;99;85;68;;;;;
165.48;133;99;85;68;;;;;
166.32;133;99;85;68;;;;;
167.19;136;102;89;70;;;;;
168.11;136;102;89;70;;;;;
169.04;136;102;89;70;;;;;
169.98;136;102;89;70;;;;;
170.87;136;102;89;70;;;;;
171.76;132;98;85;67;;;;;
172.66;132;98;85;67;;;;;
173.58;132;98;85;67;;;;;
174.50;132;98;85;67;;;;;
175.37;132;98;85;67;;;;;
176.19;133;101;88;69;;;;;
177.04;133;101;88;69;;;;;
177.93;133;101;88;69;;;;;
178.87;133;101;88;69;;;;;
179.80;133;101;88;69;;;;;
180.64;132;100;87;68;;;;;
181.43;132;100;87;68;;;;;
182.21;132;100;87;68;;;;;
183.01;132;100;87;68;;;;;
183.16;;;;;;;"Custom1";;
183.83;132;100;87;68;;;;;
184.65;134;101;88;73;;;;;
185.45;134;101;88;73;;;;;
186.21;134;101;88;73;;;;;
187.00;134;101;88;73;;;;;
187.83;134;101;88;73;;;;;
188.71;135;100;86;72;;;;;
189.61;135;100;86;72;;;;;
190.51;135;100;86;72;;;;;
191.32;;;;;;;"Optimize Signal Quality";;
191.36;135;100;86;72;;;;;
192.19;135;100;86;72;;;;;
192.97;135;100;86;73;;;;;
193.76;135;100;86;73;;;;;
194.56;135;100;86;73;;;;;
195.42;135;100;86;73;;;;;
196.31;135;100;86;73;;;;;
197.15;127;96;82;71;;;;;
197.99;127;96;82;71;;;;;
198.83;127;96;82;71;;;;;
199.69;127;96;82;71;;;;;
200.55;127;96;82;71;;;;;
201.35;123;94;80;72;;;;;
202.12;123;94;80;72;;;;;
202.88;123;94;80;72;;;;;
203.69;123;94;80;72;;;;;
204.53;123;94;80;72;;;;;
205.34;124;97;82;74;;;;;
206.13;124;97;82;74;;;;;
206.93;124;97;82;74;;;;;
207.75;124;97;82;74;;;;;
208.63;124;97;82;74;;;;;
209.51;125;96;81;70;;;;;
210.42;125;96;81;70;;;;;
211.33;125;96;81;70;;;;;
212.21;125;96;81;70;;;;;
213.00;125;96;81;70;;;;;
213.75;118;90;76;74;;;;;
214.49;118;90;76;74;;;;;
215.23;118;90;76;74;;;;;
216.04;118;90;76;74;;;;;
216.95;118;90;76;74;;;;;
217.89;125;99;83;69;;;;;
218.84;125;99;83;69;;;;;
219.79;125;99;83;69;;;;;
220.67;125;99;83;69;;;;;
221.51;125;99;83;69;;;;;
222.33;123;94;79;70;;;;;
223.16;123;94;79;70;;;;;
224.03;123;94;79;70;;;;;
224.92;123;94;79;70;;;;;
225.81;123;94;79;70;;;;;
226.69;122;94;79;69;;;;;
227.52;122;94;79;69;;;;;
228.33;122;94;79;69;;;;;
229.13;122;94;79;69;;;;;
229.97;122;94;79;69;;;;;
230.84;120;90;75;71;;;;;
231.73;120;90;75;71;;;;;
232.32;;;;;;;"Optimize Signal Quality";;
232.62;120;90;75;71;;;;;
233.47;120;90;75;71;;;;;
234.23;120;90;75;71;;;;;
235.00;120;90;75;75;;;;;
235.76;120;90;75;75;;;;;
236.52;120;90;75;75;;;;;
237.27;120;89;74;75;;;;;
238.08;120;89;74;75;;;;;
238.94;113;88;73;75;;;;;
239.80;113;88;73;75;;;;;
240.62;113;88;73;75;;;;;
241.44;113;88;73;75;;;;;
242.23;113;88;73;75;;;;;
243.04;107;82;69;74;;;;;
243.91;107;82;69;74;;;;;
244.78;107;82;69;74;;;;;
245.67;107;82;69;74;;;;;
246.55;107;82;69;74;;;;;
247.36;102;76;63;71;;;;;
248.14;102;76;63;71;;;;;
248.91;102;76;63;71;;;;;
249.68;102;76;63;71;;;;;
250.50;102;76;63;71;;;;;
251.37;108;84;70;73;;;;;
252.25;108;84;70;73;;;;;
253.12;108;84;70;73;;;;;
253.95;108;84;70;73;;;;;
254.75;108;84;70;73;;;;;
255.53;109;85;71;74;;;;;
256.33;109;85;71;74;;;;;
257.17;109;85;71;74;;;;;
258.06;109;85;71;74;;;;;
258.95;109;85;71;74;;;;;
259.83;107;80;66;69;;;;;
260.68;107;80;66;69;;;;;
261.52;107;80;66;69;;;;;
262.36;107;80;66;69;;;;;
263.22;107;80;66;69;;;;;
264.08;105;78;64;70;;;;;
264.95;105;78;64;70;;;;;
265.80;105;78;64;70;;;;;
266.62;105;78;64;70;;;;;
267.44;105;78;64;70;;;;;
268.28;107;80;66;72;;;;;
269.15;107;80;66;72;;;;;
270.05;107;80;66;72;;;;;
270.93;107;80;66;72;;;;;
271.78;107;80;66;72;;;;;
272.64;108;80;66;70;;;;;
272.87;;;;;;;"Custom1";;
273.32;;;;;;;"Optimize Signal Quality";;
273.51;108;80;66;70;;;;;
274.46;108;80;66;70;;;;;
275.37;108;80;66;70;;;;;
276.29;108;80;66;70;;;;;
277.14;108;80;66;68;;;;;
277.95;108;80;66;68;;;;;
