"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
18.66;;;;;;;"Optimize Signal Quality";;
28.66;;;;;;;"Optimize Signal Quality";;
38.66;;;;;;;"Optimize Signal Quality";;
44.75;97;80;72;63;;;;;
45.41;97;80;72;63;;;;;
46.05;97;80;72;63;;;;;
46.70;97;80;72;63;;;;;
47.35;97;80;72;63;;;;;
47.98;97;80;71;84;;;;;
48.59;97;80;71;84;;;;;
49.18;97;80;71;84;;;;;
49.76;97;80;71;84;;;;;
50.35;97;80;71;84;;;;;
50.95;98;81;73;99;;;;;
51.54;98;81;73;99;;;;;
52.13;98;81;73;99;;;;;
52.71;98;81;73;99;;;;;
53.29;98;81;73;99;;;;;
53.91;103;86;77;100;;;;;
54.60;103;86;77;100;;;;;
55.36;103;86;77;100;;;;;
56.15;103;86;77;100;;;;;
56.86;103;86;77;100;;;;;
57.53;99;81;73;86;;;;;
58.20;99;81;73;86;;;;;
58.88;99;81;73;86;;;;;
59.54;99;81;73;86;;;;;
60.18;99;81;73;86;;;;;
60.79;94;77;69;94;;;;;
61.39;94;77;69;94;;;;;
61.99;94;77;69;94;;;;;
62.60;94;77;69;94;;;;;
63.24;94;77;69;94;;;;;
63.91;100;82;74;94;;;;;
64.54;100;82;74;94;;;;;
65.21;100;82;74;94;;;;;
65.91;100;82;74;94;;;;;
66.64;100;82;74;94;;;;;
67.39;102;84;76;84;;;;;
68.12;102;84;76;84;;;;;
68.76;102;84;76;84;;;;;
69.39;102;84;76;84;;;;;
70.00;102;84;76;84;;;;;
70.62;99;80;71;94;;;;;
71.25;99;80;71;94;;;;;
71.87;99;80;71;94;;;;;
72.50;99;80;71;94;;;;;
73.10;99;80;71;94;;;;;
73.69;97;79;70;99;;;;;
74.26;97;79;70;99;;;;;
74.85;97;79;70;99;;;;;
75.47;97;79;70;99;;;;;
76.14;97;79;70;99;;;;;
76.87;103;84;75;90;;;;;
77.61;103;84;75;90;;;;;
78.32;103;84;75;90;;;;;
78.97;103;84;75;90;;;;;
79.63;103;84;75;90;;;;;
80.22;;;;;109;76;"internal";;
80.28;100;81;72;91;;;;;
80.93;100;81;72;91;;;;;
81.60;100;81;72;91;;;;;
82.26;100;81;72;91;;;;;
82.88;100;81;72;91;;;;;
83.48;97;78;70;95;;;;;
84.09;97;78;70;95;;;;;
84.69;97;78;70;95;;;;;
85.30;97;78;70;95;;;;;
85.94;97;78;70;95;;;;;
86.57;99;80;72;96;;;;;
87.17;99;80;72;96;;;;;
87.77;99;80;72;96;;;;;
88.37;99;80;72;96;;;;;
88.98;99;80;72;96;;;;;
90.66;;;;;;;"Optimize Signal Quality";;
90.78;99;80;72;98;;;;;
91.39;99;80;72;98;;;;;
92.65;99;80;72;98;;;;;
93.26;99;80;72;98;;;;;
93.87;99;80;72;98;;;;;
94.45;99;80;72;91;;;;;
94.80;80;67;61;91;;;;;
95.56;80;67;61;91;;;;;
96.12;80;67;61;91;;;;;
96.69;80;67;61;91;;;;;
97.27;67;61;57;99;;;;;
97.87;67;61;57;99;;;;;
98.51;67;61;57;99;;;;;
99.15;67;61;57;99;;;;;
99.78;67;61;57;99;;;;;
100.45;66;60;57;94;;;;;
101.12;66;60;57;94;;;;;
101.79;66;60;57;94;;;;;
102.14;;;;;;;"NBPcal";;
102.44;108;87;74;92;;;;;
103.10;108;87;74;92;;;;;
103.74;108;87;74;92;;;;;
104.39;108;87;74;92;;;;;
105.05;108;87;74;92;;;;;
105.67;108;86;71;93;;;;;
106.27;108;86;71;93;;;;;
106.89;108;86;71;93;;;;;
107.50;108;86;71;93;;;;;
108.12;108;86;71;93;;;;;
108.78;111;92;78;95;;;;;
109.47;111;92;78;95;;;;;
110.18;111;92;78;95;;;;;
110.85;111;92;78;95;;;;;
111.51;111;92;78;95;;;;;
112.19;112;93;77;90;;;;;
112.88;112;93;77;90;;;;;
113.59;112;93;77;90;;;;;
114.27;112;93;77;90;;;;;
114.90;112;93;77;90;;;;;
115.11;;;;;;;"Custom1";;
115.51;114;88;71;93;;;;;
116.10;114;88;71;93;;;;;
116.68;114;88;71;93;;;;;
117.27;114;88;71;93;;;;;
117.86;114;88;71;93;;;;;
118.42;119;98;81;102;;;;;
119.03;119;98;81;102;;;;;
119.63;119;98;81;102;;;;;
120.23;119;98;81;102;;;;;
120.86;119;98;81;102;;;;;
121.49;112;91;75;97;;;;;
122.13;112;91;75;97;;;;;
122.77;112;91;75;97;;;;;
123.35;112;91;75;97;;;;;
123.98;112;91;75;97;;;;;
124.62;116;89;70;95;;;;;
125.27;116;89;70;95;;;;;
125.87;116;89;70;95;;;;;
126.50;116;89;70;95;;;;;
127.09;116;89;70;95;;;;;
127.71;114;86;67;97;;;;;
128.36;114;86;67;97;;;;;
128.97;114;86;67;97;;;;;
129.57;114;86;67;97;;;;;
130.17;114;86;67;97;;;;;
130.77;114;90;72;98;;;;;
131.42;114;90;72;98;;;;;
132.07;114;90;72;98;;;;;
132.68;114;90;72;98;;;;;
133.33;114;90;72;98;;;;;
133.99;114;91;73;94;;;;;
134.66;114;91;73;94;;;;;
135.31;114;91;73;94;;;;;
135.92;114;91;73;94;;;;;
136.57;114;91;73;94;;;;;
137.22;113;87;68;93;;;;;
137.89;113;87;68;93;;;;;
138.55;113;87;68;93;;;;;
139.16;113;87;68;93;;;;;
139.77;113;87;68;93;;;;;
140.40;114;88;68;95;;;;;
141.03;114;88;68;95;;;;;
141.65;114;88;68;95;;;;;
142.26;114;88;68;95;;;;;
142.89;114;88;68;95;;;;;
143.51;117;91;70;96;;;;;
144.17;117;91;70;96;;;;;
144.80;117;91;70;96;;;;;
145.43;117;91;70;96;;;;;
146.06;117;91;70;96;;;;;
146.68;117;89;69;95;;;;;
147.27;117;89;69;95;;;;;
147.88;117;89;69;95;;;;;
148.47;117;89;69;95;;;;;
149.07;117;89;69;95;;;;;
149.59;;;;;;;"Custom2";;
149.68;124;97;76;99;;;;;
150.31;124;97;76;99;;;;;
150.91;124;97;76;99;;;;;
151.59;124;97;76;99;;;;;
152.26;124;97;76;99;;;;;
152.94;126;97;75;91;;;;;
153.59;126;97;75;91;;;;;
154.23;126;97;75;91;;;;;
154.86;126;97;75;91;;;;;
155.50;126;97;75;91;;;;;
156.16;126;95;72;93;;;;;
156.80;126;95;72;93;;;;;
157.42;126;95;72;93;;;;;
158.05;126;95;72;93;;;;;
158.68;126;95;72;93;;;;;
159.34;127;97;74;94;;;;;
159.98;127;97;74;94;;;;;
160.62;127;97;74;94;;;;;
161.25;127;97;74;94;;;;;
161.88;127;97;74;94;;;;;
162.52;126;98;77;94;;;;;
163.19;126;98;77;94;;;;;
163.85;126;98;77;94;;;;;
164.51;126;98;77;94;;;;;
165.19;126;98;77;94;;;;;
165.88;122;96;76;89;;;;;
166.56;122;96;76;89;;;;;
167.26;122;96;76;89;;;;;
167.91;122;96;76;89;;;;;
168.52;122;96;76;89;;;;;
169.12;119;90;69;95;;;;;
169.71;119;90;69;95;;;;;
170.31;119;90;69;95;;;;;
170.92;119;90;69;95;;;;;
171.50;119;90;69;95;;;;;
172.09;122;96;76;100;;;;;
172.67;122;96;76;100;;;;;
173.28;122;96;76;100;;;;;
173.93;122;96;76;100;;;;;
174.67;122;96;76;100;;;;;
175.52;123;94;71;82;;;;;
176.38;123;94;71;82;;;;;
177.18;123;94;71;82;;;;;
177.93;123;94;71;82;;;;;
178.64;123;94;71;82;;;;;
179.33;112;82;61;83;;;;;
179.98;112;82;61;83;;;;;
180.58;112;82;61;83;;;;;
181.17;112;82;61;83;;;;;
181.73;112;82;61;83;;;;;
182.29;106;80;62;102;;;;;
182.84;106;80;62;102;;;;;
183.40;106;80;62;102;;;;;
184.00;106;80;62;102;;;;;
184.67;106;80;62;102;;;;;
185.48;110;85;68;87;;;;;
186.30;110;85;68;87;;;;;
187.08;110;85;68;87;;;;;
187.82;110;85;68;87;;;;;
188.53;110;85;68;87;;;;;
189.23;111;82;62;83;;;;;
189.92;111;82;62;83;;;;;
190.56;111;82;62;83;;;;;
191.16;111;82;62;83;;;;;
191.75;111;82;62;83;;;;;
192.32;104;79;61;99;;;;;
192.88;104;79;61;99;;;;;
193.44;104;79;61;99;;;;;
194.01;104;79;61;99;;;;;
194.61;104;79;61;99;;;;;
195.36;114;91;72;94;;;;;
196.23;114;91;72;94;;;;;
197.13;114;91;72;94;;;;;
197.98;114;91;72;94;;;;;
198.79;114;91;72;94;;;;;
199.54;113;84;62;76;;;;;
200.25;113;84;62;76;;;;;
200.95;113;84;62;76;;;;;
201.60;113;84;62;76;;;;;
202.22;113;84;62;76;;;;;
202.82;108;78;58;93;;;;;
203.39;108;78;58;93;;;;;
203.95;108;78;58;93;;;;;
204.50;108;78;58;93;;;;;
205.05;108;78;58;93;;;;;
