"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
163.95;118;89;78;70;;;;;
164.80;118;89;78;70;;;;;
165.67;118;89;78;70;;;;;
166.54;118;89;78;70;;;;;
167.33;118;89;78;70;;;;;
168.10;118;90;79;74;;;;;
168.89;118;90;79;74;;;;;
169.71;118;90;79;74;;;;;
170.47;118;90;79;74;;;;;
171.22;118;90;79;74;;;;;
172.01;119;91;80;77;;;;;
172.84;119;91;80;77;;;;;
173.72;119;91;80;77;;;;;
173.93;;;;;;;"Custom1";;
174.55;119;91;80;77;;;;;
175.34;119;91;80;77;;;;;
176.17;117;90;78;73;;;;;
177.03;117;90;78;73;;;;;
177.93;117;90;78;73;;;;;
178.73;117;90;78;73;;;;;
179.52;117;90;78;73;;;;;
180.35;115;87;75;73;;;;;
181.23;115;87;75;73;;;;;
182.10;115;87;75;73;;;;;
182.89;115;87;75;73;;;;;
183.69;115;87;75;73;;;;;
184.50;112;84;73;74;;;;;
185.33;112;84;73;74;;;;;
185.95;;;;;;;"Optimize Signal Quality";;
186.17;112;84;73;74;;;;;
186.98;112;84;73;74;;;;;
187.73;112;84;73;74;;;;;
188.51;112;84;73;76;;;;;
189.32;112;84;73;76;;;;;
190.20;112;84;73;76;;;;;
191.06;111;84;72;76;;;;;
191.92;111;84;72;76;;;;;
192.72;99;78;67;75;;;;;
193.51;99;78;67;75;;;;;
194.32;99;78;67;75;;;;;
195.16;99;78;67;75;;;;;
195.93;99;78;67;75;;;;;
196.63;98;79;69;78;;;;;
197.36;98;79;69;78;;;;;
198.06;98;79;69;78;;;;;
198.77;98;79;69;78;;;;;
199.48;98;79;69;78;;;;;
200.19;98;81;72;83;;;;;
200.94;98;81;72;83;;;;;
201.66;98;81;72;83;;;;;
202.42;98;81;72;83;;;;;
203.17;98;81;72;83;;;;;
203.94;95;79;69;80;;;;;
204.70;95;79;69;80;;;;;
205.45;95;79;69;80;;;;;
206.17;95;79;69;80;;;;;
206.92;95;79;69;80;;;;;
207.66;93;77;67;81;;;;;
208.39;93;77;67;81;;;;;
209.10;93;77;67;81;;;;;
209.80;93;77;67;81;;;;;
210.51;93;77;67;81;;;;;
211.21;94;78;69;85;;;;;
211.92;94;78;69;85;;;;;
212.63;94;78;69;85;;;;;
213.33;94;78;69;85;;;;;
214.02;94;78;69;85;;;;;
214.69;97;81;72;87;;;;;
215.36;97;81;72;87;;;;;
216.04;97;81;72;87;;;;;
216.74;97;81;72;87;;;;;
217.44;97;81;72;87;;;;;
218.18;94;79;70;84;;;;;
218.91;94;79;70;84;;;;;
219.67;94;79;70;84;;;;;
220.43;94;79;70;84;;;;;
221.19;94;79;70;84;;;;;
221.99;96;78;67;78;;;;;
222.75;96;78;67;78;;;;;
223.52;96;78;67;78;;;;;
224.32;96;78;67;78;;;;;
225.09;96;78;67;78;;;;;
225.86;98;78;67;78;;;;;
226.66;98;78;67;78;;;"Optimize Signal Quality";;
227.48;98;78;67;78;;;;;
228.23;98;78;67;78;;;;;
229.02;98;78;67;78;;;;;
229.81;98;78;67;77;;;;;
230.58;98;78;67;77;;;;;
231.41;98;78;67;77;;;;;
232.20;98;78;67;77;;;;;
233.06;98;78;67;77;;;;;
233.89;;;;;;;"Custom1";;
233.92;106;82;69;76;;;;;
234.75;106;82;69;76;;;;;
235.56;106;82;69;76;;;;;
236.35;106;82;69;76;;;;;
237.10;106;82;69;76;;;;;
237.84;107;83;72;78;;;;;
238.56;107;83;72;78;;;;;
239.27;107;83;72;78;;;;;
239.95;107;83;72;78;;;;;
240.62;107;83;72;78;;;;;
241.30;113;89;77;87;;;;;
241.97;113;89;77;87;;;;;
