"Time [s]";"Pressure [mmHg]";
0.00;0.16;
0.01;0.14;
0.02;0.03;
0.03;0.05;
0.04;0.00;
0.05;0.03;
0.06;0.00;
0.07;0.00;
0.08;0.00;
0.09;0.00;
0.10;0.00;
0.11;0.00;
0.12;0.00;
0.13;0.00;
0.14;0.00;
0.15;0.00;
0.16;0.00;
0.17;0.00;
0.18;0.00;
0.19;0.00;
0.20;0.00;
0.21;0.00;
0.22;0.00;
0.23;0.03;
0.24;0.00;
0.25;0.02;
0.26;0.00;
0.27;0.00;
0.28;0.00;
0.29;0.00;
0.30;0.00;
0.31;0.00;
0.32;0.02;
0.33;0.00;
0.34;0.00;
0.35;0.00;
0.36;0.00;
0.37;0.11;
0.38;0.00;
0.39;0.00;
0.40;0.00;
0.41;0.06;
0.42;0.02;
0.43;0.00;
0.44;0.00;
0.45;0.00;
0.46;0.00;
0.47;0.00;
0.48;0.00;
0.49;0.00;
0.50;0.00;
0.51;0.00;
0.52;0.00;
0.53;0.05;
0.54;0.00;
0.55;0.20;
0.56;0.12;
0.57;0.00;
0.58;0.00;
0.59;0.00;
0.60;0.00;
0.61;0.09;
0.62;0.00;
0.63;0.00;
0.64;0.00;
0.65;0.00;
0.66;0.00;
0.67;0.00;
0.68;0.00;
0.69;0.00;
0.70;0.00;
0.71;0.00;
0.72;0.02;
0.73;0.00;
0.74;0.00;
0.75;0.00;
0.76;0.00;
0.77;0.02;
0.78;0.00;
0.79;0.00;
0.80;0.00;
0.81;0.06;
0.82;0.00;
0.83;0.05;
0.84;0.00;
0.85;0.00;
0.86;0.00;
0.87;0.00;
0.88;0.05;
0.89;0.00;
0.90;0.09;
0.91;0.06;
0.92;0.14;
0.93;0.22;
0.94;0.00;
0.95;0.11;
0.96;0.08;
0.97;0.00;
0.98;0.06;
0.99;0.09;
1.00;0.06;
1.01;0.08;
1.02;0.00;
1.03;0.09;
1.04;0.03;
1.05;0.00;
1.06;0.05;
1.07;0.14;
1.08;0.00;
1.09;0.06;
1.10;0.00;
1.11;0.05;
1.12;0.05;
1.13;0.02;
1.14;0.08;
1.15;0.02;
1.16;0.00;
1.17;0.00;
1.18;0.00;
1.19;0.03;
1.20;0.03;
1.21;0.08;
1.22;0.03;
1.23;0.17;
1.24;0.00;
1.25;0.02;
1.26;0.06;
1.27;0.09;
1.28;0.22;
1.29;0.02;
1.30;0.08;
1.31;0.06;
1.32;0.05;
1.33;0.00;
1.34;0.00;
1.35;0.06;
1.36;0.05;
1.37;0.03;
1.38;0.09;
1.39;0.03;
1.40;0.03;
1.41;0.09;
1.42;0.02;
1.43;0.02;
1.44;0.19;
1.45;0.08;
1.46;0.16;
1.47;0.12;
1.48;0.12;
1.49;0.00;
1.50;0.00;
1.51;0.02;
1.52;0.08;
1.53;0.00;
1.54;0.00;
1.55;0.03;
1.56;0.00;
1.57;0.00;
1.58;0.06;
1.59;0.05;
1.60;0.14;
1.61;0.08;
1.62;0.00;
1.63;0.00;
1.64;0.00;
1.65;0.16;
1.66;0.00;
1.67;0.09;
1.68;0.11;
1.69;0.14;
1.70;0.02;
1.71;0.23;
1.72;0.14;
1.73;0.02;
1.74;0.11;
1.75;0.16;
1.76;0.20;
1.77;0.11;
1.78;0.03;
1.79;0.06;
1.80;0.00;
1.81;0.11;
1.82;0.11;
1.83;0.20;
1.84;0.17;
1.85;0.16;
1.86;0.08;
1.87;0.06;
1.88;0.19;
1.89;0.22;
1.90;0.19;
1.91;0.25;
1.92;0.28;
1.93;0.16;
1.94;0.20;
1.95;0.12;
1.96;0.16;
1.97;0.11;
1.98;0.19;
1.99;0.23;
2.00;0.31;
2.01;0.14;
2.02;0.23;
2.03;0.23;
2.04;0.30;
2.05;0.34;
2.06;0.30;
2.07;0.25;
2.08;0.19;
2.09;0.19;
2.10;0.14;
2.11;0.30;
2.12;0.25;
2.13;0.42;
2.14;0.27;
2.15;0.20;
2.16;0.27;
2.17;0.44;
2.18;0.25;
2.19;0.28;
2.20;0.25;
2.21;0.25;
2.22;0.14;
2.23;0.33;
2.24;0.14;
2.25;0.20;
2.26;0.19;
2.27;0.27;
2.28;0.19;
2.29;0.22;
2.30;0.27;
2.31;0.22;
2.32;0.16;
2.33;0.14;
2.34;0.09;
2.35;0.28;
2.36;0.17;
2.37;0.14;
2.38;0.12;
2.39;0.23;
2.40;0.17;
2.41;0.38;
2.42;0.19;
2.43;0.17;
2.44;0.25;
2.45;0.28;
2.46;0.22;
2.47;0.23;
2.48;0.20;
2.49;0.19;
2.50;0.16;
2.51;0.22;
2.52;0.12;
2.53;0.12;
2.54;0.09;
2.55;0.27;
2.56;0.28;
2.57;0.16;
2.58;0.09;
2.59;0.09;
2.60;0.00;
2.61;0.20;
2.62;0.17;
2.63;0.17;
2.64;0.19;
2.65;0.14;
2.66;0.06;
2.67;0.25;
2.68;0.03;
2.69;0.19;
2.70;0.14;
2.71;0.14;
2.72;0.22;
2.73;0.19;
2.74;0.11;
2.75;0.02;
2.76;0.22;
2.77;0.19;
2.78;0.12;
2.79;0.27;
2.80;0.12;
2.81;0.23;
2.82;0.12;
2.83;0.30;
2.84;0.17;
2.85;0.23;
2.86;0.17;
2.87;0.16;
2.88;0.08;
2.89;0.00;
2.90;0.02;
2.91;0.08;
2.92;0.03;
2.93;12.00;
2.94;33.36;
2.95;50.72;
2.96;69.58;
2.97;88.16;
2.98;105.58;
2.99;120.41;
3.00;133.72;
3.01;144.56;
3.02;153.09;
3.03;159.70;
3.04;164.66;
3.05;168.00;
3.06;170.31;
3.07;171.69;
3.08;172.59;
3.09;173.05;
3.10;173.33;
3.11;173.53;
3.12;173.62;
3.13;173.58;
3.14;173.86;
3.15;173.69;
3.16;173.67;
3.17;173.67;
3.18;173.78;
3.19;173.69;
3.20;173.70;
3.21;173.80;
3.22;173.59;
3.23;173.78;
3.24;173.58;
3.25;173.61;
3.26;173.69;
3.27;173.55;
3.28;173.45;
3.29;173.50;
3.30;173.41;
3.31;173.36;
3.32;173.23;
3.33;173.41;
3.34;173.28;
3.35;173.33;
3.36;173.11;
3.37;173.14;
3.38;173.28;
3.39;173.14;
3.40;173.19;
3.41;173.09;
3.42;173.06;
3.43;172.98;
3.44;172.94;
3.45;172.86;
3.46;172.91;
3.47;172.88;
3.48;172.75;
3.49;172.81;
3.50;172.58;
3.51;172.69;
3.52;172.69;
3.53;172.70;
3.54;172.62;
3.55;172.58;
3.56;172.44;
3.57;172.58;
3.58;172.45;
3.59;172.41;
3.60;172.39;
3.61;172.33;
3.62;172.45;
3.63;172.31;
3.64;172.20;
3.65;172.19;
3.66;172.19;
3.67;172.03;
3.68;171.95;
3.69;171.78;
3.70;171.92;
3.71;171.86;
3.72;171.78;
3.73;171.91;
3.74;171.77;
3.75;171.64;
3.76;171.67;
3.77;171.64;
3.78;171.78;
3.79;171.75;
3.80;171.56;
3.81;171.67;
3.82;171.56;
3.83;171.53;
3.84;171.66;
3.85;171.64;
3.86;171.62;
3.87;171.56;
3.88;171.48;
3.89;171.48;
3.90;171.34;
3.91;171.47;
3.92;171.33;
3.93;171.14;
3.94;171.20;
3.95;171.12;
3.96;171.23;
3.97;171.11;
3.98;171.06;
3.99;171.03;
4.00;170.95;
4.01;170.97;
4.02;171.03;
4.03;170.80;
4.04;170.92;
4.05;170.88;
4.06;170.73;
4.07;170.77;
4.08;170.66;
4.09;170.75;
4.10;170.77;
4.11;170.50;
4.12;170.64;
4.13;170.61;
4.14;170.67;
4.15;170.48;
4.16;170.50;
4.17;170.50;
4.18;170.59;
4.19;170.41;
4.20;170.31;
4.21;170.23;
4.22;170.23;
4.23;170.34;
4.24;170.30;
4.25;170.27;
4.26;170.36;
4.27;170.30;
4.28;170.20;
4.29;170.16;
4.30;170.19;
4.31;170.20;
4.32;170.17;
4.33;170.19;
4.34;170.16;
4.35;170.14;
4.36;170.11;
4.37;170.08;
4.38;170.03;
4.39;169.98;
4.40;170.08;
4.41;169.86;
4.42;170.11;
4.43;169.97;
4.44;170.00;
4.45;169.94;
4.46;169.98;
4.47;169.83;
4.48;169.91;
4.49;169.86;
4.50;169.70;
4.51;169.80;
4.52;169.81;
4.53;169.72;
4.54;169.73;
4.55;169.62;
4.56;169.61;
4.57;169.59;
4.58;169.64;
4.59;169.58;
4.60;169.62;
4.61;169.50;
4.62;169.36;
4.63;169.56;
4.64;169.42;
4.65;169.31;
4.66;169.52;
4.67;169.28;
4.68;169.39;
4.69;169.36;
4.70;169.39;
4.71;169.36;
4.72;169.31;
4.73;169.39;
4.74;169.27;
4.75;169.31;
4.76;169.17;
4.77;169.31;
4.78;169.22;
4.79;169.41;
4.80;169.23;
4.81;169.12;
4.82;169.03;
4.83;169.08;
4.84;169.06;
4.85;168.95;
4.86;169.03;
4.87;169.05;
4.88;168.97;
4.89;169.00;
4.90;168.80;
4.91;168.91;
4.92;168.94;
4.93;168.86;
4.94;168.86;
4.95;168.78;
4.96;168.81;
4.97;168.70;
4.98;168.77;
4.99;168.72;
5.00;168.64;
5.01;168.77;
5.02;168.58;
5.03;168.73;
5.04;168.64;
5.05;168.59;
5.06;168.69;
5.07;168.55;
5.08;168.72;
5.09;168.56;
5.10;168.50;
5.11;168.62;
5.12;168.55;
5.13;168.44;
5.14;168.48;
5.15;168.56;
5.16;168.47;
5.17;168.47;
5.18;168.33;
5.19;168.31;
5.20;168.31;
5.21;168.30;
5.22;168.45;
5.23;168.42;
5.24;168.25;
5.25;168.27;
5.26;168.14;
5.27;168.30;
5.28;168.17;
5.29;168.25;
5.30;168.08;
5.31;168.14;
5.32;168.11;
5.33;168.05;
5.34;168.00;
5.35;168.12;
5.36;168.03;
5.37;167.98;
5.38;167.91;
5.39;167.91;
5.40;168.03;
5.41;167.94;
5.42;168.00;
5.43;167.94;
5.44;167.91;
5.45;167.77;
5.46;167.91;
5.47;167.97;
5.48;168.16;
5.49;167.72;
5.50;168.30;
5.51;168.28;
5.52;167.69;
5.53;168.23;
5.54;168.50;
5.55;167.88;
5.56;167.59;
5.57;168.38;
5.58;168.12;
5.59;167.70;
5.60;167.69;
5.61;168.56;
5.62;168.20;
5.63;167.64;
5.64;167.66;
5.65;168.23;
5.66;168.17;
5.67;167.72;
5.68;167.84;
5.69;168.14;
5.70;167.78;
5.71;167.73;
5.72;168.22;
5.73;168.12;
5.74;167.61;
5.75;167.91;
5.76;168.44;
5.77;167.98;
5.78;167.70;
5.79;167.73;
5.80;168.44;
5.81;168.09;
5.82;167.72;
5.83;167.84;
5.84;168.11;
5.85;168.09;
5.86;167.69;
5.87;167.70;
5.88;168.05;
5.89;168.14;
5.90;167.95;
5.91;167.66;
5.92;168.08;
5.93;168.14;
5.94;167.84;
5.95;167.78;
5.96;168.16;
5.97;168.17;
5.98;168.09;
5.99;168.00;
6.00;168.03;
6.01;168.14;
6.02;168.09;
6.03;168.08;
6.04;168.17;
6.05;168.05;
6.06;167.83;
6.07;167.98;
6.08;168.05;
6.09;167.92;
6.10;168.06;
6.11;168.02;
6.12;167.91;
6.13;168.02;
6.14;167.98;
6.15;167.89;
6.16;168.03;
6.17;168.06;
6.18;168.03;
6.19;167.98;
6.20;168.20;
6.21;168.09;
6.22;167.92;
6.23;168.00;
6.24;168.17;
6.25;168.17;
6.26;168.23;
6.27;168.08;
6.28;167.83;
6.29;168.22;
6.30;168.16;
6.31;168.03;
6.32;168.06;
6.33;168.09;
6.34;168.16;
6.35;168.03;
6.36;168.14;
6.37;168.03;
6.38;168.11;
6.39;167.98;
6.40;168.12;
6.41;168.12;
6.42;167.91;
6.43;167.75;
6.44;160.22;
6.45;149.73;
6.46;141.05;
6.47;135.23;
6.48;128.38;
6.49;122.64;
6.50;123.34;
6.51;124.39;
6.52;124.67;
6.53;124.47;
6.54;124.09;
6.55;124.05;
6.56;124.03;
6.57;124.14;
6.58;124.02;
6.59;123.88;
6.60;123.94;
6.61;123.92;
6.62;123.92;
6.63;124.12;
6.64;124.12;
6.65;124.02;
6.66;123.97;
6.67;124.02;
6.68;124.00;
6.69;124.06;
6.70;124.12;
6.71;124.02;
6.72;124.12;
6.73;124.19;
6.74;124.08;
6.75;124.34;
6.76;124.23;
6.77;124.30;
6.78;124.33;
6.79;124.20;
6.80;124.34;
6.81;124.48;
6.82;124.62;
6.83;124.50;
6.84;124.47;
6.85;124.23;
6.86;124.31;
6.87;124.27;
6.88;124.25;
6.89;124.30;
6.90;124.22;
6.91;124.16;
6.92;124.25;
6.93;124.36;
6.94;124.28;
6.95;124.28;
6.96;124.42;
6.97;124.19;
6.98;124.31;
6.99;124.27;
7.00;124.39;
