"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
23.06;;;;;;;"Optimize Signal Quality";;
34.06;;;;;;;"Optimize Signal Quality";;
45.06;;;;;;;"Optimize Signal Quality";;
50.58;102;79;68;62;;;;;
51.51;102;79;68;62;;;;;
52.45;102;79;68;62;;;;;
53.40;102;79;68;62;;;;;
54.35;102;79;68;62;;;;;
55.24;104;82;71;64;;;;;
56.08;104;82;71;64;;;;;
56.95;104;82;71;64;;;;;
57.83;104;82;71;64;;;;;
58.74;104;82;71;64;;;;;
59.69;104;82;71;66;;;;;
60.66;104;82;71;66;;;;;
61.66;104;82;71;66;;;;;
62.58;104;82;71;66;;;;;
63.49;104;82;71;66;;;;;
64.44;99;78;67;64;;;;;
65.43;99;78;67;64;;;;;
66.42;99;78;67;64;;;;;
67.39;99;78;67;64;;;;;
68.25;99;78;67;64;;;;;
69.11;95;74;64;67;;;;;
69.99;95;74;64;67;;;;;
70.89;95;74;64;67;;;;;
71.80;95;74;64;67;;;;;
72.72;95;74;64;67;;;;;
73.55;96;76;66;68;;;;;
74.35;96;76;66;68;;;;;
75.15;96;76;66;68;;;;;
75.96;96;76;66;68;;;;;
76.76;96;76;66;68;;;;;
77.53;97;77;66;75;;;;;
78.30;97;77;66;75;;;;;
79.05;97;77;66;75;;;;;
79.80;97;77;66;75;;;;;
80.54;97;77;66;75;;;;;
81.28;98;78;67;79;;;;;
82.13;98;78;67;79;;;;;
83.10;98;78;67;79;;;;;
84.07;98;78;67;79;;;;;
85.05;98;78;67;79;;;;;
86.01;90;70;59;64;;;;;
86.95;90;70;59;64;;;;;
87.86;90;70;59;64;;;;;
88.68;90;70;59;64;;;;;
89.48;90;70;59;64;;;;;
90.31;90;71;62;71;;;;;
91.22;90;71;62;71;;;;;
92.26;90;71;62;71;;;;;
93.31;90;71;62;71;;;;;
94.23;90;71;62;71;;;;;
95.13;92;73;64;64;;;;;
96.09;92;73;64;64;;;;;
97.08;92;73;64;64;;;;;
98.06;92;73;64;64;;;;;
98.61;;;;;117;81;"internal";;
98.92;92;73;64;64;;;;;
99.80;95;76;66;66;;;;;
100.70;95;76;66;66;;;;;
101.71;95;76;66;66;;;;;
102.74;95;76;66;66;;;;;
103.71;95;76;66;66;;;;;
104.73;98;77;65;61;;;;;
105.77;98;77;65;61;;;;;
106.70;98;77;65;61;;;;;
107.64;98;77;65;61;;;;;
108.63;98;77;65;61;;;;;
109.06;;;;;;;"Optimize Signal Quality";;
109.68;98;77;65;61;;;;;
110.58;98;77;65;61;;;;;
111.47;98;77;65;61;;;;;
112.39;98;77;65;61;;;;;
113.38;98;77;65;61;;;;;
114.34;98;77;65;63;;;;;
115.18;92;73;62;63;;;;;
116.13;92;73;62;63;;;;;
117.10;;;;;;;"Custom1";;
117.11;92;73;62;63;;;;;
118.12;92;73;62;63;;;;;
119.04;98;76;66;62;;;;;
119.90;98;76;66;62;;;;;
120.79;98;76;66;62;;;;;
121.74;98;76;66;62;;;;;
122.26;;;;;;;"NBPcal";;
122.72;117;93;81;63;;;;;
123.61;117;93;81;63;;;;;
124.46;117;93;81;63;;;;;
125.33;117;93;81;63;;;;;
126.16;117;93;81;63;;;;;
126.97;117;95;84;71;;;;;
127.76;117;95;84;71;;;;;
128.55;117;95;84;71;;;;;
129.32;117;95;84;71;;;;;
130.12;117;95;84;71;;;;;
130.88;115;94;84;77;;;;;
131.65;115;94;84;77;;;;;
132.48;115;94;84;77;;;;;
133.35;115;94;84;77;;;;;
134.22;115;94;84;77;;;;;
135.04;114;93;82;72;;;;;
135.90;114;93;82;72;;;;;
136.81;114;93;82;72;;;;;
137.71;114;93;82;72;;;;;
138.59;114;93;82;72;;;;;
139.37;111;91;80;71;;;;;
140.10;111;91;80;71;;;;;
140.80;111;91;80;71;;;;;
141.50;111;91;80;71;;;;;
142.19;111;91;80;71;;;;;
143.14;113;93;81;75;;;;;
144.14;113;93;81;75;;;;;
145.11;113;93;81;75;;;;;
146.07;113;93;81;75;;;;;
146.98;113;93;81;75;;;;;
147.85;104;84;72;66;;;;;
148.65;104;84;72;66;;;;;
149.38;104;84;72;66;;;;;
150.07;104;84;72;66;;;;;
150.75;104;84;72;66;;;;;
151.46;109;91;80;82;;;;;
152.45;109;91;80;82;;;;;
153.43;109;91;80;82;;;;;
154.38;109;91;80;82;;;;;
155.36;109;91;80;82;;;;;
156.37;111;91;79;62;;;;;
157.36;111;91;79;62;;;;;
158.32;111;91;79;62;;;;;
159.26;111;91;79;62;;;;;
160.16;111;91;79;62;;;;;
161.02;103;83;72;66;;;;;
161.81;103;83;72;66;;;;;
162.64;103;83;72;66;;;;;
163.47;103;83;72;66;;;;;
164.30;103;83;72;66;;;;;
165.15;105;84;72;71;;;;;
165.98;105;84;72;71;;;;;
166.86;105;84;72;71;;;;;
167.81;105;84;72;71;;;;;
168.79;105;84;72;71;;;;;
169.77;103;81;69;63;;;;;
170.73;103;81;69;63;;;;;
171.66;103;81;69;63;;;;;
172.55;103;81;69;63;;;"Optimize Signal Quality";;
172.56;103;81;69;63;;;;;
173.48;103;81;69;65;;;;;
174.32;103;81;69;65;;;;;
175.15;103;81;69;65;;;;;
175.93;103;81;69;65;;;;;
176.70;103;81;69;65;;;;;
177.10;;;;;;;"Custom1";;
177.44;103;81;69;76;;;;;
178.12;100;78;68;76;;;;;
178.91;100;78;68;76;;;;;
179.75;100;78;68;76;;;;;
