mxamp,std,skew,kurtosis,aimean,lasimean,aistd,lasistd,hr,patmx,patpk,patft,sbp,dbp
1602.9317197632913,376.25569266129867,-0.954620901112177,0.07267891413358685,-0.05126048444870518,0.15,0.06781927713103116,0.0,96.25668449197862,0.23875,0.29625,0.17250000000000001,111.654,77.28799999999998
1426.9436827950722,369.3735142527666,-0.6885609505223867,-0.4408303951349186,-0.047516601999297886,0.15,0.017105056864811605,0.004082482904638634,97.2972972972973,0.23249999999999998,1.5225,0.16875,111.51200000000001,77.572
1363.2782566523165,352.6840668139916,-0.7109843478748417,-0.41795153398179163,-0.062187166099620286,0.14875,0.028522591393572976,0.0064951905283832856,100.84033613445379,0.2325,1.4849999999999999,0.17125,113.572,80.34400000000001
1600.2557615072196,387.27132067949003,-0.7646916273168911,-0.2866670460981502,-0.1064167918308871,0.14500000000000002,0.03433047536809181,0.007071067811865468,102.85714285714285,0.23374999999999999,2.035,0.16999999999999998,115.604,82.66799999999998
1774.6278226439208,413.5092527569343,-0.9421284740275914,0.12224040238339207,0.260867770533694,0.08833333333333333,0.290898010545437,0.036590830666833586,103.1518624641834,0.23625,1.475,0.17125,120.08,86.922
1898.1599658737755,490.36090171211123,-0.938835855221596,-0.07452825670644048,0.22458993422334922,0.10500000000000001,0.24263057555130915,0.042573465914816,94.9868073878628,0.2375,1.5575,0.17125,122.8025,89.0075
2144.106231343815,518.335556052638,-1.100998741718926,0.3743188291610151,-0.02198805762371427,0.145,0.02019888167896276,0.004082482904638622,90.0,0.2375,2.285,0.16999999999999998,123.46,88.5
2355.222768454374,595.8119369255706,-1.047212926637242,0.14030873387775689,0.02274448013534275,0.14500000000000002,0.054684407785370315,0.0049999999999999906,83.62369337979094,0.235,1.72,0.16833333333333333,123.4375,86.46
2355.222768454374,617.3161939091837,-0.9661250690779561,-0.06671942203472492,0.11341327496117222,0.15,0.028432756481280803,0.0,81.0810810810811,0.235,1.7925,0.16625,122.2575,85.53999999999999
2355.222768454374,592.1801740369843,-0.9881671836519184,0.05523974730916237,0.06724259543206071,0.1525,0.04862339497967772,0.0025000000000000022,89.21933085501858,0.23666666666666666,1.635,0.16833333333333333,119.76599999999999,83.185
2157.0355839451126,506.9280617583035,-0.8099715910685383,-0.10474910252850611,0.19744405033454923,0.12166666666666666,0.27018475605044384,0.04714045207910317,91.60305343511452,0.235,1.6025,0.1675,116.89999999999999,80.632
1744.6725708706504,413.4795352276827,-0.8034029354798499,-0.17450542672915414,0.1890803822179489,0.11833333333333333,0.27591840765269315,0.04496912521077347,93.75,0.2333333333333333,1.57,0.16833333333333333,115.42999999999999,78.305
1527.6065089460665,379.88559181051664,-0.7087505448469624,-0.39478045936454453,-0.05122998716444314,0.14333333333333334,0.033447869513247616,0.0023570226039551475,97.82608695652175,0.23124999999999998,1.5274999999999999,0.16875,114.96600000000001,78.334
1437.34024136755,374.527113748638,-0.6871655876779509,-0.5085552301316674,-0.0592612602316678,0.15000000000000002,0.024841007368611574,0.007905694150420946,101.40845070422534,0.225,1.4625,0.16375,116.01750000000001,79.35
1437.34024136755,388.5247386368398,-0.6334152202575484,-0.6124774812502927,-0.048478605308285294,0.155,0.021368106122837727,0.004082482904638634,101.69491525423729,0.22375,2.05,0.16125,116.102,80.172
1393.1858354536103,378.3994835327302,-0.661817231473233,-0.5226742408069831,-0.02313167765048139,0.14833333333333332,0.02910631355016688,0.0023570226039551605,99.44751381215468,0.225,1.525,0.1625,116.24600000000001,80.93199999999999
1421.0194398836936,379.3676868377063,-0.7079572756618334,-0.43873600055655615,-0.015965502017690536,0.145,0.031607940481141204,0.003535533905932731,98.63013698630138,0.2275,1.505,0.1625,116.3075,81.294
1401.7648522683132,374.78969314693785,-0.8082004952050288,-0.2464044370316456,-0.03390873532763771,0.1416666666666667,0.03255651664080656,0.0023570226039551475,98.36065573770492,0.22875,2.115,0.16125,116.38400000000001,81.55199999999999
1401.7648522683132,381.33183966116275,-0.795911841053078,-0.3238376391567779,-0.053444818645220236,0.14333333333333334,0.00797558860022411,0.0023570226039551475,101.40845070422534,0.23375,1.4925000000000002,0.165,117.56199999999998,82.748
1628.4396766718678,396.4592950183709,-0.9545902390054757,-0.022672161586928308,-0.08410244537264702,0.1425,0.03053767203814762,0.0043301270189221855,106.19469026548674,0.2375,1.42,0.17,120.54166666666664,86.1
