"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
179.25;105;85;73;63;;;;;
180.16;105;85;73;63;;;;;
181.03;105;85;73;63;;;;;
181.87;105;85;73;63;;;;;
182.77;105;85;73;63;;;;;
183.74;104;85;73;65;;;;;
184.67;104;85;73;65;;;;;
185.57;104;85;73;65;;;;;
186.54;104;85;73;65;;;;;
187.53;104;85;73;65;;;;;
188.53;98;79;68;62;;;;;
189.50;98;79;68;62;;;;;
190.47;98;79;68;62;;;;;
191.35;98;79;68;62;;;;;
