"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
99.57;117;89;76;84;;;;;
100.27;117;89;76;84;;;;;
100.71;;;;;;;"Optimize Signal Quality";;
100.98;117;89;76;84;;;;;
101.76;117;89;76;81;;;;;
102.51;117;89;76;81;;;;;
103.17;117;89;76;81;;;;;
103.86;117;89;76;81;;;;;
104.59;117;89;76;81;;;;;
105.26;118;92;79;84;;;;;
105.90;118;92;79;84;;;;;
106.54;118;92;79;84;;;;;
107.34;118;92;79;84;;;;;
108.17;118;92;79;84;;;;;
108.88;117;91;78;80;;;;;
109.53;117;91;78;80;;;;;
110.24;117;91;78;80;;;;;
110.95;117;91;78;80;;;;;
111.61;117;91;78;80;;;;;
112.22;120;96;82;91;;;;;
112.57;;;;;;;"NBPcal";;
112.79;119;96;83;96;;;;;
113.37;119;96;83;96;;;;;
113.98;119;96;83;96;;;;;
114.64;119;96;83;96;;;;;
115.33;119;96;83;96;;;;;
115.96;122;99;86;93;;;;;
116.61;122;99;86;93;;;;;
117.30;122;99;86;93;;;;;
118.00;122;99;86;93;;;;;
118.65;122;99;86;93;;;;;
119.31;116;90;77;90;;;;;
119.97;116;90;77;90;;;;;
120.60;116;90;77;90;;;;;
121.18;116;90;77;90;;;;;
121.77;116;90;77;90;;;;;
122.40;118;96;83;97;;;;;
123.06;118;96;83;97;;;;;
123.75;118;96;83;97;;;;;
124.47;118;96;83;97;;;;;
125.21;118;96;83;97;;;;;
125.89;118;94;82;86;;;;;
126.48;118;94;82;86;;;;;
127.10;118;94;82;86;;;;;
127.75;118;94;82;86;;;;;
128.45;118;94;82;86;;;;;
129.09;114;89;75;92;;;;;
129.70;114;89;75;92;;;;;
130.31;114;89;75;92;;;;;
130.98;114;89;75;92;;;;;
131.70;114;89;75;92;;;;;
132.42;116;89;76;87;;;;;
133.14;116;89;76;87;;;;;
133.86;116;89;76;87;;;;;
134.57;116;89;76;87;;;;;
135.24;116;89;76;87;;;;;
135.88;108;81;71;89;;;;;
136.50;108;81;71;89;;;;;
137.13;108;81;71;89;;;;;
137.73;108;81;71;89;;;;;
138.30;108;81;71;89;;;;;
138.91;110;87;77;99;;;;;
139.55;110;87;77;99;;;;;
140.18;110;87;77;99;;;;;
140.83;110;87;77;99;;;;;
141.66;110;87;77;99;;;;;
142.53;118;94;80;78;;;;;
143.39;118;94;80;78;;;;;
144.08;118;94;80;78;;;;;
144.73;118;94;80;78;;;;;
145.51;118;94;80;78;;;;;
146.31;112;87;73;79;;;;;
147.00;112;87;73;79;;;;;
147.63;112;87;73;79;;;;;
148.32;112;87;73;79;;;;;
149.06;112;87;73;79;;;;;
149.75;109;84;71;85;;;;;
150.38;109;84;71;85;;;;;
151.04;109;84;71;85;;;;;
151.82;109;84;71;85;;;;;
152.55;109;84;71;85;;;;;
153.24;109;85;72;85;;;;;
154.05;109;85;72;85;;;;;
154.83;109;85;72;85;;;;;
155.50;109;85;72;85;;;;;
156.18;109;85;72;85;;;;;
156.71;;;;;;;"Optimize Signal Quality";;
156.90;109;85;72;85;;;;;
157.61;109;85;72;85;;;;;
158.28;109;85;72;85;;;;;
159.03;109;85;72;85;;;;;
159.85;109;85;72;85;;;;;
160.54;109;85;72;82;;;;;
161.20;106;81;68;82;;;;;
162.03;106;81;68;82;;;;;
162.87;106;81;68;82;;;;;
163.57;106;81;68;82;;;;;
164.23;97;75;62;86;;;;;
165.01;97;75;62;86;;;;;
165.81;97;75;62;86;;;;;
166.48;97;75;62;86;;;;;
167.16;97;75;62;86;;;;;
167.93;99;77;64;83;;;;;
168.65;99;77;64;83;;;;;
169.29;99;77;64;83;;;;;
169.98;99;77;64;83;;;;;
170.76;99;77;64;83;;;;;
171.51;100;78;65;82;;;;;
172.18;100;78;65;82;;;;;
172.97;100;78;65;82;;;;;
173.77;100;78;65;82;;;;;
174.48;100;78;65;82;;;;;
175.24;98;74;61;80;;;;;
176.03;98;74;61;80;;;;;
176.71;98;74;61;80;;;;;
177.39;98;74;61;80;;;;;
178.13;98;74;61;80;;;;;
178.84;97;74;62;83;;;;;
179.50;97;74;62;83;;;;;
180.23;97;74;62;83;;;;;
181.03;97;74;62;83;;;;;
181.74;97;74;62;83;;;;;
182.56;98;76;63;79;;;;;
183.34;98;76;63;79;;;;;
184.11;98;76;63;79;;;;;
184.87;98;76;63;79;;;;;
185.53;98;76;63;79;;;;;
186.13;92;70;58;88;;;;;
186.77;92;70;58;88;;;;;
187.47;92;70;58;88;;;;;
188.20;92;70;58;88;;;;;
188.86;92;70;58;88;;;;;
189.52;98;76;63;89;;;;;
190.26;98;76;63;89;;;;;
190.98;98;76;63;89;;;;;
191.62;98;76;63;89;;;;;
192.32;98;76;63;89;;;;;
193.03;97;74;61;86;;;;;
193.67;97;74;61;86;;;;;
194.36;97;74;61;86;;;;;
195.08;97;74;61;86;;;;;
195.75;97;74;61;86;;;;;
196.38;94;71;59;90;;;;;
196.71;;;;;;;"Optimize Signal Quality";;
197.07;94;71;59;90;;;;;
197.77;94;71;59;90;;;;;
198.47;94;71;59;90;;;;;
199.12;94;71;59;90;;;;;
199.74;94;71;59;92;;;;;
200.38;94;71;59;92;;;;;
201.03;94;71;59;92;;;;;
201.62;94;71;59;92;;;;;
202.24;94;71;59;92;;;;;
202.88;93;71;59;92;;;;;
203.56;93;71;59;92;;;;;
204.23;93;71;59;92;;;;;
204.83;93;71;59;92;;;;;
205.47;93;71;59;92;;;;;
