"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
106.51;98;82;73;88;;;;;
107.21;98;82;73;88;;;;;
107.68;;;;;;;"Optimize Signal Quality";;
108.03;98;82;73;87;;;;;
108.82;98;82;73;87;;;;;
109.61;98;82;73;87;;;;;
110.40;98;82;73;87;;;;;
111.09;98;82;73;87;;;;;
111.77;98;82;73;84;;;;;
112.47;98;82;73;84;;;;;
113.09;102;87;76;84;;;;;
113.73;102;87;76;84;;;;;
114.44;102;87;76;84;;;;;
115.14;107;90;79;85;;;;;
115.82;107;90;79;85;;;;;
116.52;107;90;79;85;;;;;
117.17;107;90;79;85;;;;;
117.83;107;90;79;85;;;;;
118.49;106;90;81;90;;;;;
119.20;106;90;81;90;;;;;
119.93;106;90;81;90;;;;;
120.14;;;;;;;"NBPman";;
120.66;128;98;81;84;;;;;
121.35;128;98;81;84;;;;;
122.04;128;98;81;84;;;;;
122.72;128;98;81;84;;;;;
123.41;128;98;81;84;;;;;
124.14;129;100;84;86;;;;;
124.83;129;100;84;86;;;;;
125.51;129;100;84;86;;;;;
126.23;129;100;84;86;;;;;
126.94;129;100;84;86;;;;;
127.69;130;100;83;84;;;;;
128.34;130;100;83;84;;;;;
129.05;130;100;83;84;;;;;
129.72;130;100;83;84;;;;;
130.44;130;100;83;84;;;;;
131.08;129;100;83;88;;;;;
131.76;129;100;83;88;;;;;
132.43;129;100;83;88;;;;;
133.12;129;100;83;88;;;;;
133.78;129;100;83;88;;;;;
134.47;130;100;81;88;;;;;
135.09;130;100;81;88;;;;;
135.70;130;100;81;88;;;;;
136.31;130;100;81;88;;;;;
136.93;130;100;81;88;;;;;
137.60;128;97;80;93;;;;;
138.23;128;97;80;93;;;;;
138.85;128;97;80;93;;;;;
139.46;128;97;80;93;;;;;
140.08;128;97;80;93;;;;;
140.73;127;95;78;96;;;;;
141.30;127;95;78;96;;;;;
141.91;127;95;78;96;;;;;
142.52;127;95;78;96;;;;;
143.12;127;95;78;96;;;;;
143.73;127;98;81;99;;;;;
144.34;127;98;81;99;;;;;
144.97;127;98;81;99;;;;;
145.64;127;98;81;99;;;;;
146.28;127;98;81;99;;;;;
146.86;124;94;77;97;;;;;
147.45;124;94;77;97;;;;;
148.05;124;94;77;97;;;;;
148.64;124;94;77;97;;;;;
149.24;124;94;77;97;;;;;
149.82;119;89;73;101;;;;;
150.39;119;89;73;101;;;;;
150.97;119;89;73;101;;;;;
151.55;119;89;73;101;;;;;
152.17;119;89;73;101;;;;;
152.78;122;92;75;101;;;;;
153.34;122;92;75;101;;;;;
153.94;122;92;75;101;;;;;
154.57;122;92;75;101;;;;;
155.22;122;92;75;101;;;;;
155.86;120;93;76;96;;;;;
156.53;120;93;76;96;;;;;
157.18;120;93;76;96;;;;;
157.83;120;93;76;96;;;;;
158.50;120;93;76;96;;;;;
159.08;117;87;71;95;;;;;
159.66;117;87;71;95;;;;;
160.22;117;87;71;95;;;;;
160.81;117;87;71;95;;;;;
161.40;117;87;71;95;;;;;
161.99;119;90;73;103;;;;;
162.56;119;90;73;103;;;;;
163.14;119;90;73;103;;;;;
163.75;119;90;73;103;;;;;
164.38;119;90;73;103;;;;;
165.02;120;91;74;98;;;;;
165.62;120;91;74;98;;;;;
166.22;120;91;74;98;;;;;
166.68;;;;;;;"Optimize Signal Quality";;
166.79;120;91;74;98;;;;;
167.41;120;91;74;98;;;;;
168.59;120;91;74;73;;;;;
169.72;120;91;74;73;;;;;
170.85;120;91;74;73;;;;;
171.99;118;90;73;73;;;;;
172.62;118;90;73;73;;;;;
173.25;120;92;75;72;;;;;
173.86;120;92;75;72;;;;;
174.44;120;92;75;72;;;;;
175.03;120;92;75;72;;;;;
175.58;120;92;75;72;;;;;
176.16;123;93;73;99;;;;;
176.71;123;93;73;99;;;;;
177.26;123;93;73;99;;;;;
177.80;123;93;73;99;;;;;
178.32;123;93;73;99;;;;;
178.84;122;93;75;112;;;;;
179.37;122;93;75;112;;;;;
179.89;122;93;75;112;;;;;
180.45;122;93;75;112;;;;;
181.00;122;93;75;112;;;;;
181.54;120;93;74;111;;;;;
182.09;120;93;74;111;;;;;
182.61;120;93;74;111;;;;;
183.19;120;93;74;111;;;;;
183.81;120;93;74;111;;;;;
184.46;119;86;67;100;;;;;
185.05;119;86;67;100;;;;;
185.61;119;86;67;100;;;;;
186.15;119;86;67;100;;;;;
186.67;119;86;67;100;;;;;
187.21;116;83;66;110;;;;;
187.74;116;83;66;110;;;;;
188.28;116;83;66;110;;;;;
188.83;116;83;66;110;;;;;
189.46;116;83;66;110;;;;;
190.12;120;87;68;99;;;;;
190.84;120;87;68;99;;;;;
191.53;120;87;68;99;;;;;
192.12;120;87;68;99;;;;;
192.75;120;87;68;99;;;;;
193.36;120;94;76;95;;;;;
194.04;120;94;76;95;;;;;
194.80;120;94;76;95;;;;;
195.58;120;94;76;95;;;;;
196.35;120;94;76;95;;;;;
197.09;114;92;79;81;;;;;
197.79;114;92;79;81;;;;;
198.47;114;92;79;81;;;;;
199.08;114;92;79;81;;;;;
199.67;114;92;79;81;;;;;
200.27;107;85;74;96;;;;;
200.84;107;85;74;96;;;;;
201.40;107;85;74;96;;;;;
201.97;107;85;74;96;;;;;
202.53;107;85;74;96;;;;;
203.05;100;77;68;108;;;;;
203.57;100;77;68;108;;;;;
204.10;100;77;68;108;;;;;
204.59;100;77;68;108;;;;;
205.09;100;77;68;108;;;;;
205.64;118;97;79;117;;;;;
206.15;118;97;79;117;;;;;
206.74;118;97;79;117;;;;;
207.69;118;97;79;117;;;;;
208.64;118;97;79;117;;;;;
209.48;120;99;79;74;;;;;
210.38;120;99;79;74;;;;;
211.27;120;99;79;74;;;;;
212.11;120;99;79;74;;;;;
212.96;120;99;79;74;;;;;
213.83;118;92;70;70;;;;;
214.75;118;92;70;70;;;;;
215.66;118;92;70;70;;;;;
216.54;118;92;70;70;;;;;
217.37;118;92;70;70;;;;;
218.09;120;87;65;74;;;;;
218.70;120;87;65;74;;;;;
219.32;120;87;65;74;;;;;
219.92;120;87;65;74;;;;;
220.57;120;87;65;74;;;;;
221.27;122;88;67;88;;;;;
222.01;122;88;67;88;;;;;
222.75;122;88;67;88;;;;;
223.50;122;88;67;88;;;;;
224.17;122;88;67;88;;;;;
224.76;118;85;66;91;;;;;
225.33;118;85;66;91;;;;;
225.90;118;85;66;91;;;;;
226.45;118;85;66;91;;;;;
227.02;118;85;66;91;;;;;
227.66;124;96;75;101;;;;;
228.44;124;96;75;101;;;;;
229.28;124;96;75;101;;;;;
230.12;124;96;75;101;;;;;
231.01;124;96;75;101;;;;;
231.89;121;91;69;71;;;;;
232.78;121;91;69;71;;;;;
233.58;121;91;69;71;;;;;
234.23;121;91;69;71;;;;;
234.83;121;91;69;71;;;;;
235.46;120;88;68;88;;;;;
236.14;120;88;68;88;;;;;
236.89;120;88;68;88;;;;;
237.62;120;88;68;88;;;;;
238.32;120;88;68;88;;;;;
239.03;119;87;67;85;;;;;
239.71;119;87;67;85;;;;;
240.38;119;87;67;85;;;;;
241.00;119;87;67;85;;;;;
241.62;119;87;67;85;;;;;
242.24;119;92;73;94;;;;;
242.98;119;92;73;94;;;;;
243.84;119;92;73;94;;;;;
244.65;119;92;73;94;;;;;
245.45;119;92;73;94;;;;;
246.27;118;88;68;76;;;;;
247.05;118;88;68;76;;;;;
247.79;118;88;68;76;;;;;
248.50;118;88;68;76;;;;;
249.12;118;88;68;76;;;;;
249.69;115;86;68;91;;;;;
250.27;115;86;68;91;;;;;
250.82;115;86;68;91;;;;;
251.41;115;86;68;91;;;;;
251.98;115;86;68;91;;;;;
252.80;124;104;86;90;;;;;
253.63;124;104;86;90;;;;;
254.50;124;104;86;90;;;;;
255.39;124;104;86;90;;;;;
256.29;124;104;86;90;;;;;
257.10;116;97;83;71;;;;;
257.94;116;97;83;71;;;;;
258.70;116;97;83;71;;;;;
259.44;116;97;83;71;;;;;
260.12;116;97;83;71;;;;;
260.80;109;87;76;83;;;;;
261.45;109;87;76;83;;;;;
262.10;109;87;76;83;;;;;
262.71;109;87;76;83;;;;;
263.33;109;87;76;83;;;;;
263.90;104;79;68;97;;;;;
264.47;104;79;68;97;;;;;
265.05;104;79;68;97;;;;;
265.62;104;79;68;97;;;;;
266.29;104;79;68;97;;;;;
267.17;116;92;74;85;;;;;
267.95;116;92;74;85;;;;;
268.79;116;92;74;85;;;;;
269.70;116;92;74;85;;;;;
270.56;116;92;74;85;;;;;
271.46;113;88;67;70;;;;;
272.35;113;88;67;70;;;;;
273.21;113;88;67;70;;;;;
273.96;113;88;67;70;;;;;
274.66;113;88;67;70;;;;;
