"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
138.64;114;82;66;97;;;;;
139.32;115;82;66;90;;;;;
139.95;115;82;66;90;;;;;
140.54;115;82;66;90;;;;;
141.11;115;82;66;90;;;;;
141.67;115;82;66;90;;;;;
142.24;117;89;72;103;;;;;
142.81;117;89;72;103;;;;;
143.65;117;89;72;103;;;;;
144.52;117;89;72;103;;;;;
145.40;117;89;72;103;;;;;
146.24;130;100;85;74;;;;;
147.05;130;100;85;74;;;;;
147.82;130;100;85;74;;;;;
148.50;130;100;85;74;;;;;
149.13;130;100;85;74;;;;;
149.73;110;85;77;90;;;;;
150.31;110;85;77;90;;;;;
150.89;110;85;77;90;;;;;
151.46;110;85;77;90;;;;;
152.05;110;85;77;90;;;;;
152.60;89;73;68;103;;;;;
153.13;89;73;68;103;;;;;
153.63;89;73;68;103;;;;;
154.13;89;73;68;103;;;;;
154.64;89;73;68;103;;;;;
155.15;108;84;71;116;;;;;
155.67;108;84;71;116;;;;;
156.20;108;84;71;116;;;;;
156.75;108;84;71;116;;;;;
157.39;108;84;71;116;;;;;
158.40;128;98;79;82;;;;;
159.32;128;98;79;82;;;;;
160.25;128;98;79;82;;;;;
161.20;128;98;79;82;;;;;
162.10;128;98;79;82;;;;;
162.91;123;88;69;69;;;;;
163.59;123;88;69;69;;;;;
164.22;123;88;69;69;;;;;
164.85;123;88;69;69;;;;;
165.55;123;88;69;69;;;;;
166.38;123;86;67;80;;;;;
167.26;123;86;67;80;;;;;
168.14;123;86;67;80;;;;;
168.99;123;86;67;80;;;;;
169.80;123;86;67;80;;;;;
170.54;114;79;63;75;;;;;
171.21;114;79;63;75;;;;;
171.82;114;79;63;75;;;;;
172.41;114;79;63;75;;;;;
173.00;114;79;63;75;;;;;
173.58;110;80;64;98;;;;;
174.19;110;80;64;98;;;;;
174.82;110;80;64;98;;;;;
175.48;110;80;64;98;;;;;
176.13;110;80;64;98;;;;;
176.78;112;81;66;93;;;;;
177.43;112;81;66;93;;;;;
178.07;112;81;66;93;;;;;
178.69;112;81;66;93;;;;;
179.29;112;81;66;93;;;;;
179.87;110;80;66;99;;;;;
180.44;110;80;66;99;;;;;
181.01;110;80;66;99;;;;;
181.59;110;80;66;99;;;;;
182.22;110;80;66;99;;;;;
183.03;120;88;71;89;;;;;
183.84;120;88;71;89;;;;;
184.67;120;88;71;89;;;;;
185.49;120;88;71;89;;;;;
186.24;120;88;71;89;;;;;
186.93;115;83;68;81;;;;;
187.54;115;83;68;81;;;;;
188.13;115;83;68;81;;;;;
188.71;115;83;68;81;;;;;
189.30;115;83;68;81;;;;;
189.92;121;92;75;97;;;;;
190.63;121;92;75;97;;;;;
191.41;121;92;75;97;;;;;
192.24;121;92;75;97;;;;;
193.04;121;92;75;97;;;;;
193.76;122;91;73;80;;;;;
194.45;122;91;73;80;;;;;
195.06;122;91;73;80;;;;;
195.66;122;91;73;80;;;;;
196.24;122;91;73;80;;;;;
196.80;122;91;73;99;;;;;
197.39;122;91;73;99;;;;;
197.99;122;91;73;99;;;;;
198.61;122;91;73;99;;;;;
199.27;122;91;73;99;;;;;
199.90;121;89;73;96;;;;;
200.51;121;89;73;96;;;;;
201.10;121;89;73;96;;;;;
201.68;121;89;73;96;;;;;
202.24;121;89;73;96;;;;;
202.82;127;98;81;103;;;;;
203.45;127;98;81;103;;;;;
204.11;127;98;81;103;;;;;
204.78;127;98;81;103;;;;;
205.44;127;98;81;103;;;;;
206.08;114;87;76;93;;;;;
206.70;114;87;76;93;;;;;
207.30;114;87;76;93;;;;;
207.88;114;87;76;93;;;;;
208.44;114;87;76;93;;;;;
208.99;93;77;71;104;;;;;
209.53;93;77;71;104;;;;;
210.06;93;77;71;104;;;;;
210.59;93;77;71;104;;;;;
211.10;93;77;71;104;;;;;
211.59;89;77;72;115;;;;;
212.09;89;77;72;115;;;;;
212.59;89;77;72;115;;;;;
213.58;89;77;72;115;;;;;
214.05;89;77;72;115;;;;;
214.50;90;73;67;109;;;;;
214.95;90;73;67;109;;;;;
215.42;90;73;67;109;;;;;
215.88;90;73;67;109;;;;;
216.37;90;73;67;109;;;;;
216.96;121;99;82;115;;;;;
217.67;121;99;82;115;;;;;
218.40;121;99;82;115;;;;;
219.22;121;99;82;115;;;;;
220.09;121;99;82;115;;;;;
221.00;132;101;79;73;;;;;
221.94;132;101;79;73;;;;;
