"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
18.27;;;;;;;"Optimize Signal Quality";;
29.27;;;;;;;"Optimize Signal Quality";;
40.27;;;;;;;"Optimize Signal Quality";;
46.67;101;81;67;68;;;;;
47.51;101;81;67;68;;;;;
48.32;101;81;67;68;;;;;
49.15;101;81;67;68;;;;;
49.98;101;81;67;68;;;;;
50.79;102;81;70;72;;;;;
51.54;102;81;70;72;;;;;
52.29;102;81;70;72;;;;;
53.08;102;81;70;72;;;;;
53.90;102;81;70;72;;;;;
54.75;105;83;71;73;;;;;
55.63;105;83;71;73;;;;;
56.52;105;83;71;73;;;;;
57.34;105;83;71;73;;;;;
58.11;105;83;71;73;;;;;
58.90;102;79;68;74;;;;;
59.69;102;79;68;74;;;;;
60.51;102;79;68;74;;;;;
61.32;102;79;68;74;;;;;
62.09;102;79;68;74;;;;;
62.91;103;82;70;75;;;;;
63.76;103;82;70;75;;;;;
64.63;103;82;70;75;;;;;
65.46;103;82;70;75;;;;;
66.27;103;82;70;75;;;;;
67.07;102;80;68;73;;;;;
67.87;102;80;68;73;;;;;
68.69;102;80;68;73;;;;;
69.56;102;80;68;73;;;;;
70.46;102;80;68;73;;;;;
71.34;101;80;69;69;;;;;
72.17;101;80;69;69;;;;;
72.99;101;80;69;69;;;;;
73.82;101;80;69;69;;;;;
74.67;101;80;69;69;;;;;
75.51;100;77;65;71;;;;;
76.35;100;77;65;71;;;;;
77.13;100;77;65;71;;;;;
77.89;100;77;65;71;;;;;
78.62;100;77;65;71;;;;;
79.35;99;78;67;79;;;;;
80.15;99;78;67;79;;;;;
81.00;99;78;67;79;;;;;
81.90;99;78;67;79;;;;;
82.27;;;;;;;"Optimize Signal Quality";;
82.86;99;78;67;79;;;;;
83.81;99;78;67;70;;;;;
84.74;99;78;67;70;;;;;
85.59;99;78;67;70;;;;;
86.41;99;78;67;70;;;;;
87.23;99;78;67;70;;;;;
88.03;99;78;67;73;;;;;
88.83;102;81;69;73;;;;;
89.70;102;81;69;73;;;;;
90.61;102;81;69;73;;;;;
91.55;102;81;69;73;;;;;
92.48;107;83;71;68;;;;;
93.35;107;83;71;68;;;;;
94.22;107;83;71;68;;;;;
95.09;107;83;71;68;;;;;
95.96;107;83;71;68;;;;;
96.84;103;80;69;68;;;;;
97.68;103;80;69;68;;;;;
98.48;103;80;69;68;;;;;
99.29;103;80;69;68;;;;;
100.11;103;80;69;68;;;;;
100.94;104;83;71;73;;;;;
101.77;104;83;71;73;;;;;
102.56;104;83;71;73;;;;;
103.31;104;83;71;73;;;;;
104.09;104;83;71;73;;;;;
104.89;107;85;73;76;;;;;
105.73;107;85;73;76;;;;;
106.57;107;85;73;76;;;;;
107.37;107;85;73;76;;;;;
108.12;107;85;73;76;;;;;
108.88;104;81;71;77;;;;;
109.67;104;81;71;77;;;;;
110.51;104;81;71;77;;;;;
111.38;104;81;71;77;;;;;
112.29;104;81;71;77;;;;;
113.19;104;79;67;69;;;;;
114.08;104;79;67;69;;;;;
114.90;104;79;67;69;;;;;
115.68;104;79;67;69;;;;;
116.48;104;79;67;69;;;;;
117.31;105;81;69;73;;;;;
118.19;105;81;69;73;;;;;
119.12;105;81;69;73;;;;;
120.04;105;81;69;73;;;;;
120.91;105;81;69;73;;;;;
121.79;105;81;69;68;;;;;
122.70;105;81;69;68;;;;;
123.62;105;81;69;68;;;;;
124.27;;;;;;;"Optimize Signal Quality";;
124.55;105;81;69;68;;;;;
125.48;105;81;69;68;;;;;
126.27;105;81;69;69;;;;;
127.05;105;81;69;69;;;;;
127.85;105;81;69;69;;;;;
128.69;105;81;69;69;;;;;
129.56;106;81;68;69;;;;;
130.47;104;80;67;70;;;;;
131.40;104;80;67;70;;;;;
132.34;104;80;67;70;;;;;
133.29;104;80;67;70;;;;;
134.21;104;80;67;70;;;;;
135.09;101;76;65;67;;;;;
135.98;101;76;65;67;;;;;
136.89;101;76;65;67;;;;;
137.82;101;76;65;67;;;;;
138.70;101;76;65;67;;;;;
139.58;101;76;65;67;;;;;
140.50;101;76;65;67;;;;;
141.46;101;76;65;67;;;;;
142.42;101;76;65;67;;;;;
143.38;101;76;65;67;;;;;
144.27;101;76;65;65;;;;;
145.17;101;76;65;65;;;;;
146.08;101;76;65;65;;;;;
146.96;101;76;65;65;;;;;
147.78;101;76;65;65;;;;;
148.54;100;77;66;72;;;;;
149.33;100;77;66;72;;;;;
150.17;100;77;66;72;;;;;
151.07;100;77;66;72;;;;;
152.01;100;77;66;72;;;;;
153.01;108;83;69;65;;;;;
154.04;108;83;69;65;;;;;
155.06;108;83;69;65;;;;;
156.06;108;83;69;65;;;;;
156.91;108;83;69;65;;;;;
157.73;101;74;62;67;;;;;
158.55;101;74;62;67;;;;;
159.41;101;74;62;67;;;;;
160.32;101;74;62;67;;;;;
161.23;101;74;62;67;;;;;
162.11;104;78;66;68;;;;;
163.02;104;78;66;68;;;;;
163.97;104;78;66;68;;;;;
164.96;104;78;66;68;;;;;
165.89;104;78;66;68;;;;;
166.78;105;78;65;65;;;;;
167.67;105;78;65;65;;;;;
168.55;105;78;65;65;;;;;
169.41;105;78;65;65;;;;;
170.25;105;78;65;65;;;;;
171.11;104;81;69;69;;;;;
171.93;104;81;69;69;;;;;
172.69;104;81;69;69;;;;;
173.48;104;81;69;69;;;;;
174.29;104;81;69;69;;;;;
175.15;107;84;71;73;;;;;
176.01;107;84;71;73;;;;;
176.89;107;84;71;73;;;;;
177.68;107;84;71;73;;;;;
178.49;107;84;71;73;;;;;
179.30;102;77;65;73;;;;;
180.09;102;77;65;73;;;;;
180.85;102;77;65;73;;;;;
181.65;102;77;65;73;;;;;
182.45;102;77;65;73;;;;;
183.24;102;79;67;76;;;;;
184.02;102;79;67;76;;;;;
184.83;102;79;67;76;;;;;
185.66;102;79;67;76;;;;;
186.13;;;;;131;92;"internal";;
186.53;102;79;67;76;;;;;
187.35;103;80;67;73;;;;;
188.16;103;80;67;73;;;;;
188.98;103;80;67;73;;;;;
189.82;103;80;67;73;;;;;
190.61;103;80;67;73;;;;;
191.38;102;79;66;75;;;;;
192.18;102;79;66;75;;;;;
193.02;102;79;66;75;;;;;
193.84;102;79;66;75;;;;;
194.63;102;79;66;75;;;;;
195.42;100;76;64;75;;;;;
196.22;100;76;64;75;;;;;
196.27;;;;;;;"Optimize Signal Quality";;
197.06;100;76;64;75;;;;;
197.98;100;76;64;75;;;;;
198.88;100;76;64;75;;;;;
199.79;100;76;64;68;;;;;
200.70;100;76;64;68;;;;;
201.55;100;76;63;68;;;;;
202.32;100;76;63;68;;;;;
203.05;100;76;63;68;;;;;
203.76;97;74;63;75;;;;;
204.48;97;74;63;75;;;;;
205.24;97;74;63;75;;;;;
205.94;97;74;63;75;;;;;
206.73;97;74;63;75;;;;;
207.64;98;83;72;73;;;;;
