b'977,3450,993,20615,0,645,1007,26567,0,277\r\n'
b'1007,130,1023,20613,0,406,1037,26564,0,158\r\n'
b'1037,3436,1053,20601,0,631,1067,26562,0,334\r\n'
b'1067,137,1083,20613,0,459,1097,26568,7,220\r\n'
b'1097,3415,1113,20612,0,679,1127,26548,5,415\r\n'
b'1127,144,1143,20626,0,489,1157,26528,7,271\r\n'
b'1157,3399,1173,20641,0,681,1187,26502,15,474\r\n'
b'1187,145,1203,20627,23,502,1217,26485,8,331\r\n'
b'1217,3393,1233,20623,8,683,1247,26507,30,517\r\n'
b'1247,148,1264,20615,12,484,1277,26493,2,333\r\n'
b'1277,3380,1289,20599,44,659,1302,26534,22,316\r\n'
b'1302,1872,1314,20592,47,654,1328,26574,0,534\r\n'
b'1328,131,1344,20599,0,521,1358,26513,15,334\r\n'
b'1358,3424,1374,20630,0,678,1388,26543,9,516\r\n'
b'1388,142,1404,20619,0,559,1418,26584,0,317\r\n'
b'1418,3408,1434,20630,7,713,1448,26578,0,521\r\n'
b'1448,144,1464,20657,10,592,1478,26595,0,320\r\n'
b'1478,3402,1494,20587,1,711,1508,26564,0,527\r\n'
b'1508,144,1524,20665,14,598,1538,26554,0,334\r\n'
b'1538,3389,1550,20622,0,692,1563,26432,0,309\r\n'
b'1563,1174,1575,20602,33,652,1588,26471,7,538\r\n'
b'1588,149,1600,20629,54,439,1613,26460,16,577\r\n'
b'1613,2800,1625,20631,29,556,1638,26489,20,338\r\n'
b'1638,3359,1650,20598,14,735,1663,26487,15,299\r\n'
b'1663,1783,1675,20628,0,668,1688,26524,16,523\r\n'
b'1688,166,1700,20599,29,506,1713,26537,14,550\r\n'
b'1713,2242,1725,20614,4,632,1738,26622,9,303\r\n'
b'1738,3325,1750,20694,0,753,1764,26571,8,310\r\n'
b'1764,146,1780,20589,14,504,1794,26553,6,521\r\n'
b'1794,3388,1811,20649,10,769,1824,26509,0,307\r\n'
b'1824,149,1836,20632,10,656,1849,26514,3,505\r\n'
b'1849,143,1861,20612,30,456,1874,26509,0,513\r\n'
b'1874,3206,1886,20599,49,660,1899,26510,0,296\r\n'
b'1899,3379,1911,20638,25,779,1924,26498,0,336\r\n'
b'1924,160,1936,20611,22,758,1949,26490,3,524\r\n'
b'1949,154,1961,20623,6,534,1974,26477,0,532\r\n'
b'1974,2934,1986,20622,11,712,1999,26455,3,325\r\n'
b'1999,3339,2011,20617,9,830,2024,26476,16,334\r\n'
b'2024,300,2036,20641,4,703,2049,26479,10,529\r\n'
b'2049,157,2061,20649,0,531,2074,26493,24,535\r\n'
b'2074,2549,2087,20650,0,731,2099,26520,1,312\r\n'
b'2099,3447,2112,20644,0,806,2124,26524,6,336\r\n'
b'2124,949,2137,20738,1,603,2149,26473,1,508\r\n'
b'2149,118,2162,20532,0,508,2175,26295,0,500\r\n'
b'2175,3423,2187,19555,30,693,2200,26234,10,287\r\n'
b'2200,3338,2212,19037,13,801,2225,26228,0,311\r\n'
b'2225,153,2237,19079,18,682,2250,26251,6,481\r\n'
b'2250,149,2262,19103,16,560,2275,26238,2,498\r\n'
b'2275,3362,2287,19065,18,742,2300,26266,0,289\r\n'
b'2300,3348,2312,19110,8,820,2325,26245,0,346\r\n'
b'2325,157,2337,19034,3,667,2350,26227,0,494\r\n'
b'2350,144,2363,19076,0,546,2375,26285,9,520\r\n'
b'2375,3456,2388,19073,0,736,2400,26284,27,323\r\n'
b'2400,3409,2413,19053,0,783,2425,26269,23,298\r\n'
b'2425,594,2438,19064,8,595,2450,26283,12,509\r\n'
b'2450,114,2463,19101,0,534,2475,26267,21,515\r\n'
b'2475,3452,2488,19023,8,772,2500,26285,31,296\r\n'
b'2500,3398,2513,19137,0,845,2525,26274,0,372\r\n'
b'2525,124,2538,19000,15,655,2550,26257,0,481\r\n'
b'2550,121,2563,19046,0,598,2576,26294,8,480\r\n'
b'2576,3384,2588,19086,15,805,2601,26249,14,272\r\n'
b'2601,3376,2613,19063,3,838,2626,26282,0,273\r\n'
b'2626,147,2639,19087,0,640,2651,26258,42,438\r\n'
b'2651,128,2664,19038,0,550,2676,26294,48,457\r\n'
b'2676,3453,2689,19094,0,764,2701,26310,60,263\r\n'
b'2701,3411,2714,19051,0,808,2726,26289,39,277\r\n'
b'2726,138,2739,19049,0,581,2751,26289,26,444\r\n'
b'2751,111,2764,19082,0,577,2776,26290,7,469\r\n'
b'2776,3451,2789,19047,6,817,2801,26296,24,276\r\n'
b'2801,3399,2814,19064,13,854,2826,26323,24,342\r\n'
b'2826,123,2839,19037,15,640,2851,26298,22,445\r\n'
b'2851,112,2864,19029,4,593,2876,26306,15,463\r\n'
b'2876,3443,2889,18999,18,829,2901,26308,21,272\r\n'
b'2901,3389,2915,19061,9,854,2926,26289,0,358\r\n'
b'2926,122,2940,19075,6,601,2951,26306,0,433\r\n'
b'2951,124,2965,19159,0,555,2976,26298,0,431\r\n'
b'2976,3425,2990,19146,0,788,3002,26303,9,239\r\n'
b'3002,3413,3015,19118,0,837,3027,26296,4,289\r\n'
b'3027,112,3040,19066,23,639,3052,26321,19,381\r\n'
b'3052,111,3065,19094,0,624,3077,26300,36,392\r\n'
b'3077,3462,3090,19039,11,874,3102,26292,50,225\r\n'
b'3102,3367,3115,19031,20,869,3127,26305,35,286\r\n'
b'3127,122,3140,19013,35,627,3152,26306,24,378\r\n'
b'3152,112,3165,19036,2,668,3177,26312,11,410\r\n'
b'3177,3450,3191,19028,18,830,3207,26313,0,294\r\n'
b'3207,122,3221,19049,3,607,3237,26313,0,398\r\n'
b'3237,3425,3251,19091,0,814,3267,26325,23,298\r\n'
b'3267,124,3281,19118,8,593,3297,26313,15,373\r\n'
b'3297,3409,3311,19164,6,853,3327,26320,21,311\r\n'
b'3327,126,3341,19145,0,667,3352,26324,0,372\r\n'
b'3352,123,3366,19099,1,689,3377,26321,3,377\r\n'
b'3377,3339,3391,19070,27,871,3403,26309,0,208\r\n'
b'3403,3376,3416,18995,17,858,3428,26321,26,239\r\n'
b'3428,118,3441,19022,11,578,3453,26320,36,337\r\n'
b'3453,112,3467,19049,21,612,3483,26314,3,185\r\n'
b'3483,3404,3497,19053,4,746,3513,26296,0,336\r\n'
b'3513,112,3527,19078,0,479,3543,26345,0,183\r\n'
b'3543,3407,3557,19155,0,698,3573,26314,0,367\r\n'
b'3573,114,3587,19143,0,462,3603,26328,9,203\r\n'
b'3603,3398,3617,19183,0,651,3633,26345,0,374\r\n'
b'3633,113,3647,19128,15,413,3663,26356,14,206\r\n'
b'3663,3387,3677,19121,15,579,3693,26345,17,363\r\n'
b'3693,122,3707,19074,23,349,3723,26354,24,201\r\n'
b'3723,3376,3738,19086,5,502,3753,26340,12,355\r\n'
b'3753,125,3768,19058,0,337,3783,26344,21,191\r\n'
b'3783,3368,3798,19069,0,425,3814,26323,18,336\r\n'
b'3814,619,3828,19108,0,279,3844,26330,0,158\r\n'
b'3844,3408,3858,19170,0,412,3874,26322,5,298\r\n'
b'3874,112,3888,19165,0,349,3904,26332,0,159\r\n'
b'3904,3393,3918,19160,14,460,3934,26299,0,298\r\n'
b'3934,115,3948,19115,22,341,3964,26329,0,150\r\n'
b'3964,3393,3978,19062,14,427,3994,26339,0,300\r\n'
b'3994,133,4008,19083,6,366,4024,26344,0,175\r\n'
b'4024,3360,4039,19071,0,442,4054,26334,2,334\r\n'
b'4054,120,4069,19077,6,354,4084,26351,0,189\r\n'
b'4084,3376,4099,19062,0,399,4114,26354,12,304\r\n'
b'4114,250,4129,19083,0,386,4144,26344,19,155\r\n'
b'4144,3363,4159,19079,0,452,4174,26359,18,302\r\n'
b'4174,129,4189,19103,13,445,4204,26359,18,151\r\n'
b'4204,3347,4219,19098,4,455,4235,26352,10,281\r\n'
b'4235,621,4249,19118,9,446,4265,26364,0,130\r\n'
b'4265,3389,4279,19076,28,424,4295,26324,0,266\r\n'
b'4295,414,4310,19067,5,458,4325,26355,0,121\r\n'
b'4325,3246,4340,19086,0,429,4355,26338,0,281\r\n'
b'4355,321,4370,19036,0,435,4385,26376,0,148\r\n'
b'4385,3376,4400,19085,0,420,4415,26374,0,295\r\n'
b'4415,462,4430,19089,8,497,4445,26395,0,147\r\n'
b'4445,3139,4460,19063,7,482,4475,26388,10,294\r\n'
b'4475,130,4490,19092,18,537,4505,26415,8,158\r\n'
b'4505,3363,4520,19172,9,486,4535,26365,22,300\r\n'
b'4535,131,4550,18994,14,488,4565,26433,10,137\r\n'
b'4565,3344,4581,19166,11,439,4595,26362,10,279\r\n'
b'4595,143,4611,19016,4,481,4626,26404,11,126\r\n'
b'4626,3141,4641,19115,0,413,4656,26350,0,264\r\n'
b'4656,1205,4671,19040,0,522,4686,26390,0,93\r\n'
b'4686,2937,4701,19109,0,467,4716,26350,0,230\r\n'
b'4716,870,4731,19086,5,558,4746,26372,0,85\r\n'
b'4746,2709,4761,19097,12,477,4776,26355,0,234\r\n'
b'4776,1072,4791,19095,31,541,4806,26389,3,103\r\n'
b'4806,3008,4821,19084,18,481,4836,26370,0,240\r\n'
b'4836,834,4852,19059,1,564,4866,26440,9,118\r\n'
b'4866,2849,4882,19073,0,421,4896,26378,15,235\r\n'
b'4896,807,4912,19068,0,549,4926,26409,3,107\r\n'
b'4926,3095,4942,19074,0,463,4956,26377,4,225\r\n'
b'4956,773,4972,19082,15,617,4986,26397,14,85\r\n'
b'4986,2746,5002,19103,0,501,5016,26381,17,230\r\n'
b'5016,560,5032,19096,14,641,5047,26399,4,90\r\n'
b'5047,2134,5062,19114,4,498,5077,26384,0,221\r\n'
b'5077,1335,5092,19074,37,635,5107,26395,0,102\r\n'
b'5107,1945,5123,19109,14,480,5137,26470,0,277\r\n'
b'5137,783,5153,19069,6,626,5167,26475,0,145\r\n'
b'5167,2157,5183,19067,0,484,5197,26469,0,327\r\n'
b'5197,1047,5213,19119,0,643,5227,26444,1,203\r\n'
b'5227,2195,5243,19058,24,503,5257,26424,0,434\r\n'
b'5257,1036,5273,19127,0,696,5287,26417,1,253\r\n'
b'5287,2298,5303,19104,23,522,5317,26403,9,496\r\n'
b'5317,1281,5333,19096,35,690,5347,26415,15,319\r\n'
b'5347,2864,5363,19119,13,495,5377,26382,19,560\r\n'
b'5377,912,5394,19074,12,682,5407,26390,5,340\r\n'
b'5407,2867,5419,19106,49,672,5433,26481,13,552\r\n'
b'5433,135,5449,19105,0,457,5463,26426,12,395\r\n'
b'5463,3369,5479,19067,0,687,5493,26455,15,564\r\n'
