49,1981,48,70219
53,1942,53,123938
58,1936,58,140382
63,1990,63,144530
68,1990,68,144567
74,1936,74,144563
79,1935,79,144636
84,1985,84,144632
89,1980,89,144702
94,1931,94,144694
99,1935,99,144769
104,1979,104,144803
109,1966,109,144848
114,1904,114,144904
119,1914,119,144935
124,1969,124,145010
129,1968,129,145039
134,1920,134,145094
139,1918,139,145121
144,1961,144,145189
149,1963,149,145222
154,1933,154,145240
159,1948,159,145280
164,2004,164,145278
169,1999,169,145295
174,1939,174,145288
179,1943,179,145296
184,1999,184,145294
189,1998,189,145268
194,1965,194,145260
199,1968,199,145241
204,2014,204,145271
209,2015,209,145234
214,1969,214,145232
219,1982,219,145206
224,2026,224,145189
229,2022,229,145163
234,1972,234,145152
239,1970,239,145174
244,2012,244,145156
249,2000,249,145195
254,1943,254,145170
259,1965,259,145188
264,2023,264,145203
269,2019,269,145209
274,1974,274,145200
279,1954,279,145252
284,1978,284,145261
289,1940,289,145278
295,1883,295,145314
300,1911,300,145309
305,1966,305,145344
310,1936,310,145353
315,1856,315,145409
320,1837,320,145437
325,1861,325,145480
330,1844,330,145493
335,1825,335,145523
340,1837,340,145563
345,1897,345,145576
350,1936,350,145599
355,1945,355,145622
360,1971,360,145636
365,2019,365,145690
370,2023,370,145697
375,1990,375,145730
380,2014,380,145720
385,2063,385,145745
390,2026,390,145761
395,1991,395,145784
400,2015,400,145783
405,2065,405,145799
410,2040,410,145803
415,2041,415,145814
420,2161,420,145829
425,2257,425,145853
430,2191,430,145853
435,1936,435,145857
440,1766,440,145872
445,1600,445,145893
450,1040,450,145883
455,367,455,145896
460,510,460,145898
465,1510,465,145928
470,2411,470,145927
475,2843,475,145922
480,2863,480,145922
485,2710,485,145944
490,2543,490,145958
495,2396,495,145942
500,2278,500,145955
505,2210,505,145963
510,2118,510,145946
516,2017,516,145971
521,2034,521,145959
526,2090,526,145976
531,2063,531,145958
536,2000,536,145981
541,2032,541,145977
546,2060,546,146019
551,2000,551,146023
556,1965,556,146021
561,2003,561,146062
566,2032,566,146022
571,1971,571,146052
576,1925,576,146042
581,1957,581,146101
586,1996,586,146073
591,1963,591,146109
596,1923,596,146112
601,1959,601,146123
606,1985,606,146155
611,1936,611,146134
616,1887,616,146164
621,1907,621,146148
626,1936,626,146196
631,1893,631,146160
636,1840,636,146161
641,1856,641,146201
646,1888,646,146160
651,1845,651,146168
656,1790,656,146119
661,1818,661,146089
666,1872,666,145978
671,1819,671,145948
676,1773,676,145788
681,1803,681,145637
686,1828,686,145487
691,1808,691,145292
696,1767,696,145145
701,1782,701,144956
706,1825,706,144869
711,1793,711,144754
716,1769,716,144689
721,1827,721,144628
726,1897,726,144552
731,1873,731,144533
737,1844,737,144496
742,1882,742,144506
747,1919,747,144455
752,1907,752,144512
757,1904,757,144504
762,1949,762,144560
767,1968,767,144595
772,1921,772,144609
777,1917,777,144648
782,1969,782,144676
787,1990,787,144756
792,1946,792,144754
797,1915,797,144845
802,1961,802,144861
807,1982,807,144917
812,1937,812,144974
817,1909,817,145008
822,1941,822,145069
827,1959,827,145069
832,1924,832,145154
837,1899,837,145154
842,1936,842,145217
847,1963,847,145259
852,1929,852,145306
857,1901,857,145347
862,1942,862,145376
867,1967,867,145455
872,1904,872,145478
877,1879,877,145549
882,1936,882,145556
887,1969,887,145589
892,1921,892,145627
897,1899,897,145625
902,1942,902,145635
907,1975,907,145631
912,1939,912,145666
917,1911,917,145611
922,1939,922,145673
927,1972,927,145638
932,1931,932,145621
937,1913,937,145633
942,1962,942,145591
947,1984,947,145591
952,1959,952,145558
958,1936,958,145589
963,1999,963,145531
968,2014,968,145558
973,1949,973,145508
978,1922,978,145503
983,1969,983,145513
988,1991,988,145507
993,1941,993,145529
998,1925,998,145491
1003,1970,1003,145574
1008,1981,1008,145510
1013,1930,1013,145573
1018,1918,1018,145582
1023,1974,1023,145590
1028,1987,1028,145619
1033,1949,1033,145633
1038,1930,1038,145695
1043,1936,1043,145661
1048,1907,1048,145772
1053,1858,1053,145724
1058,1859,1058,145805
1063,1920,1063,145790
