49,1232,48,69703
53,1710,53,123999
58,2125,58,140405
63,2339,63,154509
68,2399,68,154111
73,2347,73,154095
79,2234,79,154108
84,2176,84,154119
89,2141,89,154126
94,2118,94,154135
99,2096,99,154151
104,2079,104,154142
109,2083,109,154167
114,2091,114,154166
119,2091,119,154154
124,2053,124,154176
129,2016,129,154185
134,2011,134,154166
139,2033,139,154189
144,2064,144,154192
149,2064,149,154221
154,2002,154,154223
159,1978,159,154244
164,1985,164,154237
169,1988,169,154260
174,2003,174,154274
179,2022,179,154295
184,2007,184,154294
189,1991,189,154298
194,1987,194,154335
199,1987,199,154346
204,1972,204,154336
209,1965,209,154338
214,1985,214,154295
219,1977,219,154256
224,1961,224,154215
229,1930,229,154155
234,1909,234,154089
239,1922,239,154037
244,1953,244,153949
249,1946,249,153914
254,1899,254,153851
259,1870,259,153792
264,1901,264,153755
269,1961,269,153727
274,2002,274,153683
279,2000,279,153636
284,2000,284,153620
289,1968,289,153608
294,1941,294,153600
299,1927,299,153590
304,1936,304,153605
309,1943,309,153599
314,1936,314,153614
319,1905,319,153638
325,1878,325,153618
330,1856,330,153641
335,1840,335,153654
340,1855,340,153697
345,1850,345,153693
350,1854,350,153734
355,1855,355,153761
360,1845,360,153767
365,1840,365,153769
370,1846,370,153778
375,1845,375,153775
380,1840,380,153805
385,1839,385,153782
390,1847,390,153808
395,1853,395,153798
400,1857,400,153822
405,1870,405,153839
410,1867,410,153840
415,1863,415,153859
420,1872,420,153857
425,1887,425,153874
430,1877,430,153895
435,1870,435,153898
440,1870,440,153903
445,1881,445,153907
450,1906,450,153929
455,1894,455,153929
460,1873,460,153934
465,1871,465,153925
470,1865,470,153929
475,1809,475,153934
480,1760,480,153934
485,1769,485,153930
490,1792,490,153905
495,1751,495,153937
500,1660,500,153915
505,1621,505,153887
510,1642,510,153895
515,1671,515,153863
520,1686,520,153905
525,1730,525,153873
530,1797,530,153864
535,1839,535,153868
540,1902,540,153849
545,1973,545,153861
550,1995,550,153861
555,1975,555,153860
560,1954,560,153857
566,1952,566,153868
571,1971,571,153867
576,1991,576,153830
581,1978,581,153836
586,1954,586,153844
591,1955,591,153857
596,1977,596,153859
601,1997,601,153886
606,1989,606,153901
611,2000,611,153895
616,2068,616,153917
621,2141,621,153922
626,2125,626,153941
631,1932,631,153971
636,1711,636,153990
641,1549,641,154013
646,1202,646,154011
651,960,651,154053
656,1301,656,154051
661,1876,661,154056
666,2239,666,154063
671,2351,671,154070
676,2318,676,154104
681,2198,681,154101
686,2127,686,154103
691,2079,691,154147
696,2042,696,154124
701,2035,701,154145
706,2031,706,154148
711,2011,711,154173
716,1973,716,154183
721,1967,721,154180
726,1979,726,154200
731,1980,731,154185
736,1961,736,154188
741,1952,741,154195
746,1957,746,154194
751,1958,751,154217
756,1949,756,154228
761,1929,761,154237
766,1936,766,154235
771,1959,771,154238
776,1950,776,154238
781,1914,781,154264
786,1916,786,154285
791,1922,791,154265
796,1917,796,154269
801,1903,801,154268
807,1904,807,154271
812,1915,812,154267
817,1901,817,154221
822,1887,822,154203
827,1872,827,154136
832,1866,832,154073
837,1872,837,154022
842,1903,842,153936
847,1907,847,153882
852,1887,852,153825
857,1875,857,153770
862,1879,862,153726
867,1891,867,153664
872,1886,872,153641
877,1903,877,153602
882,1890,882,153580
887,1905,887,153567
892,1906,892,153547
897,1904,897,153527
902,1895,902,153525
907,1889,907,153521
912,1899,912,153531
917,1882,917,153554
922,1857,922,153551
927,1840,927,153560
932,1814,932,153579
937,1808,937,153600
942,1815,942,153636
947,1809,947,153643
952,1824,952,153681
957,1797,957,153697
962,1777,962,153715
967,1808,967,153721
972,1841,972,153743
977,1817,977,153746
982,1782,982,153756
987,1794,987,153740
992,1822,992,153756
997,1833,997,153776
1002,1827,1002,153768
1007,1838,1007,153771
1012,1858,1012,153769
1017,1829,1017,153782
1022,1808,1022,153788
1027,1823,1027,153772
1032,1842,1032,153785
1037,1872,1037,153787
1042,1861,1042,153808
1048,1850,1048,153805
1053,1870,1053,153799
1058,1869,1058,153798
1063,1859,1063,153818
1068,1859,1068,153830
1073,1847,1073,153841
1078,1854,1078,153860
1083,1873,1083,153851
1088,1883,1088,153842
1093,1878,1093,153837
1098,1879,1098,153850
1103,1855,1103,153856
1108,1821,1108,153836
1113,1792,1113,153829
1118,1781,1118,153848
1123,1784,1123,153854
1128,1789,1128,153845
1133,1759,1133,153844
1138,1713,1138,153857
1143,1702,1143,153862
1148,1683,1148,153846
1153,1649,1153,153862
1158,1687,1158,153865
1163,1782,1163,153878
1168,1865,1168,153872
1173,1917,1173,153892
1178,1958,1178,153876
1183,1970,1183,153885
1188,1968,1188,153880
1193,1952,1193,153921
1198,1975,1198,153910
1203,1999,1203,153918
1208,2009,1208,153939
1213,2013,1213,153940
1218,2011,1218,153952
1223,2013,1223,153951
1228,2003,1228,153961
1233,2004,1233,153985
1238,2033,1238,153992
1243,2032,1243,154012
1248,2077,1248,154014
1253,2126,1253,154023
1258,2155,1258,154012
1263,2110,1263,154042
1268,1933,1268,154058
1273,1735,1273,154070
1278,1552,1278,154095
1283,1197,1283,154089
1289,1032,1289,154108
1294,1495,1294,154101
1299,2094,1299,154112
1304,2397,1304,154097
1309,2484,1309,154093
1314,2402,1314,154097
1319,2270,1319,154141
1324,2192,1324,154149
