135,1040,150,139954,0,5946,165,129912,0,5690
165,2781,180,140002,3,5954,195,129894,3,5825
195,1033,210,140108,0,6006,225,129866,5,5784
225,2749,240,140216,27,5950,255,129921,17,5877
255,1070,270,140260,20,5976,285,130046,30,5809
285,2727,301,140031,5,5827,316,130067,17,5836
316,1627,331,139550,0,5784,346,129804,2,5717
346,2194,361,139199,0,5620,376,129717,2,5753
376,1639,391,139124,8,5691,406,129792,1,5715
406,2171,421,139179,10,5590,436,129857,0,5790
436,1664,451,139249,20,5660,466,129966,14,5743
466,2150,482,139268,1,5520,496,130079,20,5797
496,1716,512,139308,0,5688,526,130109,15,5726
526,2157,542,139359,0,5649,557,130134,5,5734
557,2349,572,139365,0,5788,587,130129,4,5650
587,1491,602,139349,11,5700,617,130161,0,5665
617,2379,633,139378,4,5826,647,130426,0,5668
647,1470,663,139441,0,5689,677,130712,0,5747
677,2432,693,139539,0,5863,707,130939,5,5765
707,1470,723,139687,0,5841,737,131100,26,5826
737,2538,753,139789,0,6009,767,130679,24,5815
767,1475,783,139889,16,5915,798,130669,11,5824
798,3085,814,139934,14,6017,828,130777,0,5843
828,851,844,139987,8,5936,858,130776,0,5887
858,3149,874,140042,0,6074,888,130758,0,5958
888,848,904,140115,3,6058,918,130681,0,5984
918,3211,934,140228,34,6180,948,130728,13,6018
948,831,964,140290,34,6098,978,130898,22,6059
978,3216,995,140369,32,6163,1008,130872,17,6063
1008,779,1020,140448,39,6114,1034,130858,21,6059
1034,966,1050,140262,0,6219,1064,130670,10,5951
1064,2901,1080,139857,4,6124,1094,130491,0,5977
1094,1023,1110,139535,8,6104,1124,130317,0,5910
1124,2887,1140,139390,0,5961,1154,130212,0,5946
1154,1012,1166,139423,5,5955,1179,130082,18,5940
1179,3859,1191,139503,15,5970,1204,130126,25,5930
1204,2832,1216,139565,29,6000,1229,130167,25,5966
1229,310,1241,139616,8,5974,1254,130252,11,5947
1254,1120,1266,139648,0,6058,1280,130254,16,5901
1280,4095,1296,139693,11,6083,1310,130276,0,5925
1310,89,1326,139672,0,6053,1340,130499,0,5912
1340,4095,1352,139648,6,6027,1365,130558,0,5951
1365,2251,1377,139660,41,6031,1390,130492,0,6005
1390,97,1402,139686,8,5980,1415,130456,7,5995
1415,1708,1427,139745,5,6121,1440,130440,24,5973
1440,4095,1452,139849,0,6128,1465,130556,19,5992
1465,2262,1477,139952,24,6148,1490,130731,5,6009
1490,131,1502,140000,0,6045,1516,130790,0,6010
1516,2325,1528,140075,14,6121,1541,130729,0,5950
1541,4035,1553,140122,57,6153,1566,130777,3,6009
1566,1613,1578,140167,25,6203,1591,130742,0,6044
1591,170,1603,140206,19,6154,1616,130713,0,6069
1616,2433,1628,140253,19,6243,1641,130712,0,6021
1641,4095,1653,140290,7,6261,1666,130762,18,6063
1666,1591,1679,140336,0,6229,1691,130864,14,6086
1691,188,1704,140376,10,6155,1716,130908,0,6073
1716,2439,1729,140442,0,6258,1742,130880,2,6011
1742,3521,1754,140509,18,6319,1767,130962,7,6060
1767,963,1779,140605,7,6304,1792,131100,0,6082
1792,534,1804,140626,23,6305,1817,131099,0,6104
1817,3169,1829,140427,6,6323,1842,130909,0,6025
1842,3519,1855,140066,0,6242,1867,130709,34,6056
1867,901,1880,139767,0,6050,1892,130548,28,6025
1892,496,1905,139599,0,6051,1917,130501,4,6022
1917,3145,1930,139624,0,6107,1942,130516,21,5955
1942,3406,1955,139699,0,6130,1967,130433,0,5992
1967,802,1980,139741,10,6064,1993,130367,8,5978
1993,1046,2005,139859,29,6105,2018,130418,0,5971
2018,3823,2031,139898,0,6120,2043,130600,70,5951
2043,2927,2056,139915,0,6105,2068,130773,28,6030
2068,385,2081,139908,2,6005,2093,130885,6,6075
2093,997,2106,139884,0,6158,2118,130849,13,6059
2118,3749,2131,139851,0,6174,2143,130878,9,6042
2143,2833,2156,139837,14,6176,2168,130951,11,6082
2168,338,2181,139871,7,6080,2193,130920,10,6070
2193,1033,2207,139958,5,6143,2219,130901,0,6039
2219,4095,2232,140102,9,6156,2244,130938,28,6001
2244,2320,2257,140191,0,6179,2269,130985,35,6069
2269,116,2282,140271,0,6152,2294,131035,21,6082
2294,1621,2307,140307,0,6268,2319,131063,4,6091
2319,4095,2332,140301,21,6286,2344,131056,10,6112
2344,2256,2357,140320,24,6273,2369,131065,22,6134
2369,100,2383,140401,17,6169,2399,131116,25,6103
2399,4095,2413,140499,0,6274,2424,131175,0,6119
2424,2208,2438,140631,0,6271,2450,131125,0,6121
2450,150,2463,140593,0,6276,2475,131146,30,6130
2475,2285,2488,140642,2,6371,2500,131229,31,6085
2500,4080,2513,140660,29,6391,2525,131292,60,6124
2525,1623,2538,140730,21,6332,2550,131336,10,6196
2550,137,2564,140856,0,6329,2580,131406,3,6144
2580,4033,2594,140805,0,6383,2610,131361,0,6200
2610,133,2624,140503,0,6316,2640,131140,8,6091
2640,3990,2654,140193,0,6302,2665,131031,0,6119
2665,1499,2679,139993,14,6159,2691,130958,0,6080
2691,444,2704,139914,21,6159,2716,130898,31,6069
2716,2967,2730,140015,13,6150,2746,130902,0,6072
2746,967,2760,140157,8,5988,2776,131047,0,6107
2776,2993,2790,140296,0,6101,2806,131175,1,6162
2806,927,2820,140393,1,6022,2836,131187,11,6152
2836,3029,2850,140370,8,6099,2866,131197,29,6154
2866,894,2880,140258,31,5908,2891,131268,0,6144
2891,477,2906,140237,6,5972,2922,131344,10,6069
2922,2951,2936,140234,0,5902,2952,131418,4,6126
2952,912,2966,140356,0,5890,2982,131622,0,6087
2982,2915,2996,140506,3,5949,3012,131798,0,6176
3012,929,3026,140591,16,5970,3042,131811,3,6138
3042,2886,3056,140648,25,5957,3072,131921,22,6227
3072,944,3087,140681,12,5982,3102,132078,23,6146
3102,2843,3117,140717,0,5952,3132,132171,21,6201
3132,963,3147,140782,0,6051,3163,132256,0,6138
3163,2363,3177,140900,6,6125,3193,132371,0,6180
3193,1502,3207,140914,10,6214,3223,132455,6,6113
3223,2324,3237,140926,15,6163,3253,132676,0,6220
3253,1527,3268,140973,0,6226,3283,132797,0,6193
3283,2271,3298,141042,0,6181,3313,132970,15,6273
3313,1567,3328,141115,0,6341,3343,133090,22,6241
3343,2250,3358,141110,6,6300,3373,133059,10,6289
3373,1589,3388,140784,30,6375,3404,132950,0,6206
3404,1712,3418,140462,18,6189,3434,132786,0,6205
3434,2189,3449,140329,0,6201,3464,132627,0,6213
3464,1669,3479,140372,0,6075,3494,132760,0,6292
3494,2192,3509,140514,0,6231,3524,133016,0,6337
3524,1648,3539,140633,4,6133,3554,133182,8,6401
3554,2229,3569,140728,10,6260,3584,133254,5,6410
3584,1599,3599,140740,16,6083,3614,133210,14,6422
3614,2265,3630,140657,12,6131,3645,133167,9,6410
3645,1040,3660,140581,0,5974,3675,133135,0,6416
3675,2864,3690,140589,0,6140,3705,133046,0,6408
3705,1007,3720,140637,11,6018,3735,132919,4,6444
3735,2883,3750,140725,21,6144,3765,132846,13,6438
3765,963,3781,140811,18,5997,3795,132816,8,6432
3795,2941,3811,140877,0,6107,3825,132703,18,6393
3825,945,3841,140917,0,6023,3855,132498,32,6345
3855,3013,3871,141003,0,6254,3886,132417,3,6311
3886,469,3901,141049,4,6183,3916,132389,0,6269
3916,3493,3931,141076,18,6324,3946,132266,0,6264
3946,443,3962,141078,17,6213,3976,132204,0,6246
3976,3541,3992,141125,1,6316,4006,132096,10,6252
4006,446,4022,141198,0,6288,4036,132037,14,6204
4036,3644,4052,141267,0,6469,4066,131829,1,6194
4066,478,4082,141230,21,6412,4097,131578,28,6098
4097,4026,4112,140895,10,6424,4127,131307,0,6094
4127,131,4143,140554,14,6283,4157,131163,0,5998
4157,4064,4173,140426,0,6270,4187,131129,0,6116
4187,145,4203,140493,0,6252,4217,130999,0,6092
4217,4095,4233,140583,0,6340,4247,130878,16,6167
4247,176,4263,140689,26,6326,4277,130809,27,6139
4277,4095,4293,140758,25,6330,4307,130787,17,6199
4307,144,4319,140755,26,6229,4333,130845,22,6232
4333,2082,4349,140711,17,6336,4363,130681,0,6169
4363,1793,4379,140657,0,6247,4393,130666,12,6210
4393,2130,4409,140641,0,6379,4423,130611,0,6237
4423,1818,4439,140726,12,6297,4453,130485,0,6280
4453,2180,4469,140785,13,6385,4483,130383,2,6262
4483,1735,4495,140865,4,6352,4508,130345,23,6280
4508,144,4520,140932,46,6257,4533,130408,13,6280
4533,2224,4545,140984,44,6385,4559,130473,16,6190
4559,3632,4575,141028,0,6449,4589,130475,0,6242
4589,404,4605,141097,3,6501,4619,130588,0,6202
4619,3667,4635,141101,9,6468,4649,130622,0,6295
4649,401,4666,141150,0,6473,4679,130467,7,6256
4679,3574,4691,141179,28,6458,4704,130399,4,6303
4704,1090,4716,141225,41,6426,4729,130395,9,6313
4729,426,4741,141293,1,6478,4754,130418,23,6298
4754,2947,4766,141345,6,6586,4779,130497,14,6251
4779,3641,4791,141338,0,6574,4805,130480,4,6274
4805,592,4821,141018,3,6473,4835,130266,0,6238
4835,3463,4847,140676,6,6418,4860,130063,3,6163
4860,3064,4872,140459,34,6353,4885,129940,0,6218
4885,559,4897,140386,49,6228,4910,129885,2,6237
4910,867,4922,140424,20,6297,4935,129885,12,6232
4935,3568,4947,140483,13,6320,4960,129952,16,6196
4960,3098,4972,140545,16,6332,4985,130005,17,6231
4985,577,4997,140579,0,6233,5010,130083,11,6245
5010,925,5023,140597,0,6283,5036,130098,1,6197
5036,4036,5048,140612,38,6296,5061,130111,8,6171
5061,2512,5073,140594,50,6300,5086,130161,0,6239
5086,225,5098,140561,9,6243,5111,130248,0,6254
5111,1443,5123,140547,31,6321,5136,130333,5,6258
5136,4095,5148,140567,14,6341,5161,130305,0,6269
5161,2545,5173,140629,0,6343,5186,130322,19,6297
5186,223,5199,140680,15,6189,5211,130434,24,6328
5211,1451,5224,140740,0,6317,5236,130477,8,6265
