2043,4081,2056,140015,0,7254,2068,127254,6,6047
2068,1712,2081,139819,0,7184,2093,127194,1,6033
2093,158,2106,139838,0,7157,2118,127263,0,6022
2118,2224,2131,139890,2,7265,2144,127299,10,5951
2144,3737,2156,140017,10,7268,2169,127324,0,5981
2169,1202,2181,140075,18,7198,2194,127369,0,6016
2194,457,2206,140126,0,7181,2219,127380,0,6023
2219,2873,2232,140153,6,7224,2244,127477,26,5979
2244,3591,2257,140133,0,7215,2269,127480,34,6062
2269,1087,2282,140131,0,7186,2294,127484,19,6031
2294,412,2307,140076,0,7226,2319,127503,16,6043
2319,2842,2332,140052,12,7277,2344,127527,3,5976
2344,3583,2357,140040,32,7271,2370,127543,16,6021
2370,682,2383,140179,0,7156,2395,127614,24,6012
2395,830,2408,140260,0,7183,2420,127680,42,6014
2420,3422,2433,140350,1,7242,2445,127727,23,5979
2445,3063,2458,140423,0,7300,2470,127791,19,6071
2470,581,2483,140487,0,7216,2495,127823,16,6085
2495,819,2508,140505,23,7329,2520,127874,25,6069
2520,3407,2533,140515,27,7332,2545,127899,9,6062
2545,3051,2559,140555,8,7317,2570,127946,0,6068
2570,562,2584,140680,0,7173,2596,127980,0,6077
2596,1309,2609,140679,0,7296,2621,128009,21,6053
2621,3948,2634,140719,0,7348,2646,128045,34,6027
2646,2555,2659,140759,0,7384,2671,128084,39,6067
2671,238,2684,140770,10,7274,2696,128101,26,6105
2696,1325,2709,140803,27,7393,2721,128134,10,6103
2721,3937,2735,140860,10,7369,2751,128010,19,6097
2751,234,2765,140526,0,7187,2781,127608,11,6001
2781,3953,2795,140086,0,7255,2806,127273,0,5960
2806,2483,2820,139861,0,7240,2832,127176,0,5957
2832,112,2845,139709,0,7156,2857,127213,40,5938
2857,1893,2870,139678,16,7249,2882,127287,35,5915
2882,4095,2895,139826,21,7219,2907,127328,42,5927
2907,1980,2921,139951,0,7142,2937,127365,0,5989
2937,1901,2951,140010,0,7179,2967,127443,0,5977
2967,1959,2981,140138,0,7139,2997,127485,27,5998
2997,1920,3011,140154,3,7222,3027,127489,21,5963
3027,1927,3041,140090,26,7143,3052,127456,0,5943
3052,99,3066,140040,3,7088,3078,127470,29,5933
3078,2512,3092,139996,12,7099,3108,127504,6,5937
3108,1404,3122,140119,0,6937,3138,127562,0,5968
