"Time [s]";"Beat Sys [mmHg]";"Beat Mean [mmHg]";"Beat Dia [mmHg]";"Beat HR [bpm]";"NBP Sys [mmHg]";"NBP Dia [mmHg]";"Event";"Height Offset [cm]";
134.18;124;89;64;80;;;;;
134.97;124;89;64;80;;;;;
135.74;124;89;64;80;;;;;
136.02;124;89;64;80;;;;;
136.46;124;89;64;80;;;;;
137.14;105;67;52;91;;;;;
137.81;105;67;52;91;;;;;
138.45;105;67;52;91;;;;;
139.08;105;67;52;91;;;;;
139.70;105;67;52;91;;;;;
140.00;105;67;52;91;;;;;
140.31;105;67;52;91;;;;;
140.97;73;46;39;93;;;;;
141.52;73;46;39;93;;;;;
142.01;73;46;39;93;;;;;
142.53;73;46;39;93;;;;;
143.09;73;46;39;93;;;;;
143.62;104;73;50;112;;;;;
144.16;104;73;50;112;;;;;
144.73;104;73;50;112;;;;;
145.34;104;73;50;112;;;;;
146.01;104;73;50;112;;;;;
146.82;128;95;65;89;;;;;
147.72;128;95;65;89;;;;;
148.73;128;95;65;89;;;;;
149.75;128;95;65;89;;;;;
150.23;;;;;;;"Custom1";;
150.76;128;95;65;89;;;;;
